bill_id,date,chamber,sequence,action
1904355,2025-01-07,House,2,"to Committee on Committees (H)"
1904355,2025-02-04,House,3,"to Judiciary (H)"
1904357,2025-01-07,Senate,1,"introduced in Senate"
1904357,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904357,2025-01-09,Senate,3,"to Licensing & Occupations (S)"
1904357,2025-02-18,Senate,4,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)"
1904357,2025-02-19,Senate,5,"2nd reading, to Rules"
1904357,2025-02-20,Senate,6,"floor amendment (1) filed to Committee Substitute"
1904357,2025-02-26,Senate,7,"posted for passage in the Regular Orders of the Day for Friday, February 28, 2025"
1904357,2025-02-27,Senate,8,"posted for passage in the Regular Orders of the Day for Thursday, February 27, 2025"
1904357,2025-02-27,Senate,9,"3rd reading, passed 35-2 with Committee Substitute (1) and Floor Amendment (1)"
1904357,2025-02-28,House,10,"received in House"
1904357,2025-02-28,House,11,"to Committee on Committees (H)"
1904357,2025-03-07,House,12,"to Licensing, Occupations, & Administrative Regulations (H)"
1904357,2025-03-12,House,13,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)"
1904357,2025-03-13,House,14,"2nd reading, to Rules"
1904357,2025-03-14,House,15,"taken from Rules"
1904357,2025-03-14,House,16,"placed in the Orders of the Day"
1904357,2025-03-14,House,17,"3rd reading, passed 85-2 with Committee Substitute (1)"
1904357,2025-03-14,Senate,18,"received in Senate"
1904357,2025-03-14,Senate,19,"to Rules (S)"
1904357,2025-03-14,Senate,20,"posted for passage for concurrence in House Committee Substitute (1)"
1904357,2025-03-14,Senate,21,"Senate concurred in House Committee Substitute (1)"
1904357,2025-03-14,Senate,22,"passed 36-0"
1904357,2025-03-14,Senate,23,"enrolled, signed by President of the Senate"
1904357,2025-03-14,Senate,24,"enrolled, signed by Speaker of the House"
1904357,2025-03-14,Senate,25,"delivered to Governor"
1904357,2025-03-24,Senate,26,"signed by Governor (Acts Ch. 68)"
1904360,2025-01-07,House,1,"introduced in House"
1904360,2025-01-07,House,2,"to Committee on Committees (H)"
1904360,2025-02-04,House,3,"to Licensing, Occupations, & Administrative Regulations (H)"
1904360,2025-02-19,House,4,"reported favorably, 1st reading, to Calendar"
1904360,2025-02-19,House,5,"floor amendment (1) filed"
1904360,2025-02-20,House,6,"2nd reading, to Rules"
1904360,2025-02-25,House,7,"posted for passage in the Regular Orders of the Day for Wednesday, February 26, 2025"
1904360,2025-02-27,House,8,"3rd reading, passed 94-0 with Floor Amendment (1)"
1904360,2025-02-28,Senate,9,"received in Senate"
1904360,2025-02-28,Senate,10,"to Committee on Committees (S)"
1904360,2025-03-04,Senate,11,"to Licensing & Occupations (S)"
1904360,2025-03-11,Senate,12,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)"
1904360,2025-03-12,Senate,13,"2nd reading, to Rules"
1904362,2025-01-07,Senate,1,"introduced in Senate"
1904362,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904362,2025-01-09,Senate,3,"to Judiciary (S)"
1904369,2025-01-07,House,1,"introduced in House"
1904369,2025-01-07,House,2,"to Committee on Committees (H)"
1904369,2025-02-04,House,3,"to Families & Children (H)"
1904372,2025-01-07,House,1,"introduced in House"
1904372,2025-01-07,House,2,"to Committee on Committees (H)"
1904372,2025-02-04,House,3,"to Health Services (H)"
1904372,2025-02-20,House,4,"reported favorably, 1st reading, to Calendar"
1904372,2025-02-21,House,5,"2nd reading, to Rules"
1904372,2025-02-21,House,6,"floor amendment (1) filed"
1904372,2025-02-21,House,7,"posted for passage in the Regular Orders of the Day for Tuesday, February 25, 2025"
1904372,2025-02-25,House,8,"floor amendment (2) filed"
1904372,2025-02-26,House,9,"floor amendment withdrawn Floor Amendment (2)"
1904372,2025-02-26,House,10,"3rd reading"
1904372,2025-02-26,House,11,"floor amendment defeated Floor Amendment (1)"
1904372,2025-02-26,House,12,"passed 68-29"
1904372,2025-02-27,Senate,13,"received in Senate"
1904372,2025-02-27,Senate,14,"to Committee on Committees (S)"
1904372,2025-03-04,Senate,15,"to Health Services (S)"
1904377,2025-01-07,House,1,"introduced in House"
1904377,2025-01-07,House,2,"to Committee on Committees (H)"
1904377,2025-02-04,House,3,"to Licensing, Occupations, & Administrative Regulations (H)"
1904377,2025-02-12,House,4,"reported favorably, 1st reading, to Calendar"
1904377,2025-02-13,House,5,"2nd reading, to Rules"
1904377,2025-02-14,House,6,"posted for passage in the Regular Orders of the Day for Tuesday, February 18, 2025"
1904377,2025-02-19,House,7,"floor amendment (1) filed"
1904377,2025-02-20,House,8,"floor amendment (2) filed"
1904377,2025-02-21,House,9,"3rd reading, passed 88-4 with Floor Amendments (1) and (2)"
1904377,2025-02-25,Senate,10,"received in Senate"
1904377,2025-02-25,Senate,11,"to Committee on Committees (S)"
1904377,2025-02-27,Senate,12,"to Economic Development, Tourism, & Labor (S)"
1904377,2025-03-06,Senate,13,"reported favorably, 1st reading, to Calendar"
1904377,2025-03-07,Senate,14,"2nd reading, to Rules"
1904377,2025-03-11,Senate,15,"posted for passage in the Regular Orders of the Day for Wednesday, March 12, 2025"
1904377,2025-03-12,Senate,16,"3rd reading, passed 37-0"
1904377,2025-03-12,House,17,"received in House"
1904377,2025-03-12,House,18,"enrolled, signed by Speaker of the House"
1904377,2025-03-12,House,19,"enrolled, signed by President of the Senate"
1904377,2025-03-12,House,20,"delivered to Governor"
1904377,2025-03-19,House,21,"signed by Governor (Acts Ch.34)"
1904381,2025-01-07,House,1,"introduced in House"
1904381,2025-01-07,House,2,"to Committee on Committees (H)"
1904381,2025-02-04,House,3,"to Primary and Secondary Education (H)"
1904385,2025-01-07,House,1,"introduced in House"
1904385,2025-01-07,House,2,"to Committee on Committees (H)"
1904385,2025-02-04,House,3,"to Appropriations & Revenue (H)"
1904387,2025-01-07,Senate,1,"introduced in Senate"
1904387,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904387,2025-01-09,Senate,3,"to Families & Children (S)"
1904390,2025-01-07,House,1,"introduced in House"
1904390,2025-01-07,House,2,"to Committee on Committees (H)"
1904390,2025-02-04,House,3,"to Judiciary (H)"
1904393,2025-01-07,House,1,"introduced in House"
1904393,2025-01-07,House,2,"to Committee on Committees (H)"
1904393,2025-02-04,House,3,"to Judiciary (H)"
1904395,2025-01-07,House,1,"introduced in House"
1904395,2025-01-07,House,2,"to Committee on Committees (H)"
1904395,2025-02-04,House,3,"to Banking & Insurance (H)"
1904399,2025-01-07,House,1,"introduced in House"
1904399,2025-01-07,House,2,"to Committee on Committees (H)"
1904399,2025-02-04,House,3,"to Agriculture (H)"
1904400,2025-01-07,Senate,1,"introduced in Senate"
1904400,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904400,2025-01-09,Senate,3,"to Education (S)"
1904400,2025-02-20,Senate,4,"reported favorably, 1st reading, to Calendar"
1904400,2025-02-21,Senate,5,"2nd reading, to Rules"
1904400,2025-02-21,Senate,6,"posted for passage in the Regular Orders of the Day for Tuesday, February 25, 2025"
1904400,2025-02-25,Senate,7,"3rd reading, passed 31-6"
1904400,2025-02-26,House,8,"received in House"
1904400,2025-02-26,House,9,"to Committee on Committees (H)"
1904400,2025-02-28,House,10,"floor amendment (1) filed"
1904400,2025-03-04,House,11,"floor amendment (2) filed"
1904400,2025-03-05,House,12,"to State Government (H)"
1904400,2025-03-06,House,13,"reported favorably, 1st reading, to Calendar"
1904400,2025-03-07,House,14,"2nd reading, to Rules"
1904400,2025-03-07,House,15,"recommitted to Appropriations & Revenue (H)"
1904400,2025-03-13,House,16,"reported favorably, to Rules with Committee Substitute (1) and Committee Amendment (1-title)"
1904400,2025-03-13,House,17,"taken from Rules"
1904400,2025-03-13,House,18,"placed in the Orders of the Day"
1904400,2025-03-13,House,19,"floor amendments (3) and (4) filed to Committee Substitute"
1904400,2025-03-13,House,20,"3rd reading, passed 72-19 with Committee Substitute (1) and Committee Amendment (1-title)"
1904400,2025-03-13,Senate,21,"received in Senate"
1904400,2025-03-13,Senate,22,"to Rules (S)"
1904400,2025-03-14,Senate,23,"posted for passage for concurrence in House Committee Substitute (1) and Committee Amendment (1-title)"
1904400,2025-03-14,Senate,24,"Senate concurred in House Committee Substitute (1) and Committee Amendment (1-title)"
1904400,2025-03-14,Senate,25,"passed 26-10"
1904400,2025-03-14,Senate,26,"enrolled, signed by President of the Senate"
1904400,2025-03-14,Senate,27,"enrolled, signed by Speaker of the House"
1904400,2025-03-14,Senate,28,"delivered to Governor"
1904400,2025-03-26,Senate,29,Vetoed
1904400,2025-03-27,House,30,"received in Senate"
1904400,2025-03-27,House,31,"to Rules (S)"
1904400,2025-03-27,House,32,"posted for passage for consideration of Governor's veto"
1904400,2025-03-27,House,33,"veto overridden"
1904400,2025-03-27,House,34,"passed 29-8"
1904400,2025-03-27,Senate,35,"received in House"
1904400,2025-03-27,Senate,36,"to Rules (H)"
1904400,2025-03-27,Senate,37,"taken from Rules"
1904400,2025-03-27,Senate,38,"posted for consideration of Governor's veto"
1904400,2025-03-27,Senate,39,"veto overridden"
1904400,2025-03-27,Senate,40,"passed 74-17"
1904400,2025-03-27,House,41,"received in Senate"
1904400,2025-03-27,House,42,"enrolled, signed by President of the Senate"
1904400,2025-03-27,House,43,"enrolled, signed by Speaker of the House"
1904400,2025-03-27,House,44,"delivered to Secretary of State (Acts Ch. 111)"
1904405,2025-01-07,Senate,1,"introduced in Senate"
1904405,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904405,2025-01-09,Senate,3,"to Transportation (S)"
1904407,2025-01-07,House,1,"introduced in House"
1904407,2025-01-07,House,2,"to Committee on Committees (H)"
1904407,2025-02-04,House,3,"to Primary and Secondary Education (H)"
1904410,2025-01-07,Senate,1,"introduced in Senate"
1904410,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904410,2025-01-09,Senate,3,"to Appropriations & Revenue (S)"
1904414,2025-01-07,Senate,1,"introduced in Senate"
1904414,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904414,2025-01-09,Senate,3,"to State & Local Government (S)"
1904414,2025-02-05,Senate,4,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)"
1904414,2025-02-06,Senate,5,"2nd reading, to Rules"
1904414,2025-02-06,Senate,6,"floor amendment (1) filed to Committee Substitute"
1904414,2025-02-06,Senate,7,"posted for passage in the Regular Orders of the Day for Friday, February 07, 2025"
1904414,2025-02-07,Senate,8,"floor amendment adopted Committee Substitute (1)"
1904414,2025-02-07,Senate,9,"floor amendment adopted Floor Amendment (1)"
1904414,2025-02-07,Senate,10,"3rd reading, passed 37-0-1 with Committee Substitute (1) and Floor Amendment (1)"
1904414,2025-02-12,House,11,"received in House"
1904414,2025-02-12,House,12,"to Committee on Committees (H)"
1904417,2025-01-07,House,1,"introduced in House"
1904417,2025-01-07,House,2,"to Committee on Committees (H)"
1904417,2025-02-04,House,3,"to Appropriations & Revenue (H)"
1904418,2025-01-07,House,1,"introduced in House"
1904418,2025-01-07,House,2,"to Committee on Committees (H)"
1904418,2025-02-04,House,3,"to Transportation (H)"
1904420,2025-01-07,House,1,"introduced in House"
1904420,2025-01-07,House,2,"to Committee on Committees (H)"
1904420,2025-01-08,House,3,"taken from Committee on Committees (H)"
1904420,2025-01-08,House,4,"to House Floor"
1904420,2025-01-08,House,5,"defeated 20-75"
1904427,2025-01-07,Senate,1,"introduced in Senate"
1904427,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904427,2025-01-09,Senate,3,"to Agriculture (S)"
1904427,2025-02-18,Senate,4,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)"
1904427,2025-02-19,Senate,5,"2nd reading, to Rules"
1904427,2025-02-19,Senate,6,"posted for passage in the Regular Orders of the Day for Thursday, February 20, 2025"
1904427,2025-02-20,Senate,7,"floor amendment adopted Committee Substitute (1)"
1904427,2025-02-20,Senate,8,"3rd reading, passed 34-0 with Committee Substitute (1)"
1904427,2025-02-21,House,9,"received in House"
1904427,2025-02-21,House,10,"to Committee on Committees (H)"
1904427,2025-02-25,House,11,"to Appropriations & Revenue (H)"
1904427,2025-03-04,House,12,"taken from Appropriations & Revenue (H)"
1904427,2025-03-04,House,13,"1st reading"
1904427,2025-03-04,House,14,"returned to Appropriations & Revenue (H)"
1904427,2025-03-05,House,15,"taken from Appropriations & Revenue (H)"
1904427,2025-03-05,House,16,"2nd reading"
1904427,2025-03-05,House,17,"returned to Appropriations & Revenue (H)"
1904427,2025-03-11,House,18,"reported favorably, to Rules with Committee Substitute (1)"
1904427,2025-03-11,House,19,"Floor Amendment (1) and Floor Amendment (2-title) filed"
1904427,2025-03-12,House,20,"posted for passage in the Regular Orders of the Day for Thursday, March 13, 2025"
1904427,2025-03-13,House,21,"3rd reading, passed 95-0 with Committee Substitute (1)"
1904427,2025-03-13,Senate,22,"received in Senate"
1904427,2025-03-13,Senate,23,"to Rules (S)"
1904427,2025-03-13,Senate,24,"posted for passage for concurrence in House Floor Amendment (1) and Committee Substitute (1)"
1904427,2025-03-13,Senate,25,"Senate concurred in House Committee Substitute (1) and Floor Amendment (1)"
1904427,2025-03-13,Senate,26,"passed 30-5 with House Committee Substitute (1) and House Floor Amendment (1)"
1904427,2025-03-13,Senate,27,"vote on bill reconsidered"
1904427,2025-03-13,Senate,28,"Senate concurred in House Committee Substitute (1)"
1904427,2025-03-13,Senate,29,"passed 38-0"
1904427,2025-03-13,Senate,30,"enrolled, signed by President of the Senate"
1904427,2025-03-13,Senate,31,"enrolled, signed by Speaker of the House"
1904427,2025-03-13,Senate,32,"delivered to Governor"
1904427,2025-03-25,Senate,33,Vetoed
1904427,2025-03-27,House,34,"received in Senate"
1904427,2025-03-27,House,35,"to Rules (S)"
1904427,2025-03-27,House,36,"posted for passage for consideration of Governor's veto"
1904427,2025-03-27,House,37,"veto overridden"
1904427,2025-03-27,House,38,"passed 32-6"
1904427,2025-03-27,Senate,39,"received in House"
1904427,2025-03-27,Senate,40,"to Rules (H)"
1904427,2025-03-27,Senate,41,"taken from Rules"
1904427,2025-03-27,Senate,42,"posted for consideration of Governor's veto"
1904427,2025-03-27,Senate,43,"veto overridden"
1904427,2025-03-27,Senate,44,"passed 81-10"
1904427,2025-03-27,House,45,"received in Senate"
1904427,2025-03-27,House,46,"enrolled, signed by President of the Senate"
1904427,2025-03-28,House,47,"enrolled, signed by Speaker of the House"
1904427,2025-03-28,House,48,"delivered to Secretary of State (Acts Ch. 118)"
1904430,2025-01-07,Senate,1,"introduced in Senate"
1904430,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904430,2025-01-09,Senate,3,"to Banking & Insurance (S)"
1904430,2025-02-11,Senate,4,"reported favorably, 1st reading, to Calendar with Committee Substitute (1) and Committee Amendment (1-title)"
1904430,2025-02-12,Senate,5,"2nd reading, to Rules"
1904430,2025-02-13,Senate,6,"posted for passage in the Regular Orders of the Day for Tuesday, February 18, 2025"
1904430,2025-02-18,Senate,7,"3rd reading, passed 36-0 with Committee Substitute (1) and Committee Amendment (1-title)"
1904430,2025-02-19,House,8,"received in House"
1904430,2025-02-19,House,9,"to Committee on Committees (H)"
1904430,2025-02-28,House,10,"to Banking & Insurance (H)"
1904430,2025-03-05,House,11,"reported favorably, 1st reading, to Calendar"
1904430,2025-03-06,House,12,"2nd reading, to Rules"
1904430,2025-03-06,House,13,"posted for passage in the Regular Orders of the Day for Friday, March 07, 2025"
1904430,2025-03-11,House,14,"3rd reading, passed 92-1"
1904430,2025-03-11,Senate,15,"received in Senate"
1904430,2025-03-11,Senate,16,"enrolled, signed by President of the Senate"
1904430,2025-03-11,Senate,17,"enrolled, signed by Speaker of the House"
1904430,2025-03-11,Senate,18,"delivered to Governor"
1904430,2025-03-18,Senate,19,"signed by Governor (Acts Ch.25)"
1904432,2025-01-07,House,1,"introduced in House"
1904432,2025-01-07,House,2,"to Committee on Committees (H)"
1904432,2025-02-04,House,3,"to Licensing, Occupations, & Administrative Regulations (H)"
1904434,2025-01-07,House,1,"introduced in House"
1904434,2025-01-07,House,2,"to Committee on Committees (H)"
1904434,2025-02-04,House,3,"to State Government (H)"
1904437,2025-01-07,House,1,"introduced in House"
1904437,2025-01-07,House,2,"to Committee on Committees (H)"
1904437,2025-02-04,House,3,"to Families & Children (H)"
1904437,2025-02-12,House,4,WITHDRAWN
1904441,2025-01-07,Senate,1,"introduced in Senate"
1904441,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904441,2025-01-09,Senate,3,"to Banking & Insurance (S)"
1904441,2025-02-11,Senate,4,"reported favorably, 1st reading, to Calendar"
1904441,2025-02-12,Senate,5,"2nd reading, to Rules"
1904441,2025-02-13,Senate,6,"posted for passage in the Regular Orders of the Day for Tuesday, February 18, 2025"
1904441,2025-02-18,Senate,7,"3rd reading, passed 37-0"
1904441,2025-02-19,House,8,"received in House"
1904441,2025-02-19,House,9,"to Committee on Committees (H)"
1904441,2025-02-28,House,10,"to Banking & Insurance (H)"
1904441,2025-03-05,House,11,"reported favorably, 1st reading, to Calendar"
1904441,2025-03-06,House,12,"2nd reading, to Rules"
1904441,2025-03-06,House,13,"posted for passage in the Regular Orders of the Day for Friday, March 07, 2025"
1904441,2025-03-11,House,14,"3rd reading, passed 91-2"
1904441,2025-03-12,Senate,15,"received in Senate"
1904441,2025-03-12,Senate,16,"enrolled, signed by President of the Senate"
1904441,2025-03-12,Senate,17,"enrolled, signed by Speaker of the House"
1904441,2025-03-12,Senate,18,"delivered to Governor"
1904441,2025-03-15,Senate,19,"signed by Governor (Acts Ch. 12)"
1904446,2025-01-07,House,1,"introduced in House"
1904446,2025-01-07,House,2,"to Committee on Committees (H)"
1904446,2025-02-04,House,3,"to Judiciary (H)"
1904449,2025-01-07,House,1,"introduced in House"
1904449,2025-01-07,House,2,"to Committee on Committees (H)"
1904449,2025-02-04,House,3,"to Appropriations & Revenue (H)"
1904455,2025-01-07,House,1,"introduced in House"
1904455,2025-01-07,House,2,"to Committee on Committees (H)"
1904455,2025-02-04,House,3,"to Elections, Const. Amendments & Intergovernmental Affairs (H)"
1904455,2025-02-06,House,4,"reported favorably, 1st reading, to Calendar"
1904455,2025-02-07,House,5,"2nd reading, to Rules"
1904455,2025-02-07,House,6,"posted for passage in the Regular Orders of the Day for Tuesday, February 11, 2025"
1904455,2025-02-18,House,7,"3rd reading, passed 93-0"
1904455,2025-02-19,Senate,8,"received in Senate"
1904455,2025-02-19,Senate,9,"to Committee on Committees (S)"
1904455,2025-02-21,Senate,10,"to State & Local Government (S)"
1904455,2025-03-05,Senate,11,"reported favorably, 1st reading, to Calendar"
1904455,2025-03-06,Senate,12,"2nd reading, to Rules"
1904455,2025-03-07,Senate,13,"posted for passage in the Regular Orders of the Day for Tuesday, March 11, 2025"
1904455,2025-03-11,Senate,14,"3rd reading, passed 35-0"
1904455,2025-03-11,House,15,"received in House"
1904455,2025-03-11,House,16,"enrolled, signed by Speaker of the House"
1904455,2025-03-11,House,17,"enrolled, signed by President of the Senate"
1904455,2025-03-11,House,18,"delivered to Governor"
1904455,2025-03-18,House,19,"signed by Governor (Acts Ch. 32)"
1904457,2025-01-07,Senate,1,"introduced in Senate"
1904457,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904457,2025-01-09,Senate,3,"to Senate Floor"
1904457,2025-03-14,Senate,4,"adopted by voice vote"
1904461,2025-01-07,Senate,1,"introduced in Senate"
1904461,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904461,2025-01-09,Senate,3,"to Veterans, Military Affairs, & Public Protection (S)"
1904463,2025-01-07,House,1,"introduced in House"
1904463,2025-01-07,House,2,"to Committee on Committees (H)"
1904463,2025-02-04,House,3,"to State Government (H)"
1904466,2025-01-07,Senate,1,"introduced in Senate"
1904466,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904466,2025-01-09,Senate,3,"to Appropriations & Revenue (S)"
1904469,2025-01-07,House,1,"introduced in House"
1904469,2025-01-07,House,2,"to Committee on Committees (H)"
1904469,2025-02-04,House,3,"to Primary and Secondary Education (H)"
1904469,2025-02-05,House,4,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)"
1904469,2025-02-06,House,5,"2nd reading, to Rules"
1904469,2025-02-13,House,6,"recommitted to Primary and Secondary Education (H)"
1904469,2025-02-19,House,7,"reported favorably, to Rules with Committee Substitute (2)"
1904469,2025-02-21,House,8,"posted for passage in the Regular Orders of the Day for Tuesday, February 25, 2025"
1904469,2025-03-04,House,9,"3rd reading, passed 98-1 with Committee Substitute (2)"
1904469,2025-03-05,Senate,10,"received in Senate"
1904469,2025-03-05,Senate,11,"to Committee on Committees (S)"
1904469,2025-03-06,Senate,12,"to Education (S)"
1904469,2025-03-06,Senate,13,"taken from Education (S)"
1904469,2025-03-06,Senate,14,"1st reading"
1904469,2025-03-06,Senate,15,"returned to Education (S)"
1904469,2025-03-07,Senate,16,"taken from Education (S)"
1904469,2025-03-07,Senate,17,"2nd reading"
1904469,2025-03-07,Senate,18,"returned to Education (S)"
1904469,2025-03-13,Senate,19,"reported favorably, to Rules with Committee Substitute (1)"
1904469,2025-03-14,Senate,20,"posted for passage in the Regular Orders of the Day for Friday, March 14, 2025"
1904469,2025-03-14,Senate,21,"3rd reading, passed 37-0 with Committee Substitute (1)"
1904469,2025-03-14,House,22,"received in House"
1904469,2025-03-14,House,23,"to Rules (H)"
1904469,2025-03-14,House,24,"posted for passage for concurrence in Senate Committee Substitute (1)"
1904469,2025-03-28,House,25,"House concurred in Senate Committee Substitute (1)"
1904469,2025-03-28,House,26,"passed 96-1"
1904469,2025-03-28,House,27,"enrolled, signed by Speaker of the House"
1904469,2025-03-28,House,28,"enrolled, signed by President of the Senate"
1904469,2025-03-28,House,29,"delivered to Governor"
1904469,2025-04-01,House,30,"signed by Governor (Acts Ch. 145)"
1904471,2025-01-07,House,1,"introduced in House"
1904471,2025-01-07,House,2,"to Committee on Committees (H)"
1904471,2025-02-04,House,3,"to Health Services (H)"
1904475,2025-01-07,House,1,"introduced in House"
1904475,2025-01-07,House,2,"to Committee on Committees (H)"
1904475,2025-02-04,House,3,"to Postsecondary Education (H)"
1904479,2025-01-07,House,1,"introduced in House"
1904479,2025-01-07,House,2,"to Committee on Committees (H)"
1904479,2025-02-04,House,3,"to Judiciary (H)"
1904482,2025-01-07,House,1,"introduced in House"
1904482,2025-01-07,House,2,"to Committee on Committees (H)"
1904482,2025-02-04,House,3,"to Judiciary (H)"
1904485,2025-01-07,Senate,1,"introduced in Senate"
1904485,2025-01-07,Senate,2,"to Committee on Committees (S)"
1904485,2025-01-09,Senate,3,"to Senate Floor"
1904485,2025-03-14,Senate,4,"adopted by voice vote"
1904490,2025-01-07,House,1,"introduced in House"
1904490,2025-01-07,House,2,"to Committee on Committees (H)"
1904490,2025-02-04,House,3,"to Appropriations & Revenue (H)"
1904493,2025-01-07,House,1,"introduced in House"
1904493,2025-01-07,House,2,"to Committee on Committees (H)"
1904493,2025-01-07,House,3,"taken from Committee on Committees (H)"
1904493,2025-01-07,House,4,"1st reading"
1904493,2025-01-07,House,5,"returned to Committee on Committees (H)"
1904493,2025-01-07,House,6,"to Appropriations & Revenue (H)"
1904493,2025-01-08,House,7,"reported favorably, 2nd reading, to Rules"
1904493,2025-01-08,House,8,"floor amendments (1), (2-title), (3), (4-title), (5), (6), (7-title), (8), (9), (10-title) and (11) filed"
1904493,2025-01-08,House,9,"posted for passage in the Regular Orders of the Day for Thursday, January 09, 2025"
1904493,2025-01-09,House,10,"3rd reading"
1904493,2025-01-09,House,11,"Floor Amendment (8) defeated"
1904493,2025-01-09,House,12,"floor amendment (5) ruled out of order"
1904493,2025-01-09,House,13,"floor amendment (11) ruled not germane"
1904493,2025-01-09,House,14,"passed 90-7"
1904493,2025-01-09,Senate,15,"received in Senate"
1904493,2025-01-09,Senate,16,"to Committee on Committees (S)"
