bill_id,date,chamber,sequence,action
1892544,2025-03-31,House,6,"REPORTED CORRECTLY ENGROSSED"
1892544,2025-04-01,House,7,"Read the third time and passed and ordered transmitted to the Senate."
1892544,2025-04-01,Senate,8,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE"
1892544,2025-05-05,Senate,9,"Died in Senate Committee at Sine Die adjournment."
1892545,2024-11-20,House,1,Filed
1892545,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE MANAGEMENT"
1892545,2025-01-15,House,3,"Returned by the Committee Do Pass"
1892545,2025-01-16,House,4,"Read and adopted and ordered transmitted to the Senate."
1892545,2025-01-16,Senate,5,"Received from the House."
1892545,2025-01-16,Senate,6,"Read the first time, rules suspended, read the second time and placed on the calendar."
1892545,2025-01-21,Senate,7,"Resolution read and concurred in."
1892545,2025-01-21,Senate,8,"Returned to the House as concurred in."
1892545,2025-01-21,House,9,"Returned from Senate concurred in."
1892545,2025-01-21,House,10,"TO BE ENROLLED"
1892545,2025-01-21,House,11,"Correctly enrolled and ordered transmitted to the Governor's Office."
1892545,2025-01-27,House,12,"Approved by the Governor"
1892547,2024-11-20,House,1,Filed
1892547,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE"
1892547,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892547,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892547,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892547,2025-01-23,House,6,"Placed on second reading for the purpose of amendment."
1892547,2025-01-23,House,7,"Amendment No. 2 read and adopted and the bill ordered engrossed."
1892547,2025-01-23,House,8,"REPORTED CORRECTLY ENGROSSED"
1892547,2025-05-05,House,9,"Died in House Committee at Sine Die adjournment."
1892552,2024-11-20,House,1,Filed
1892552,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE"
1892552,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892552,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892552,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892552,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892553,2024-11-20,House,1,Filed
1892553,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE"
1892553,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892553,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892553,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892553,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892557,2024-11-20,House,1,Filed
1892557,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1892557,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892557,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892557,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892557,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892559,2024-11-20,House,1,Filed
1892559,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE"
1892559,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892559,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892559,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892559,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892564,2024-11-20,House,1,Filed
1892564,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE"
1892564,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892564,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892564,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892564,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892567,2024-11-20,House,1,Filed
1892567,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1892567,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892567,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892567,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892567,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892569,2024-11-20,Senate,1,Filed
1892569,2025-01-13,Senate,2,"Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE"
1892569,2025-05-05,Senate,3,"Died in Senate Committee at Sine Die adjournment."
1892572,2024-11-20,House,1,Filed
1892572,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on INSURANCE & COMMERCE- HOUSE"
1892572,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892572,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892572,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892572,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892575,2024-11-20,House,1,Filed
1892575,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1892575,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892575,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892575,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892575,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892578,2024-11-20,House,1,Filed
1892578,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE"
1892578,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892578,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892578,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892578,2025-01-23,House,6,"Placed on second reading for the purpose of amendment."
1892578,2025-01-23,House,7,"Amendment No. 2 read and adopted and the bill ordered engrossed."
1892578,2025-01-23,House,8,"REPORTED CORRECTLY ENGROSSED"
1892578,2025-05-05,House,9,"Died in House Committee at Sine Die adjournment."
1892581,2024-11-20,House,1,Filed
1892581,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892581,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892581,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892581,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892581,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892584,2024-11-20,House,1,Filed
1892584,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1892584,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892584,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892584,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892584,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892590,2024-11-20,House,1,Filed
1892590,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE"
1892590,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892590,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892590,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892590,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892593,2024-11-20,House,1,Filed
1892593,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE"
1892593,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892593,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892593,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892593,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892595,2024-11-20,House,1,Filed
1892595,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1892595,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892595,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892595,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892595,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892599,2024-11-20,House,1,Filed
1892599,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE"
1892599,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892599,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892599,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892599,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892602,2024-11-20,House,1,Filed
1892602,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892602,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892602,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892602,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892602,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892605,2024-11-20,House,1,Filed
1892605,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE"
1892605,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892605,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892605,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892605,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892608,2024-11-20,House,1,Filed
1892608,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE"
1892608,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892608,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892608,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892608,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892611,2024-11-20,House,1,Filed
1892611,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on INSURANCE & COMMERCE- HOUSE"
1892611,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892611,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892611,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892611,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892614,2024-11-20,House,1,Filed
1892614,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE"
1892614,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892614,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892614,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892614,2025-01-23,House,6,"Placed on second reading for the purpose of amendment."
1892614,2025-01-23,House,7,"Amendment No. 2 read and adopted and the bill ordered engrossed."
1892614,2025-01-23,House,8,"REPORTED CORRECTLY ENGROSSED"
1892614,2025-03-31,House,9,"Placed on second reading for the purpose of amendment."
1892614,2025-03-31,House,10,"Amendment No. 3 read and adopted and the bill ordered engrossed."
1892614,2025-03-31,House,11,"REPORTED CORRECTLY ENGROSSED"
1892614,2025-04-08,House,12,"Returned by the Committee Do Pass"
1892614,2025-04-09,House,13,"Read the third time and passed and ordered transmitted to the Senate."
1892614,2025-04-09,Senate,14,"Received from the House."
1892614,2025-04-09,Senate,15,"Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE"
1892614,2025-04-15,Senate,16,"Returned by the Committee, with the recommendation that it Do Pass"
1892614,2025-04-16,Senate,17,"Read the third time and passed."
1892614,2025-04-16,Senate,18,"Returned to the House as passed."
1892614,2025-04-16,House,19,"Returned from the Senate as passed."
1892614,2025-04-16,House,20,"TO BE ENROLLED"
1892614,2025-04-16,House,21,"Correctly enrolled and ordered transmitted to the Governor's Office."
1892614,2025-04-21,House,22,"Notification that HB1017 is now Act 904"
1892617,2024-11-20,House,1,Filed
1892617,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE"
1892617,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892617,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892617,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892617,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892619,2024-11-20,House,1,Filed
1892619,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE"
1892619,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892619,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892619,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892619,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892623,2024-11-20,House,1,Filed
1892623,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE"
1892623,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892623,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892623,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892623,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892626,2024-11-20,House,1,Filed
1892626,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1892626,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892626,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892626,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892626,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892631,2024-11-20,House,1,Filed
1892631,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892631,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892631,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892631,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892631,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892633,2024-11-20,House,1,Filed
1892633,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892633,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892633,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892633,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892633,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892636,2024-11-20,House,1,Filed
1892636,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892636,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892636,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892636,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892636,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892641,2024-11-20,House,1,Filed
1892641,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892641,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892641,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892641,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892641,2025-02-27,House,6,"Placed on second reading for the purpose of amendment."
1892641,2025-02-27,House,7,"Amendment No. 2 read and adopted and the bill ordered engrossed."
1892641,2025-02-27,House,8,"REPORTED CORRECTLY ENGROSSED"
1892641,2025-03-19,House,9,"Placed on second reading for the purpose of amendment."
1892641,2025-03-19,House,10,"Amendment No. 3 read and adopted and the bill ordered engrossed."
1892641,2025-03-19,House,11,"REPORTED CORRECTLY ENGROSSED"
1892641,2025-05-05,House,12,"Died in House Committee at Sine Die adjournment."
1892644,2024-11-20,House,1,Filed
1892644,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892644,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892644,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892644,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892644,2025-03-20,House,6,"Placed on second reading for the purpose of amendment."
1892644,2025-03-20,House,7,"Amendment No. 2 read and adopted and the bill ordered engrossed."
1892644,2025-03-20,House,8,"REPORTED CORRECTLY ENGROSSED"
1892644,2025-05-05,House,9,"Died in House Committee at Sine Die adjournment."
1892646,2024-11-20,Senate,1,Filed
1892646,2025-01-13,Senate,2,"Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE"
1892646,2025-05-05,Senate,3,"Died in Senate Committee at Sine Die adjournment."
1892650,2024-11-20,House,1,Filed
1892650,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892650,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892650,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892650,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892650,2025-01-23,House,6,"Placed on second reading for the purpose of amendment."
1892650,2025-01-23,House,7,"Amendment No. 2 read and adopted and the bill ordered engrossed."
1892650,2025-01-23,House,8,"REPORTED CORRECTLY ENGROSSED"
1892650,2025-05-05,House,9,"Died in House Committee at Sine Die adjournment."
1892655,2024-11-20,House,1,Filed
1892655,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892655,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892655,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892655,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892655,2025-05-05,House,6,"Died in House Committee at Sine Die adjournment."
1892658,2024-11-20,House,1,Filed
1892658,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
1892658,2025-01-16,House,3,"Placed on second reading for the purpose of amendment."
1892658,2025-01-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1892658,2025-01-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1892658,2025-01-23,House,6,"Placed on second reading for the purpose of amendment."
1892658,2025-01-23,House,7,"Amendment No. 2 read and adopted and the bill ordered engrossed."
1892658,2025-01-23,House,8,"REPORTED CORRECTLY ENGROSSED"
1892658,2025-05-05,House,9,"Died in House Committee at Sine Die adjournment."
1892663,2024-11-20,House,1,Filed
1892663,2025-01-13,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE"
