bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1893312,1491746,2025-02-18,Senate,"Senate Ethics and Elections",7,0,0,2,9
1893312,1526823,2025-03-25,Senate,"Senate Judiciary",11,0,0,0,11
1894640,1486065,2025-02-11,Senate,"Senate Environment and Natural Resources",9,0,0,0,9
1894640,1548327,2025-04-15,Senate,"Senate Appropriations Committee on Agriculture, Environment, and General Government",12,0,0,0,12
1894640,1555057,2025-04-22,Senate,"Senate Fiscal Policy",18,0,0,1,19
1894688,1505339,2025-03-04,Senate,"Senate Criminal Justice",9,0,0,0,9
1894688,1520067,2025-03-18,Senate,"Senate Appropriations Committee on Agriculture, Environment, and General Government",12,0,0,1,13
1894688,1527324,2025-03-26,Senate,"Senate Rules",24,0,0,1,25
1894885,1486757,2025-02-11,House,"House Health Professions & Programs Subcommittee",14,1,0,3,18
1894885,1548522,2025-04-15,House,"House Health & Human Services Committee",17,5,0,4,26
1894885,1555241,2025-04-23,House,"House: Third Reading RCS#174",78,32,9,0,119
1894906,1508432,2025-03-06,House,"House Criminal Justice Subcommittee",18,0,0,0,18
1894915,1494906,2025-02-18,Senate,"Senate Transportation",7,1,0,1,9
1894915,1505832,2025-03-05,Senate,"Senate Appropriations Committee on Transportation, Tourism, and Economic Development",10,3,0,2,15
1894915,1520949,2025-03-19,Senate,"Senate Rules",22,3,0,0,25
1894915,1528521,2025-03-27,Senate,"Senate: Third Reading RCS#2",32,5,1,1,39
1894920,1506211,2025-03-05,House,"House Economic Infrastructure Subcommittee",18,0,0,0,18
1894920,1516370,2025-03-12,House,"House Intergovernmental Affairs Subcommittee",16,0,0,2,18
1894920,1519541,2025-03-17,House,"House Commerce Committee",23,0,0,3,26
1894920,1527512,2025-03-26,House,"House: Third Reading RCS#22",112,0,7,0,119
1894920,1555144,2025-04-23,Senate,"Senate: Third Reading RCS#13",36,2,0,0,38
1894920,1562433,2025-04-30,House,"House: Third Reading RCS#364",111,0,8,0,119
1894929,1486514,2025-02-11,House,"House Health Professions & Programs Subcommittee",15,0,0,3,18
1894929,1521295,2025-03-19,House,"House Health Care Budget Subcommittee",14,0,0,1,15
1894929,1531397,2025-03-31,House,"House Health & Human Services Committee",24,0,0,3,27
1894929,1542526,2025-04-09,House,"House: Third Reading RCS#81",111,0,8,0,119
1894965,1486767,2025-02-11,House,"House Health Professions & Programs Subcommittee",15,0,0,3,18
1894965,1513729,2025-03-11,House,"House Government Operations Subcommittee",17,0,0,1,18
1894965,1531168,2025-03-31,House,"House Health & Human Services Committee",24,0,0,3,27
1894965,1542224,2025-04-09,House,"House: Third Reading RCS#82",111,0,8,0,119
1894990,1534493,2025-04-02,House,"House Education Administration Subcommittee",18,0,0,0,18
1895697,1508420,2025-03-06,House,"House Criminal Justice Subcommittee",18,0,0,0,18
1895701,1503384,2025-03-03,Senate,"Senate Commerce and Tourism",8,0,0,1,9
1895701,1519942,2025-03-18,Senate,"Senate Appropriations Committee on Agriculture, Environment, and General Government",12,0,0,1,13
1895763,1534943,2025-04-02,House,"House Education Administration Subcommittee",18,0,0,0,18
1895792,1517298,2025-03-13,House,"House Civil Justice & Claims Subcommittee",18,0,0,1,19
1895792,1534328,2025-04-01,House,"House Housing, Agriculture & Tourism Subcommittee",12,0,0,6,18
1896448,1504769,2025-03-04,House,"House Human Services Subcommittee",18,0,0,0,18
1896448,1527347,2025-03-26,House,"House Health Care Budget Subcommittee",12,0,0,3,15
1896448,1538309,2025-04-07,House,"House Health & Human Services Committee",24,0,0,2,26
1896450,1526859,2025-03-25,Senate,"Senate Judiciary",10,1,0,0,11
1896450,1531442,2025-03-31,Senate,"Senate Community Affairs",8,0,0,0,8
1896450,1549913,2025-04-16,Senate,"Senate Rules",23,0,0,2,25
1896852,1486433,2025-02-11,Senate,"Senate Governmental Oversight and Accountability",5,2,0,1,8
1896852,1526161,2025-03-25,Senate,"Senate Community Affairs",5,3,0,0,8
1897165,1491761,2025-02-18,Senate,"Senate Education Pre-K - 12",8,0,0,0,8
1897165,1512948,2025-03-11,Senate,"Senate Appropriations Committee on Pre-K - 12 Education",9,0,0,1,10
1897165,1522434,2025-03-20,Senate,"Senate Fiscal Policy",19,0,0,0,19
1897165,1528603,2025-03-27,Senate,"Senate: Third Reading RCS#3",36,0,2,1,39
1897172,1508512,2025-03-06,House,"House Criminal Justice Subcommittee",17,0,0,1,18
1897172,1519542,2025-03-18,House,"House Justice Budget Subcommittee",13,1,0,1,15
1897172,1534950,2025-04-02,House,"House Judiciary Committee",20,1,0,1,22
1897172,1555495,2025-04-23,House,"House: Third Reading RCS#186",89,22,8,0,119
1897172,1562364,2025-04-30,Senate,"Senate: Third Reading RCS#44",36,1,0,1,38
1897268,1506209,2025-03-04,Senate,"Senate Children, Families, and Elder Affairs",7,0,0,0,7
1897268,1515739,2025-03-12,Senate,"Senate Judiciary",11,0,0,0,11
1897268,1521940,2025-03-19,Senate,"Senate Rules",25,0,0,0,25
1897268,1528734,2025-03-27,Senate,"Senate: Third Reading RCS#4",37,0,1,1,39
1897268,1559754,2025-04-29,House,"House: Third Reading RCS#300",115,0,4,0,119
1897317,1494937,2025-02-19,House,"House Criminal Justice Subcommittee",17,0,0,1,18
1897317,1522863,2025-03-20,House,"House Budget Committee",26,0,0,4,30
1897317,1527766,2025-03-26,House,"House Judiciary Committee",22,0,0,0,22
1897545,1491867,2025-02-18,Senate,"Senate Community Affairs",7,0,0,1,8
1897545,1515821,2025-03-12,Senate,"Senate Rules",25,0,0,0,25
1897545,1521361,2025-03-19,Senate,"Senate: Third Reading RCS#8",36,3,0,0,39
1897545,1560457,2025-04-29,House,"House: Third Reading RCS#325",89,20,10,0,119
1898257,1487362,2025-02-11,Senate,"Senate Criminal Justice",8,0,0,1,9
1898257,1506239,2025-03-05,Senate,"Senate Appropriations Committee on Criminal and Civil Justice",8,0,0,1,9
1898257,1522676,2025-03-20,Senate,"Senate Fiscal Policy",19,0,0,0,19
1898257,1528707,2025-03-27,Senate,"Senate: Third Reading RCS#5",38,0,0,1,39
1898257,1560525,2025-04-29,House,"House: Third Reading RCS#327",116,0,3,0,119
1898276,1492123,2025-02-18,Senate,"Senate Health Policy",10,0,0,0,10
1898276,1503914,2025-03-03,Senate,"Senate Commerce and Tourism",8,0,0,1,9
1898276,1515848,2025-03-12,Senate,"Senate Rules",25,0,0,0,25
1898276,1521370,2025-03-19,Senate,"Senate: Third Reading RCS#9",39,0,0,0,39
1898294,1507661,2025-03-06,House,"House Intergovernmental Affairs Subcommittee",13,2,0,3,18
1898294,1517339,2025-03-13,House,"House State Affairs Committee",16,7,0,3,26
1898338,1526143,2025-03-25,Senate,"Senate Banking and Insurance",9,0,0,1,10
1898363,1534504,2025-03-31,Senate,"Senate Banking and Insurance",10,0,0,0,10
1898363,1553702,2025-04-22,Senate,"Senate Appropriations",18,0,0,0,18
1901151,1490018,2025-02-12,House,"House Criminal Justice Subcommittee",17,0,0,1,18
1901151,1516976,2025-03-13,House,"House Judiciary Committee",20,0,0,3,23
1901158,1504833,2025-03-04,House,"House Education Administration Subcommittee",18,0,0,0,18
1901158,1517384,2025-03-13,House,"House Education & Employment Committee",20,0,0,2,22
1901158,1525959,2025-03-04,House,"House Education Administration Subcommittee",18,0,0,0,18
1901158,1527724,2025-03-26,House,"House: Third Reading RCS#23",113,0,6,0,119
1901158,1555111,2025-04-23,Senate,"Senate: Third Reading RCS#5",38,0,0,0,38
1901186,1487333,2025-02-11,Senate,"Senate Criminal Justice",8,0,0,1,9
1901186,1507005,2025-03-05,Senate,"Senate Appropriations Committee on Criminal and Civil Justice",6,2,0,1,9
1901186,1522823,2025-03-20,Senate,"Senate Fiscal Policy",18,1,0,0,19
1901209,1506280,2025-03-05,House,"House Civil Justice & Claims Subcommittee",18,0,0,0,18
1901209,1553810,2025-04-22,House,"House Budget Committee",28,0,0,2,30
1901381,1506743,2025-03-05,House,"House Civil Justice & Claims Subcommittee",18,0,0,0,18
1901381,1517757,2025-03-13,House,"House Insurance & Banking Subcommittee",17,0,0,1,18
1901381,1527910,2025-03-26,House,"House Judiciary Committee",20,0,0,2,22
1901497,1519021,2025-03-17,Senate,"Senate Education Pre-K - 12",5,3,0,1,9
1901497,1531512,2025-03-31,Senate,"Senate Community Affairs",7,1,0,0,8
1901497,1550516,2025-04-16,Senate,"Senate Rules",18,5,0,2,25
1901497,1556466,2025-04-24,Senate,"Senate: Third Reading RCS#10",30,7,0,1,38
1902126,1495363,2025-02-20,House,"House Health Care Facilities & Systems Subcommittee",17,0,0,2,19
1902581,1483036,2025-02-05,House,"House Industries & Professional Activities Subcommittee",12,4,0,2,18
1902581,1512905,2025-02-05,House,"House Industries & Professional Activities Subcommittee",12,4,0,2,18
1902581,1519512,2025-03-17,House,"House Commerce Committee",15,7,0,4,26
1903465,1486164,2025-02-11,Senate,"Senate Criminal Justice",8,0,0,1,9
1903465,1503418,2025-03-03,Senate,"Senate Agriculture",6,0,0,0,6
1903465,1516093,2025-03-12,Senate,"Senate Rules",25,0,0,0,25
1903465,1521036,2025-03-19,Senate,"Senate: Third Reading RCS#10",39,0,0,0,39
1903465,1560019,2025-04-29,House,"House: Third Reading RCS#326",109,0,10,0,119
1904298,1492014,2025-02-18,Senate,"Senate Health Policy",10,0,0,0,10
1904298,1527805,2025-03-26,Senate,"Senate Appropriations Committee on Health and Human Services",10,0,0,0,10
1904305,1535735,2025-04-03,House,"House Health Professions & Programs Subcommittee",15,0,0,3,18
1904632,1488176,2025-02-12,House,"House Criminal Justice Subcommittee",16,1,0,1,18
1904632,1517099,2025-03-13,House,"House Judiciary Committee",19,1,0,3,23
1904632,1556965,2025-04-24,House,"House: Third Reading RCS#208",101,9,9,0,119
1904632,1558791,2025-04-28,Senate,"Senate: Third Reading RCS#6",36,0,0,2,38
1907537,1504966,2025-03-04,House,"House Education Administration Subcommittee",13,5,0,0,18
1907537,1525797,2025-03-04,House,"House Education Administration Subcommittee",13,5,0,0,18
1907537,1539530,2025-04-08,House,"House Education & Employment Committee",11,4,0,7,22
1908822,1505794,2025-03-05,Senate,"Senate Appropriations Committee on Agriculture, Environment, and General Government",11,0,0,2,13
1908822,1522632,2025-03-20,Senate,"Senate Appropriations",18,0,0,1,19
1908822,1528713,2025-03-27,Senate,"Senate: Third Reading RCS#6",38,0,0,1,39
1908822,1559731,2025-04-29,House,"House: Third Reading RCS#289",116,0,3,0,119
1909031,1516272,2025-03-12,House,"House Careers & Workforce Subcommittee",15,0,0,3,18
1909031,1516884,2025-03-12,House,"House Careers & Workforce Subcommittee",15,0,0,3,18
1909031,1519606,2025-03-18,House,"House Human Services Subcommittee",17,0,0,1,18
1909031,1526301,2025-03-25,House,"House PreK-12 Budget Subcommittee",15,0,0,0,15
1909031,1539504,2025-04-08,House,"House Education & Employment Committee",16,0,0,6,22
1909346,1535600,2025-04-03,House,"House Civil Justice & Claims Subcommittee",10,4,0,5,19
1909442,1535787,2025-04-03,House,"House Civil Justice & Claims Subcommittee",14,0,0,5,19
1909442,1539583,2025-04-08,House,"House Judiciary Committee",17,0,0,5,22
1909442,1556992,2025-04-24,House,"House: Third Reading RCS#235",116,0,3,0,119
1909442,1564489,2025-05-02,Senate,"Senate: Third Reading RCS#2",35,0,2,1,38
1909517,1492631,2025-02-18,Senate,"Senate Regulated Industries",8,0,0,1,9
1909517,1505898,2025-03-05,Senate,"Senate Appropriations Committee on Agriculture, Environment, and General Government",11,0,0,2,13
1909517,1516106,2025-03-12,Senate,"Senate Rules",24,0,0,1,25
1909517,1520986,2025-03-19,Senate,"Senate: Third Reading RCS#16",39,0,0,0,39
1911850,1494829,2025-02-18,Senate,"Senate Community Affairs",7,0,0,1,8
1911850,1515828,2025-03-11,Senate,"Senate Appropriations Committee on Transportation, Tourism, and Economic Development",15,0,0,0,15
1911850,1532216,2025-04-01,Senate,"Senate Rules",25,0,0,0,25
1911850,1541553,2025-04-09,Senate,"Senate: Third Reading RCS#20",37,0,0,1,38
1911850,1561846,2025-04-30,House,"House: Third Reading RCS#347",97,10,12,0,119
1914829,1520794,2025-03-19,Senate,"Senate Regulated Industries",8,0,0,1,9
1914829,1544251,2025-04-10,Senate,"Senate Appropriations Committee on Agriculture, Environment, and General Government",11,0,0,1,12
1914829,1550377,2025-04-16,Senate,"Senate Rules",23,0,0,2,25
1914829,1555116,2025-04-23,Senate,"Senate: Third Reading RCS#32",38,0,0,0,38
1914959,1486293,2025-02-11,Senate,"Senate Environment and Natural Resources",9,0,0,0,9
1914959,1548656,2025-04-15,Senate,"Senate Appropriations Committee on Agriculture, Environment, and General Government",12,0,0,0,12
1914959,1554976,2025-04-22,Senate,"Senate Fiscal Policy",18,0,0,1,19
1915029,1507723,2025-03-06,House,"House Industries & Professional Activities Subcommittee",15,0,0,3,18
1915029,1521547,2025-03-19,House,"House Criminal Justice Subcommittee",17,0,0,1,18
1915029,1531090,2025-03-31,House,"House Commerce Committee",19,0,0,7,26
1915267,1532724,2025-04-01,Senate,"Senate Governmental Oversight and Accountability",7,0,0,0,7
1915309,1543758,2025-04-10,House,"House Health Care Facilities & Systems Subcommittee",15,0,0,3,18
1915309,1549597,2025-04-16,House,"House Budget Committee",29,0,0,1,30
1915309,1553401,2025-04-22,House,"House Health & Human Services Committee",24,0,0,3,27
1915575,1515830,2025-03-12,Senate,"Senate Regulated Industries",7,1,0,1,9
1915575,1531415,2025-03-31,Senate,"Senate Community Affairs",6,2,0,0,8
1915575,1550467,2025-04-16,Senate,"Senate Rules",22,1,0,2,25
1915759,1504148,2025-03-03,Senate,"Senate Community Affairs",6,0,0,2,8
1915804,1495303,2025-02-19,House,"House Civil Justice & Claims Subcommittee",18,0,0,0,18
1915804,1534914,2025-04-02,House,"House Judiciary Committee",18,0,0,4,22
1915847,1491900,2025-02-18,Senate,"Senate Agriculture",5,0,0,1,6
1916134,1527840,2025-03-26,House,"House Intergovernmental Affairs Subcommittee",15,0,0,4,19
1916134,1539526,2025-04-08,House,"House State Affairs Committee",22,0,0,4,26
1916134,1557219,2025-04-24,House,"House: Third Reading RCS#217",94,11,14,0,119
1916134,1562007,2025-04-30,Senate,"Senate: Third Reading RCS#7",36,0,1,1,38
1916603,1504882,2025-03-04,House,"House Natural Resources & Disasters Subcommittee",17,1,0,0,18
1917016,1488845,2025-02-11,Senate,"Senate Criminal Justice",7,1,0,1,9
1917016,1506010,2025-03-05,Senate,"Senate Appropriations Committee on Criminal and Civil Justice",8,0,0,1,9
1917016,1522372,2025-03-20,Senate,"Senate Fiscal Policy",18,1,0,0,19
1917016,1528542,2025-03-27,Senate,"Senate: Third Reading RCS#7",17,21,0,1,39
1917016,1535656,2025-04-03,Senate,"Senate: Third Reading RCS#15",37,0,0,1,38
1917016,1559932,2025-04-29,House,"House: Third Reading RCS#322",116,0,3,0,119
1917097,1507186,2025-03-05,House,"House Insurance & Banking Subcommittee",17,0,0,1,18
1917097,1523115,2025-03-20,House,"House Civil Justice & Claims Subcommittee",18,0,0,0,18
1917097,1549844,2025-04-15,House,"House Commerce Committee",24,0,0,2,26
1917185,1503239,2025-03-03,Senate,"Senate Commerce and Tourism",8,0,0,1,9
1917185,1533132,2025-03-31,Senate,"Senate Banking and Insurance",10,0,0,0,10
1917185,1539805,2025-04-08,Senate,"Senate Rules",24,0,0,1,25
1917185,1549810,2025-04-16,Senate,"Senate: Third Reading RCS#4",36,0,1,1,38
1917185,1560221,2025-04-29,House,"House: Third Reading RCS#297",116,0,3,0,119
1918102,1517402,2025-03-13,House,"House Civil Justice & Claims Subcommittee",16,0,0,3,19
1918230,1533005,2025-04-01,Senate,"Senate Criminal Justice",9,0,0,0,9
1918230,1545080,2025-04-10,Senate,"Senate Appropriations Committee on Criminal and Civil Justice",8,0,0,1,9
1918297,1506190,2025-03-05,House,"House Civil Justice & Claims Subcommittee",18,0,0,0,18
1918297,1517037,2025-03-13,House,"House Judiciary Committee",20,0,0,3,23
1918297,1527841,2025-03-26,House,"House: Third Reading RCS#25",113,0,6,0,119
1918297,1549619,2025-04-16,Senate,"Senate: Third Reading RCS#5",36,0,1,1,38
1918360,1482245,2025-02-04,House,"House Student Academic Success Subcommittee",15,0,0,3,18
1918360,1517191,2025-03-13,House,"House Education & Employment Committee",19,0,0,3,22
1918478,1515106,2025-03-11,Senate,"Senate Education Pre-K - 12",9,0,0,0,9
1918478,1520800,2025-03-19,Senate,"Senate Judiciary",9,2,0,0,11
1918478,1532205,2025-04-01,Senate,"Senate Rules",25,0,0,0,25
1918478,1541653,2025-04-09,Senate,"Senate: Third Reading RCS#30",35,2,0,1,38
1918478,1555472,2025-04-23,House,"House: Third Reading RCS#163",92,19,8,0,119
1918478,1561888,2025-04-30,Senate,"Senate: Third Reading RCS#9",36,1,0,1,38
1918478,1564738,2025-05-02,House,"House: Third Reading RCS#419",88,10,21,0,119
1918834,1494090,2025-02-18,Senate,"Senate Judiciary",9,0,0,1,10
1918834,1516074,2025-03-11,Senate,"Senate Community Affairs",7,0,0,1,8
1918834,1521037,2025-03-19,Senate,"Senate Rules",25,0,0,0,25
1918834,1528570,2025-03-27,Senate,"Senate: Third Reading RCS#8",36,0,2,1,39
1918834,1560314,2025-04-29,House,"House: Third Reading RCS#302",114,0,5,0,119
1918894,1516874,2025-03-13,House,"House Ways & Means Committee",19,0,0,0,19
1918894,1532086,2025-04-01,House,"House Intergovernmental Affairs Subcommittee",16,0,0,2,18
1918894,1539471,2025-04-08,House,"House State Affairs Committee",24,0,0,2,26
1918894,1549649,2025-04-16,House,"House: Third Reading RCS#108",115,0,4,0,119
1918948,1516876,2025-03-13,House,"House Ways & Means Committee",19,0,0,0,19
1918948,1532093,2025-04-01,House,"House Intergovernmental Affairs Subcommittee",16,0,0,2,18
1918948,1539867,2025-04-08,House,"House State Affairs Committee",23,0,0,3,26
1918948,1549937,2025-04-16,House,"House: Third Reading RCS#109",116,0,3,0,119
1919535,1529267,2025-03-27,House,"House Education Administration Subcommittee",17,0,0,1,18
1919599,1492220,2025-02-18,Senate,"Senate Health Policy",9,0,0,1,10
1919665,1516802,2025-03-12,Senate,"Senate Transportation",9,0,0,0,9
1919798,1508419,2025-03-06,House,"House Criminal Justice Subcommittee",17,0,0,1,18
1919798,1522427,2025-03-20,House,"House Judiciary Committee",16,3,0,4,23
1919924,1492031,2025-02-18,Senate,"Senate Governmental Oversight and Accountability",7,0,0,1,8
1919924,1527898,2025-03-25,Senate,"Senate Community Affairs",8,0,0,0,8
1919924,1532062,2025-04-01,Senate,"Senate Rules",24,1,0,0,25
1919924,1542016,2025-04-09,Senate,"Senate: Third Reading RCS#31",34,2,1,1,38
1919924,1560143,2025-04-29,House,"House: Third Reading RCS#334",113,2,4,0,119
1920331,1527811,2025-03-26,House,"House Criminal Justice Subcommittee",18,0,0,0,18
1920331,1551428,2025-04-17,House,"House Judiciary Committee",20,0,0,2,22
1920331,1557308,2025-04-24,House,"House: Third Reading RCS#210",112,0,7,0,119
1920331,1560058,2025-04-29,Senate,"Senate: Third Reading RCS#10",37,0,1,0,38
1920421,1529154,2025-03-27,House,"House Education Administration Subcommittee",17,0,0,1,18
1920421,1539551,2025-04-08,House,"House Education & Employment Committee",15,0,0,7,22
1920600,1521632,2025-03-19,House,"House Economic Infrastructure Subcommittee",17,0,0,1,18
1920600,1549815,2025-04-15,House,"House Commerce Committee",25,0,0,1,26
1920769,1492235,2025-02-18,Senate,"Senate Education Postsecondary",6,0,0,1,7
1920769,1521667,2025-03-18,Senate,"Senate Appropriations Committee on Higher Education",8,0,0,0,8
1920769,1534320,2025-04-02,Senate,"Senate Appropriations",18,0,0,0,18
1921139,1504141,2025-03-03,Senate,"Senate Ethics and Elections",8,0,0,1,9
1921139,1515670,2025-03-12,Senate,"Senate Judiciary",11,0,0,0,11
1921139,1520990,2025-03-19,Senate,"Senate Rules",25,0,0,0,25
1921139,1528552,2025-03-27,Senate,"Senate: Third Reading RCS#11",38,0,0,1,39
1921284,1504904,2025-03-04,Senate,"Senate Criminal Justice",8,0,0,1,9
1921284,1532666,2025-04-01,Senate,"Senate Children, Families, and Elder Affairs",6,0,0,1,7
1922014,1492568,2025-02-18,Senate,"Senate Transportation",8,0,0,1,9
1922014,1505660,2025-03-05,Senate,"Senate Appropriations Committee on Transportation, Tourism, and Economic Development",13,0,0,2,15
1922014,1522720,2025-03-20,Senate,"Senate Fiscal Policy",19,0,0,0,19
1922014,1528527,2025-03-27,Senate,"Senate: Third Reading RCS#9",38,0,0,1,39
1922014,1528841,2025-03-27,Senate,"Senate: Third Reading RCS#10",37,0,1,1,39
1922154,1488139,2025-02-12,House,"House Criminal Justice Subcommittee",17,0,0,1,18
1922154,1507444,2025-03-06,House,"House Industries & Professional Activities Subcommittee",15,0,0,3,18
1922154,1517077,2025-03-13,House,"House Judiciary Committee",21,0,0,2,23
1922514,1534220,2025-04-01,House,"House Housing, Agriculture & Tourism Subcommittee",13,0,0,5,18
1922514,1542116,2025-04-09,House,"House Intergovernmental Affairs Subcommittee",17,0,0,1,18
1922514,1549705,2025-04-15,House,"House Commerce Committee",24,0,0,2,26
1922514,1555245,2025-04-23,House,"House: Third Reading RCS#182",115,0,4,0,119
1922852,1528939,2025-03-27,House,"House Civil Justice & Claims Subcommittee",13,0,0,5,18
1922852,1539481,2025-04-08,House,"House Judiciary Committee",16,0,0,6,22
1922852,1557317,2025-04-24,House,"House: Third Reading RCS#236",116,0,3,0,119
1923039,1503173,2025-03-03,Senate,"Senate Banking and Insurance",10,0,0,0,10
1923039,1509096,2025-03-10,Senate,"Senate Commerce and Tourism",8,0,0,1,9
1923039,1521116,2025-03-19,Senate,"Senate Rules",25,0,0,0,25
1923039,1535634,2025-04-03,Senate,"Senate: Third Reading RCS#12",36,0,1,1,38
1923039,1559798,2025-04-29,House,"House: Third Reading RCS#303",115,0,4,0,119
1923445,1508454,2025-03-06,House,"House Criminal Justice Subcommittee",15,0,0,3,18
1923445,1517038,2025-03-13,House,"House Judiciary Committee",19,0,0,4,23
1924116,1492000,2025-02-18,Senate,"Senate Health Policy",9,0,0,1,10
1924116,1505653,2025-03-05,Senate,"Senate Appropriations Committee on Health and Human Services",10,0,0,0,10
1924116,1516071,2025-03-12,Senate,"Senate Rules",25,0,0,0,25
1924116,1520943,2025-03-19,Senate,"Senate: Third Reading RCS#11",38,0,1,0,39
1924331,1504826,2025-03-04,House,"House Natural Resources & Disasters Subcommittee",18,0,0,0,18
