bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1894972,2135,H0035,1,Introduced,2024-12-09,"Heat Illness Prevention","Requires certain employers to implement outdoor heat exposure safety program that has been approved by specified departments; specifies requirements for safety program; provides responsibilities for certain employers & employees; provides exceptions; requires specified annual training on heat illness & providing requirements for such training.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0035/2025,https://www.flsenate.gov/Session/Bill/2025/35
1894990,2135,H0037,1,Introduced,2024-12-09,"Educator Certifications and Training","Revises provisions relating to teacher & educator preparation programs and educator certification requirements to require certified educators to receive training relating to mass casualty incidents.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0037/2025,https://www.flsenate.gov/Session/Bill/2025/37
1894982,2135,H0039,1,Introduced,2024-12-09,"Tax Exemption for Disabled Ex-servicemembers","Increases value of tax exemption for certain disabled ex-servicemembers.",0,,2025-02-28,"Withdrawn prior to introduction",https://legiscan.com/FL/bill/H0039/2025,https://www.flsenate.gov/Session/Bill/2025/39
1895697,2135,H0041,1,Introduced,2024-12-10,"Pub. Rec./Victims of Domestic Violence and Dating Violence","Provides that names, addresses, telephone numbers, & social security numbers of victims of dating violence who participate in Address Confidentiality Program for Victims of Domestic & Dating Violence are exempt from public records requirements; provides for retroactive application of exemption; provides for future legislative review & repeal; provides statement of public necessity.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0041/2025,https://www.flsenate.gov/Session/Bill/2025/41
1895792,2135,H0043,1,Introduced,2024-12-10,"Reusable Tenant Screening Reports","Authorizes landlord to accept reusable tenant screening reports & require specified statement; requires that certain information be included in reusable tenant screening reports; prohibits landlord from charging certain fees to applicant using reusable tenant screening report.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0043/2025,https://www.flsenate.gov/Session/Bill/2025/43
1895763,2135,H0045,1,Introduced,2024-12-10,"Resident Status for Tuition Purposes","Provides that person may not lose his or her resident status for tuition purposes due solely to his or her incarceration in specified correctional facilities.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0045/2025,https://www.flsenate.gov/Session/Bill/2025/45
1896448,2135,H0047,1,Introduced,2024-12-12,"Child Care and Early Learning Providers","Provides exemption for public & private preschools from specified special assessments levied by municipality; defines ""preschool""; revises licensing standards for all licensed child care facilities & minimum standards & training requirements for child care personnel; requires DCF to conduct specified screenings of child care personnel within specified timeframe & issue provisional approval of such personnel under certain conditions; revises minimum standards for sanitation & safety of child care facilities; removes provisions relating to educating parents & children about specified topics; removes provisions relating to specialized child care facilities for care of mildly ill children; requires county commission to annually affirm certain decisions; expands types of providers to be considered when developing & implementing plan to eliminate duplicative & unnecessary inspections; revises requirements for abbreviated inspection plan for certain child care facilities; removes provisions requiring family day care homes & large family child care homes to provide specified information to parents; removes provision requiring department to develop specified flyer; authorizes certain exempt child care facilities to submit application for licensure to department or local licensing agency.",0,,2025-04-30,"Laid on Table, refer to CS/SB 738",https://legiscan.com/FL/bill/H0047/2025,https://www.flsenate.gov/Session/Bill/2025/47
1896794,2135,H0049,1,Introduced,2024-12-13,"Specialty License Plates","Directs DHSMV to develop United States Naval Academy license plate; provides for distribution & use of fees collected from sale of plate.",0,,2025-02-28,"Withdrawn prior to introduction",https://legiscan.com/FL/bill/H0049/2025,https://www.flsenate.gov/Session/Bill/2025/49
1896964,2135,H0051,1,Introduced,2024-12-16,Elections,"Requires write-in candidates to pay certain fees; prohibits write-in candidate from being considered opponent for certain purposes; requires DOS to adopt rules for security of voting systems; requires such rules to prohibit connection to internet; authorizes counties to count ballots by hand at precinct level.",0,,2025-01-02,"Withdrawn prior to introduction",https://legiscan.com/FL/bill/H0051/2025,https://www.flsenate.gov/Session/Bill/2025/51
1897052,2135,H0053,1,Introduced,2024-12-16,"Sales of Ammunition","Requires background checks for sale or transfer of ammunition.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0053/2025,https://www.flsenate.gov/Session/Bill/2025/53
1897010,2135,H0055,1,Introduced,2024-12-16,"Pub. Rec./Sales of Ammunition","Provides exemption from public records requirements for records containing certain information pertaining to buyer or transferee who is not found to be prohibited from receipt or transfer of ammunition; provides for future legislative review & repeal of exemption; provides statement of public necessity.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0055/2025,https://www.flsenate.gov/Session/Bill/2025/55
1897172,2135,H0057,2,Engrossed,2025-04-23,"Regulation of Xylazine","Excepts from list of Schedule I controlled substances certain xylazine animal drug products approved by USDA & used for certain purposes; provides criminal penalties & requiring mandatory minimum term of imprisonment specified offenses involving xylazine.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0057/2025,https://www.flsenate.gov/Session/Bill/2025/57
1897317,2135,H0059,1,Introduced,2024-12-18,"Compensation of Victims of Wrongful Incarceration","Expands period during which petition for compensation for wrongful incarceration may be filed; provides that certain persons who had petitions dismissed or who had not previously filed such petitions may file such petitions; removes provisions excluding persons convicted of violent felonies from compensation; removes other exclusions; revises provisions concerning offset of civil judgments in favor of claimants against awards; provides that CFO may not draw warrant to purchase annuity for claimant in certain circumstances; revises provisions concerning continuing appropriations; provides that certain payments are subject to specific appropriation.",0,,2025-04-29,"Laid on Table, refer to SB 130",https://legiscan.com/FL/bill/H0059/2025,https://www.flsenate.gov/Session/Bill/2025/59
1897392,2135,H0061,1,Introduced,2024-12-18,"Use of Campaign Funds for Child Care Expenses","Authorizes candidate to use funds on deposit in his or her campaign account to pay for child care expenses under specified conditions; requires candidates to maintain specified records for specified timeframe; requires candidates to disclose certain child care expenses in campaign finance reports.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0061/2025,https://www.flsenate.gov/Session/Bill/2025/61
1897403,2135,H0063,1,Introduced,2024-12-18,"Pregnancy Support and Wellness Services","Revises contract requirements for Florida Pregnancy Care Network, Inc.; requires DOH to conduct annual visits to each organization within network; providing requirements for visits.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0063/2025,https://www.flsenate.gov/Session/Bill/2025/63
1897419,2135,H0065,1,Introduced,2024-12-18,"Sale, Transfer, and Storage of Firearms","Requires background checks on persons involved in firearm sales or transfers; requires firearm sales or transfers to be conducted through licensed dealer; revises requirements for safe storage of firearms; revises criminal penalties; requires firearms be sold by dealers with trigger locks or gun cases; revises warnings to be posted in gun dealerships; requires certain materials to be given to gun purchasers; prohibits specified acts involving unfinished firearm frames or receivers; prohibits certain activities involving three-dimensional printer or CNC milling machine.",0,,2025-02-24,"Withdrawn prior to introduction",https://legiscan.com/FL/bill/H0065/2025,https://www.flsenate.gov/Session/Bill/2025/65
1897811,2135,H0067,1,Introduced,2024-12-19,"Acceptance of Cash Payments by Businesses","Requires certain businesses to accept cash payments for certain transactions; prohibits fees or conditions for such transactions; provides applicability & civil penalties; requires DACS to adopt rules.",0,,2025-01-02,"Withdrawn prior to introduction",https://legiscan.com/FL/bill/H0067/2025,https://www.flsenate.gov/Session/Bill/2025/67
1898294,2135,H0069,1,Introduced,2024-12-20,"Regulation of Presidential Libraries","Prohibits counties, municipalities, or other political subdivisions from adopting or enforcing certain local ordinances, regulations, rules, or policies regarding presidential libraries unless authorized by federal law.",0,,2025-04-29,"Laid on Table, refer to SB 118",https://legiscan.com/FL/bill/H0069/2025,https://www.flsenate.gov/Session/Bill/2025/69
1899719,2135,H0071,1,Introduced,2024-12-27,"Civil Actions Brought by Unauthorized Aliens","Prohibits unauthorized alien from commencing civil actions.",0,,2025-01-02,"Withdrawn prior to introduction",https://legiscan.com/FL/bill/H0071/2025,https://www.flsenate.gov/Session/Bill/2025/71
1899716,2135,H0073,1,Introduced,2024-12-27,"Safe Waterways Act","Transfers duties related to bacteriological sampling of beach waters & public bathing places from DOH to DEP; provides requirements for such transfer; revises provisions related to bacteriological sampling of beach waters & public bathing places, including rule adoption & enforcement; issuance of health advisories; closure of beach waters & public bathing places; notification & signage requirements; & public statewide interagency database.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0073/2025,https://www.flsenate.gov/Session/Bill/2025/73
1899717,2135,H0075,1,Introduced,2024-12-27,"Display of Flags by Governmental Entities","Prohibits governmental entities from erecting or displaying certain flags; requires governmental entities to remain neutral in certain circumstances; requires that United States flag displayed by governmental entities be in certain position relative to other flags; authorizes current or retired member of United States Armed Forces or National Guard to use reasonable force to prevent desecration, destruction, or removal of United States flag or to replace such flag to position of prominence.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0075/2025,https://www.flsenate.gov/Session/Bill/2025/75
1900321,2135,H0079,1,Introduced,2024-12-30,"Animal Cruelty During a Declared State of Emergency","Provides increased criminal penalties for animal cruelty offenses committed during declared state of emergency.",0,,2025-01-02,"Withdrawn prior to introduction",https://legiscan.com/FL/bill/H0079/2025,https://www.flsenate.gov/Session/Bill/2025/79
1901195,2135,H0081,1,Introduced,2025-01-03,"Designation of the State Birds","Designates American flamingo as official state bird and the Florida scrub-jay as the official state songbird; provides that such designation supersedes designation of mockingbird as official Florida state bird.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0081/2025,https://www.flsenate.gov/Session/Bill/2025/81
1901235,2135,H0083,1,Introduced,2025-01-03,"Protections for Public Employees who use Medical Marijuana as Qualified Patients","Prohibits public employer from taking adverse personnel action against employee or job applicant for his or her use of medical marijuana if employee or job applicant is qualified patient; provides exceptions; requires public employer to provide written notice of employee&#39;s or job applicant&#39;s right to explain or contest positive marijuana test result within specified timeframe; provides procedures that apply when employee or job applicant tests positive for marijuana; provides cause of action & damages.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0083/2025,https://www.flsenate.gov/Session/Bill/2025/83
1901158,2135,H0085,3,Enrolled,2025-04-23,"Hazardous Walking Conditions","Revises criteria that determine hazardous walking condition for public school students.",0,,2025-04-23,"Ordered enrolled",https://legiscan.com/FL/bill/H0085/2025,https://www.flsenate.gov/Session/Bill/2025/85
1901165,2135,H0087,1,Introduced,2025-01-03,"Firefighter Benefits","Revises definition of term ""cancer"" to include acute myeloid leukemia for purpose of expanding cancer treatment benefits.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0087/2025,https://www.flsenate.gov/Session/Bill/2025/87
1901223,2135,H0089,1,Introduced,2025-01-03,"Food Insecure Areas","Authorizes local government to enact land development regulations to permit land use for small-footprint grocery store located in food insecure area; authorizes local government to include in its comprehensive plan provision permitting land use for small-footprint grocery store located in food insecure area; authorizes local government to require mandatory reporting of certain information from small-footprint grocery store.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0089/2025,https://www.flsenate.gov/Session/Bill/2025/89
1901151,2135,H0091,1,Introduced,2025-01-03,"Probation for Misdemeanor Offenses","Increases probationary periods for certain misdemeanor offenses involving controlled or chemical substances.",0,,2025-04-29,"Laid on Table, refer to SB 878",https://legiscan.com/FL/bill/H0091/2025,https://www.flsenate.gov/Session/Bill/2025/91
1901175,2135,H0093,1,Introduced,2025-01-03,"Residential Swimming Pool Requirements","Requires swimming pools located on residential real property that is transferred or sold on or after specified date to meet certain pool safety & pool barrier requirements; requires certain persons to report violations of law to local law enforcement agency.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0093/2025,https://www.flsenate.gov/Session/Bill/2025/93
1901246,2135,H0095,1,Introduced,2025-01-03,"Arrest Warrants for State Prisoners","Authorizes prisoner in state prison who has unserved warrant to file notice of such unserved warrant in circuit court where warrant was issued; requires prisoner to serve notice on state attorney; requires court to schedule status hearing within certain time; specifies procedures; provides for prosecution of violation.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0095/2025,https://www.flsenate.gov/Session/Bill/2025/95
1901381,2135,H0097,1,Introduced,2025-01-03,"Service of Process in Proceedings for Protection of Vulnerable Adults","Authorizes use of substitute service on unascertainable respondents; requires that any proposed transfer of funds or property in dispute be held for specified time period.",0,,2025-04-29,"Laid on Table, refer to CS/SB 106",https://legiscan.com/FL/bill/H0097/2025,https://www.flsenate.gov/Session/Bill/2025/97
1901647,2135,H0099,1,Introduced,2025-01-03,"Graduation Requirements for English for Speakers of Other Languages Program Students","Authorizes certain ESOL program students to meet Algebra I end-of-course assessment requirements in specified manner.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0099/2025,https://www.flsenate.gov/Session/Bill/2025/99
1902253,2135,H0101,1,Introduced,2025-01-06,"Delivery of Prescription Hearing Aids","Authorizes delivery of hearing aids through mail.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0101/2025,https://www.flsenate.gov/Session/Bill/2025/101
1902126,2135,H0103,1,Introduced,2025-01-06,"Protection from Surgical Smoke","Requires hospitals & ambulatory surgical centers to adopt & implement policies requiring use of smoke evacuation systems during certain surgical procedures.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0103/2025,https://www.flsenate.gov/Session/Bill/2025/103
1902581,2135,H0105,1,Introduced,2025-01-06,"Pari-mutuel Wagering","Revises provisions related to pari-mutuel wagering including thoroughbred permitholders, live racing, awards, purses, handle, eligibility, transfer of funds, conversion of permits, transfers of permits, thoroughbred racing centers, & licenses.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0105/2025,https://www.flsenate.gov/Session/Bill/2025/105
1902938,2135,H0107,1,Introduced,2025-01-06,"Transportation Facility Designations","Designates Chanda Cheeseborough Ribault River Bridge in Duval County; directs DOT to erect suitable markers.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0107/2025,https://www.flsenate.gov/Session/Bill/2025/107
1903579,2135,H0109,1,Introduced,2025-01-07,"Photography In Polling Rooms and Early Voting Sites","Authorizes photography at polling rooms & early voting areas at specified times.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0109/2025,https://www.flsenate.gov/Session/Bill/2025/109
1903405,2135,H0111,1,Introduced,2025-01-07,"Sales Tax Exemption for Disabled Veterans","Creates exemption from specified taxes for sales made to certain veterans; requires person seeking exemption to apply to DOR.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0111/2025,https://www.flsenate.gov/Session/Bill/2025/111
1904632,2135,H0113,3,Enrolled,2025-04-28,"Fleeing or Attempting to Elude a Law Enforcement Officer","Revises law enforcement vehicle marking requirements for specified offenses; reclassifies offenses for purposes of offense severity ranking chart of Criminal Punishment Code; provides sentencing multiplier for specified offenses.",0,,2025-04-28,"Ordered enrolled",https://legiscan.com/FL/bill/H0113/2025,https://www.flsenate.gov/Session/Bill/2025/113
1904305,2135,H0115,1,Introduced,2025-01-07,"Clinical Laboratory Personnel","Requires that applicant that qualifies for licensure provides proof of such compliance & pays required fees be deemed eligible for licensure; provides that applicants for licensure as technologist or technician who meet specified criteria be deemed to have satisfied minimum qualifications for licensure to perform high or moderate complexity testing as technologist or technician, as applicable.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0115/2025,https://www.flsenate.gov/Session/Bill/2025/115
1904467,2135,H0117,1,Introduced,2025-01-07,"Consumer Protection","Requires unlicensed vendor providing home repair services to take certain actions within a specified timeframe after receiving payment; provides that unlicensed vendor has burden to prove just cause; provides criminal penalties; modifies exemption from certain permitting requirements for certain solicitors, salespersons, and agents.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0117/2025,https://www.flsenate.gov/Session/Bill/2025/117
1906011,2135,H0119,1,Introduced,2025-01-08,"Universal Free School Breakfast and Lunch Program","Requires DACS, subject to appropriation of certain funds, to establish & operate Universal Free School Breakfast & Lunch a Program in public schools; specifies requirements for school districts; authorizes school districts to operate program using offsite food preparation locations.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0119/2025,https://www.flsenate.gov/Session/Bill/2025/119
1905666,2135,H0121,1,Introduced,2025-01-08,"Grandparent Visitation","Revises criteria required for grandparent of minor child to petition court for grandparent visitation.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0121/2025,https://www.flsenate.gov/Session/Bill/2025/121
1907537,2135,H0123,1,Introduced,2025-01-08,Education,"Revises provisions relating to conversion schools; authorizes municipality to apply for job engine charter under certain conditions; prohibits school districts from charging specified fees for conversion school; & requires specified property to remain at conversion school.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0123/2025,https://www.flsenate.gov/Session/Bill/2025/123
1908019,2135,H0125,1,Introduced,2025-01-08,"Nonpublic Religious Postsecondary Educational Institutions","Removes religious colleges from list of institutions specified as not being under jurisdiction or purview of Commission for Independent Education; provides requirements that must be met by nonpublic religious postsecondary educational institutions that operate without being licensed by commission; provides duties & requirements of the commission & institutions; & provides specified persons are subject to certain criminal penalties.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0125/2025,https://www.flsenate.gov/Session/Bill/2025/125
1909031,2135,H0127,1,Introduced,2025-01-09,"Exceptional Student Education","Requires DOE to develop & implement, by specified date, workforce credential program for students with autism spectrum disorder or students on modified curriculum; provides purpose of program; provides requirements for program; & provides reporting requirements.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0127/2025,https://www.flsenate.gov/Session/Bill/2025/127
1909346,2135,H0129,1,Introduced,2025-01-09,"Products Liability Actions under the Florida Pesticide Law","Prohibits pesticide-related products liability action for failure to warn if pesticide&#39;s label meets specified conditions; provides exception.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0129/2025,https://www.flsenate.gov/Session/Bill/2025/129
1908928,2135,H0131,1,Introduced,2025-01-09,"Dense Breast Tissue Screenings","Provides that certain patients may receive ultrasound or other additional screening tests without first having conventional mammogram.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0131/2025,https://www.flsenate.gov/Session/Bill/2025/131
1909136,2135,H0133,1,Introduced,2025-01-09,"Public Accountancy","Authorizes Board of Accountancy to contract with certain corporations not for profit for performance of certain duties assigned to Division of Certified Public Accounting of DBPR; revises education & work experience requirements for certified public accountant license; requires international applicant who seeks licensure as certified public accountant in this state to meet specified criteria prescribed by board; revises requirements for approval of providers who administer continuing education on ethics for certified public accountants; revises requirements for certified public accountants licensed in another state or territory of United States to practice in this state without obtaining license.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0133/2025,https://www.flsenate.gov/Session/Bill/2025/133
1909695,2135,H0135,1,Introduced,2025-01-09,"Educational Dollars for Duty Program","Requires program to set aside certain amount of funds to provide tuition assistance to spouses & children of active members of Florida National Guard; requires Department of Military Affairs to oversee implementation & enforcement; requires department to establish certain procedures.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0135/2025,https://www.flsenate.gov/Session/Bill/2025/135
1911659,2135,H0137,1,Introduced,2025-01-10,"Homeowners&#39; Association Ombudsman","Creates Office of Homeowners&#39; Association Ombudsman within Division of Florida Condominiums, Timeshares, & Mobile Homes of DBPR; provides for funding of office; directs Governor to appoint ombudsman; provides requirements for ombudsman; prohibits ombudsman & officers & full-time employees of office from holding certain positions, engaging in certain activities, or receiving certain remuneration; provides for principal location of ombudsman&#39;s office; specifies powers & duties of ombudsman; provides for administration of election monitoring process; provides that specified rule governs administration of election monitoring.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0137/2025,https://www.flsenate.gov/Session/Bill/2025/137
1915029,2135,H0139,1,Introduced,2025-01-13,"Pawnbroker Transaction Forms","Authorizes pawnbroker transaction forms to be in digital or printed formats.",0,,2025-04-29,"Laid on Table, refer to CS/SB 678",https://legiscan.com/FL/bill/H0139/2025,https://www.flsenate.gov/Session/Bill/2025/139
1915309,2135,H0141,1,Introduced,2025-01-13,"State Group Insurance Program Coverage for Diagnostic and Supplemental Breast Examinations","Prohibits state group insurance program from imposing enrollee cost-sharing liability with respect to coverage for diagnostic breast examinations & supplemental breast examinations.",0,,2025-04-29,"Laid on Table, refer to see SB 158",https://legiscan.com/FL/bill/H0141/2025,https://www.flsenate.gov/Session/Bill/2025/141
1916603,2135,H0143,1,Introduced,2025-01-13,"Resilient Buildings","Authorizes owner of resilient buildings to receive specified tax credit; provides specifications for tax credit application, value, requirements, use, & transfer; creates Florida Resilient Building Advisory Council; provides duties, membership, & meeting requirements for such council.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0143/2025,https://www.flsenate.gov/Session/Bill/2025/143
1917556,2135,H0145,1,Introduced,2025-01-14,"Pregnant Women in Custody","Requires every female who is arrested & not released within 72 hours after arrest be administered pregnancy test upon request; requires that each municipal or county detention facility notify each arrested female of right to request pregnancy test; authorizes sentencing court to stay beginning of period of incarceration; authorizes court to order pregnant woman to comply with specified terms & conditions during stay; requires that woman be offered specified assessment & services; requires detention facilities & DOC to collect & report specified information.",0,,2025-05-03,"Indefinitely postponed and withdrawn from consideration",https://legiscan.com/FL/bill/H0145/2025,https://www.flsenate.gov/Session/Bill/2025/145
