bill_id,date,chamber,sequence,action
1886027,2025-04-02,House,14,"Reported Out of Committee Second House from House Ways and Means Education W1VCNEE-1"
1886027,2025-04-03,House,15,"Read for the Second Time and placed on the Calendar"
1886027,2025-04-08,House,16,"Third Reading in Second House"
1886027,2025-04-08,House,17,"Ways and Means Education  Engrossed Substitute Offered W1VCNEE-1"
1886027,2025-04-08,House,18,"Motion to Adopt - Adopted Roll Call 652 W1VCNEE-1"
1886027,2025-04-08,House,19,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 653"
1886027,2025-04-15,Senate,20,"Givhan Concur In and Adopt - Adopted Roll Call 702"
1886027,2025-04-16,Senate,21,"Ready to Enroll"
1886027,2025-04-16,Senate,22,Enrolled
1886027,2025-04-17,House,23,"Signature Requested"
1886027,2025-04-17,Senate,24,"Delivered to Governor"
1886027,2025-04-24,Senate,25,Enacted
1886027,2025-04-24,Senate,26,Enacted
1886041,2024-06-12,Senate,1,Prefiled
1886041,2025-02-04,Senate,2,"Read for the first time and referred to the Senate Committee on Judiciary"
1886041,2025-02-04,Senate,3,"Pending Senate Judiciary"
1886056,2024-05-22,Senate,1,Prefiled
1886056,2025-02-04,Senate,2,"Read for the first time and referred to the Senate Committee on Children and Youth Health"
1886056,2025-02-04,Senate,3,"Pending Senate Children and Youth Health"
1886070,2024-07-08,House,1,Prefiled
1886070,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886070,2025-02-04,House,3,"Pending House Judiciary"
1886085,2024-07-08,House,1,Prefiled
1886085,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Public Safety and Homeland Security"
1886085,2025-02-04,House,3,"Pending House Public Safety and Homeland Security"
1886100,2024-07-08,House,1,Prefiled
1886100,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886100,2025-02-04,House,3,"Pending House Judiciary"
1886114,2024-07-08,House,1,Prefiled
1886114,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Ports, Waterways & Intermodal Transit"
1886114,2025-02-04,House,3,"Pending House Ports, Waterways and Intermodal Transit"
1886114,2025-02-19,House,4,"Ports, Waterways & Intermodal Transit 1st Substitute QN26J55-1"
1886114,2025-02-19,House,5,"Reported Out of Committee House of Origin"
1886114,2025-02-20,House,6,"Read for the Second Time and placed on the Calendar"
1886114,2025-04-01,House,7,"Third Reading in House of Origin"
1886114,2025-04-01,House,8,"Ports, Waterways and Intermodal Transit 1st Substitute Offered QN26J55-1"
1886114,2025-04-01,House,9,"Brown motion to Table - Adopted Roll Call 571 QN26J55-1"
1886114,2025-04-01,House,10,"Brown 1st Substitute Offered EJJNGCC-1"
1886114,2025-04-01,House,11,"Motion to Adopt - Adopted Roll Call 572 EJJNGCC-1"
1886114,2025-04-01,House,12,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 573"
1886114,2025-04-01,House,13,Engrossed
1886114,2025-04-03,Senate,14,"Read for the first time and referred to the Senate Committee on Fiscal Responsibility and Economic Development"
1886114,2025-04-03,Senate,15,"Pending Senate Fiscal Responsibility and Economic Development"
1886114,2025-04-09,Senate,16,"Fiscal Responsibility and Economic Development 1st Amendment 6YAUGZ3-1"
1886114,2025-04-09,Senate,17,"Reported Out of Committee Second House"
1886114,2025-04-09,Senate,18,"Read for the Second Time and placed on the Calendar"
1886114,2025-05-07,Senate,19,"Fiscal Responsibility and Economic Development 1st Amendment Offered 6YAUGZ3-1"
1886114,2025-05-07,Senate,20,"Sessions motion to Adopt - Adopted Roll Call 1028 6YAUGZ3-1"
1886114,2025-05-07,Senate,21,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 1029"
1886114,2025-05-07,House,22,"Brown Concur In and Adopt - Adopted Roll Call 1238"
1886114,2025-05-07,House,23,"Ready to Enroll"
1886129,2024-07-08,House,1,Prefiled
1886129,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886129,2025-02-04,House,3,"Pending House Judiciary"
1886129,2025-04-09,House,4,"Judiciary 1st Amendment ZQ4PNKW-1"
1886129,2025-04-09,House,5,"Judiciary 2nd Amendment JPRZ5FF-1"
1886129,2025-04-09,House,6,"Read for the Second Time and placed on the Calendar"
1886129,2025-04-15,House,7,"Third Reading in House of Origin"
1886129,2025-04-15,House,8,"Judiciary  Engrossed Substitute Offered PS6P9RR-1"
1886129,2025-04-15,House,9,"Motion to Adopt - Adopted Roll Call 858 PS6P9RR-1"
1886129,2025-04-15,House,10,"Pettus 1st Amendment Offered EJZ7492-1"
1886129,2025-04-15,House,11,"Drummond motion to Table - Adopted Roll Call 859 EJZ7492-1"
1886129,2025-04-15,House,12,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 860"
1886129,2025-04-15,House,13,Engrossed
1886129,2025-04-17,Senate,14,"Read for the first time and referred to the Senate Committee on Healthcare"
1886129,2025-04-17,Senate,15,"Pending Senate Healthcare"
1886129,2025-04-23,Senate,16,"Reported Out of Committee Second House"
1886129,2025-04-24,Senate,17,"Read for the Second Time and placed on the Calendar"
1886129,2025-05-06,Senate,18,"Carried Over to the Call of the Chair"
1886129,2025-05-06,Senate,19,"Sessions 1st Substitute Offered ZQZYQKR-1"
1886129,2025-05-06,Senate,20,"Sessions motion to Adopt - Adopted Roll Call 990 ZQZYQKR-1"
1886129,2025-05-06,Senate,21,"Singleton 1st Amendment Offered TB7UC11-1"
1886129,2025-05-06,Senate,22,"Singleton motion to Adopt - Adopted Roll Call 991 TB7UC11-1"
1886129,2025-05-06,Senate,23,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 992"
1886129,2025-05-06,House,24,"Drummond Concur In and Adopt - Adopted Roll Call 1197"
1886129,2025-05-06,House,25,"Ready to Enroll"
1886129,2025-05-06,House,26,Enrolled
1886129,2025-05-07,Senate,27,"Signature Requested"
1886129,2025-05-07,House,28,"Delivered to Governor"
1886144,2024-07-24,Senate,1,Prefiled
1886144,2025-02-04,Senate,2,"Read for the first time and referred to the Senate Committee on County and Municipal Government"
1886144,2025-02-04,Senate,3,"Pending Senate County and Municipal Government"
1886144,2025-02-05,Senate,4,"Reported Out of Committee House of Origin"
1886144,2025-02-05,Senate,5,"Read for the Second Time and placed on the Calendar"
1886144,2025-02-06,Senate,6,"Third Reading in House of Origin"
1886144,2025-02-06,Senate,7,"Motion to Read a Third Time and Pass - Adopted Roll Call 15"
1886144,2025-02-06,House,8,"Read for the first time and referred to the House Committee on Public Safety and Homeland Security"
1886144,2025-02-06,House,9,"Pending House Public Safety and Homeland Security"
1886144,2025-02-19,House,10,"Reported Out of Committee Second House"
1886144,2025-02-20,House,11,"Read for the Second Time and placed on the Calendar"
1886144,2025-02-27,House,12,"Third Reading in Second House"
1886144,2025-02-27,House,13,"Motion to Read a Third Time and Pass - Adopted Roll Call 289"
1886144,2025-02-27,Senate,14,"Ready to Enroll"
1886144,2025-02-27,Senate,15,Enrolled
1886144,2025-03-04,Senate,16,"Delivered to Governor"
1886144,2025-03-04,House,17,"Signature Requested"
1886144,2025-03-19,Senate,18,Enacted
1886144,2025-03-19,Senate,19,Enacted
1886158,2024-07-08,House,1,Prefiled
1886158,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Commerce and Small Business"
1886158,2025-02-04,House,3,"Pending House Commerce and Small Business"
1886173,2024-07-08,House,1,Prefiled
1886173,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Public Safety and Homeland Security"
1886173,2025-02-04,House,3,"Pending House Public Safety and Homeland Security"
1886173,2025-02-26,House,4,"Reported Out of Committee House of Origin"
1886173,2025-02-27,House,5,"Read for the Second Time and placed on the Calendar"
1886173,2025-05-06,House,6,"Currently Indefinitely Postponed"
1886187,2024-07-08,House,1,Prefiled
1886187,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Ways and Means General Fund"
1886187,2025-02-04,House,3,"Pending House Ways and Means General Fund"
1886202,2024-07-08,House,1,Prefiled
1886202,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Public Safety and Homeland Security"
1886202,2025-02-04,House,3,"Pending House Public Safety and Homeland Security"
1886217,2024-07-08,House,1,Prefiled
1886217,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886217,2025-02-04,House,3,"Pending House Judiciary"
1886217,2025-02-11,House,4,"Re-referred to Committee in House of Origin to House Public Safety and Homeland Security"
1886217,2025-02-19,House,5,"Public Safety and Homeland Security 1st Amendment FKAHJ55-1"
1886217,2025-02-19,House,6,"Reported Out of Committee House of Origin from House Public Safety and Homeland Security 4U47JRR-1"
1886217,2025-02-20,House,7,"Re-referred to Committee in House of Origin to House Judiciary"
1886217,2025-04-02,House,8,"Judiciary 1st Amendment CXPEAQJ-1"
1886217,2025-04-03,House,9,"Reported Out of Second Committee House of Origin from House Judiciary L5VB4AW-1"
1886217,2025-04-03,House,10,"Read for the Second Time and placed on the Calendar"
1886217,2025-04-17,House,11,"Third Reading in House of Origin"
1886217,2025-04-17,House,12,"Judiciary Engrossed Substitute Offered L5VB4AW-1"
1886217,2025-04-17,House,13,"Motion to Adopt - Adopted Roll Call 882 L5VB4AW-1"
1886217,2025-04-17,House,14,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 883"
1886217,2025-04-17,House,15,Engrossed
1886217,2025-04-22,Senate,16,"Read for the first time and referred to the Senate Committee on Judiciary"
1886217,2025-04-22,Senate,17,"Pending Senate Judiciary"
1886217,2025-04-30,Senate,18,"Judiciary 1st Amendment 114PXLZ-1"
1886217,2025-04-30,Senate,19,"Reported Out of Committee Second House"
1886217,2025-05-01,Senate,20,"Read for the Second Time and placed on the Calendar"
1886231,2024-07-08,House,1,Prefiled
1886231,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Constitution, Campaigns and Elections"
1886231,2025-02-04,House,3,"Pending House Constitution, Campaigns and Elections"
1886245,2024-07-08,House,1,Prefiled
1886245,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886245,2025-02-04,House,3,"Pending House Judiciary"
1886259,2024-07-08,House,1,Prefiled
1886259,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886259,2025-02-04,House,3,"Pending House Judiciary"
1886274,2024-07-08,House,1,Prefiled
1886274,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886274,2025-02-04,House,3,"Pending House Judiciary"
1886274,2025-02-05,House,4,"Reported Out of Committee House of Origin"
1886274,2025-02-05,House,5,"Reported Out of Committee House of Origin"
1886274,2025-02-05,House,6,"Read for the Second Time and placed on the Calendar"
1886274,2025-02-11,House,7,"Third Reading in House of Origin"
1886274,2025-02-11,House,8,"Simpson 1st Amendment Offered WKJPEE9-1"
1886274,2025-02-11,House,9,"Motion to Adopt - Adopted Roll Call 58 WKJPEE9-1"
1886274,2025-02-11,House,10,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 59"
1886274,2025-02-11,House,11,Engrossed
1886274,2025-02-12,Senate,12,"Read for the first time and referred to the Senate Committee on Judiciary"
1886274,2025-02-12,Senate,13,"Pending Senate Judiciary"
1886274,2025-03-05,Senate,14,"Reported Out of Committee Second House"
1886274,2025-03-05,Senate,15,"Read for the Second Time and placed on the Calendar"
1886289,2024-07-08,House,1,Prefiled
1886289,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886289,2025-02-04,House,3,"Pending House Judiciary"
1886289,2025-03-05,House,4,"Judiciary 1st Substitute PSBJDGG-1"
1886289,2025-03-05,House,5,"Reported Out of Committee House of Origin"
1886289,2025-03-05,House,6,"Read for the Second Time and placed on the Calendar"
1886289,2025-03-06,House,7,"Third Reading in House of Origin"
1886289,2025-03-06,House,8,"Judiciary 1st Substitute Offered PSBJDGG-1"
1886289,2025-03-06,House,9,"Motion to Adopt - Adopted Roll Call 385 PSBJDGG-1"
1886289,2025-03-06,House,10,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 386"
1886289,2025-03-06,House,11,Engrossed
1886289,2025-03-19,Senate,12,"Read for the first time and referred to the Senate Committee on Judiciary"
1886289,2025-03-19,Senate,13,"Pending Senate Judiciary"
1886303,2024-07-08,House,1,Prefiled
1886303,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886303,2025-02-04,House,3,"Pending House Judiciary"
1886318,2024-07-24,Senate,1,Prefiled
1886318,2025-02-04,Senate,2,"Read for the first time and referred to the Senate Committee on County and Municipal Government"
1886318,2025-02-04,Senate,3,"Pending Senate County and Municipal Government"
1886318,2025-02-05,Senate,4,"Reported Out of Committee House of Origin"
1886318,2025-02-05,Senate,5,"Read for the Second Time and placed on the Calendar"
1886318,2025-05-06,Senate,6,"Currently Indefinitely Postponed"
1886382,2024-08-19,House,1,Prefiled
1886382,2025-02-04,House,2,"Read for the first time and referred to the House Committee on State Government"
1886382,2025-02-04,House,3,"Pending House State Government"
1886382,2025-02-05,House,4,"Reported Out of Committee House of Origin"
1886382,2025-02-05,House,5,"Reported Out of Committee House of Origin"
1886382,2025-02-05,House,6,"Read for the Second Time and placed on the Calendar"
1886382,2025-02-11,House,7,"Third Reading in House of Origin"
1886382,2025-02-11,House,8,"Lawrence 1st Amendment Offered 6HCDZ1Z-1"
1886382,2025-02-11,House,9,"Motion to Adopt - Adopted Roll Call 53 6HCDZ1Z-1"
1886382,2025-02-11,House,10,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 54"
1886382,2025-02-11,House,11,Engrossed
1886382,2025-02-12,Senate,12,"Read for the first time and referred to the Senate Committee on County and Municipal Government"
1886382,2025-02-12,Senate,13,"Pending Senate County and Municipal Government"
1886382,2025-03-04,Senate,14,"Reported Out of Committee Second House"
1886382,2025-03-04,Senate,15,"Read for the Second Time and placed on the Calendar"
1886383,2024-08-19,House,1,Prefiled
1886383,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Ways and Means General Fund"
1886383,2025-02-04,House,3,"Pending House Ways and Means General Fund"
1886384,2024-08-19,House,1,Prefiled
1886384,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Ways and Means General Fund"
1886384,2025-02-04,House,3,"Pending House Ways and Means General Fund"
1886384,2025-03-05,House,4,"Ways and Means General Fund 1st Amendment XL1AE7E-1"
1886384,2025-03-05,House,5,"Reported Out of Committee House of Origin from House Ways and Means General Fund 5VVF566-1"
1886384,2025-03-05,House,6,"Read for the Second Time and placed on the Calendar"
1886384,2025-03-18,House,7,"Third Reading in House of Origin"
1886384,2025-03-18,House,8,"Ways and Means General Fund  Engrossed Substitute Offered 5VVF566-1"
1886384,2025-03-18,House,9,"Motion to Adopt - Adopted Roll Call 423 5VVF566-1"
1886384,2025-03-18,House,10,"Ingram 1st Amendment Offered 6YUBP11-1"
1886384,2025-03-18,House,11,"Motion to Adopt - Adopted Roll Call 424 6YUBP11-1"
1886384,2025-03-18,House,12,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 425"
1886384,2025-03-18,House,13,Engrossed
1886384,2025-03-19,Senate,14,"Read for the first time and referred to the Senate Committee on Finance and Taxation General Fund"
1886384,2025-03-19,Senate,15,"Pending Senate Finance and Taxation General Fund"
1886384,2025-04-02,Senate,16,"Finance and Taxation General Fund 1st Amendment KHJTNU5-1"
1886384,2025-04-02,Senate,17,"Reported Out of Committee Second House"
1886384,2025-04-03,Senate,18,"Read for the Second Time and placed on the Calendar"
1886385,2024-08-19,House,1,Prefiled
1886385,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Ways and Means Education"
1886385,2025-02-04,House,3,"Pending House Ways and Means Education"
1886385,2025-02-26,House,4,"Ways and Means Education 1st Amendment 62781Z3-1"
1886385,2025-02-26,House,5,"Reported Out of Committee House of Origin from House Ways and Means Education V77BFVP-1"
1886385,2025-02-27,House,6,"Read for the Second Time and placed on the Calendar"
1886385,2025-03-04,House,7,"Third Reading in House of Origin"
1886385,2025-03-04,House,8,"Ways and Means Education  Engrossed Substitute Offered V77BFVP-1"
1886385,2025-03-04,House,9,"Motion to Adopt - Adopted Roll Call 336 V77BFVP-1"
1886385,2025-03-04,House,10,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 337"
1886385,2025-03-04,House,11,"Motion to Add Cosponsor - Adopted Roll Call 338"
1886385,2025-03-04,House,12,Engrossed
1886385,2025-03-05,Senate,13,"Read for the first time and referred to the Senate Committee on Finance and Taxation Education"
1886385,2025-03-05,Senate,14,"Pending Senate Finance and Taxation Education"
1886385,2025-04-23,Senate,15,"Reported Out of Committee Second House"
1886385,2025-04-24,Senate,16,"Read for the Second Time and placed on the Calendar"
1886386,2024-08-19,House,1,Prefiled
1886386,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Boards, Agencies and Commissions"
1886386,2025-02-04,House,3,"Pending House Boards, Agencies and Commissions"
1886386,2025-02-05,House,4,"Reported Out of Committee House of Origin"
1886386,2025-02-05,House,5,"Read for the Second Time and placed on the Calendar"
1886386,2025-02-06,House,6,"Third Reading in House of Origin"
1886386,2025-02-06,House,7,"Motion to Read a Third Time and Pass - Adopted Roll Call 13"
1886386,2025-02-20,Senate,8,"Read for the first time and referred to the Senate Committee on County and Municipal Government"
1886386,2025-02-20,Senate,9,"Pending Senate County and Municipal Government"
1886386,2025-02-25,Senate,10,"Reported Out of Committee Second House"
1886386,2025-02-25,Senate,11,"Read for the Second Time and placed on the Calendar"
1886386,2025-05-06,Senate,12,"Motion to Read a Third Time and Pass - Adopted Roll Call 939"
1886386,2025-05-06,House,13,"Ready to Enroll"
1886386,2025-05-06,House,14,Enrolled
1886386,2025-05-06,Senate,15,"Signature Requested"
1886386,2025-05-06,House,16,"Delivered to Governor"
1886387,2024-08-19,House,1,Prefiled
1886387,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Judiciary"
1886387,2025-02-04,House,3,"Pending House Judiciary"
1886387,2025-02-12,House,4,"Judiciary 1st Substitute 1NE9L3Z-1"
1886387,2025-02-12,House,5,"Reported Out of Committee House of Origin"
1886387,2025-02-12,House,6,"Read for the Second Time and placed on the Calendar"
1886387,2025-02-13,House,7,"Third Reading in House of Origin"
1886387,2025-02-13,House,8,"Judiciary 1st Substitute Offered 1NE9L3Z-1"
1886387,2025-02-13,House,9,"Motion to Adopt - Adopted Roll Call 138 1NE9L3Z-1"
1886387,2025-02-13,House,10,"Motion to Read a Third Time and Pass as Amended - Adopted Roll Call 139"
1886387,2025-02-13,House,11,Engrossed
1886387,2025-02-18,Senate,12,"Read for the first time and referred to the Senate Committee on Judiciary"
1886387,2025-02-18,Senate,13,"Pending Senate Judiciary"
1886387,2025-02-26,Senate,14,"Reported Out of Committee Second House"
1886387,2025-02-27,Senate,15,"Read for the Second Time and placed on the Calendar"
1886387,2025-04-08,Senate,16,"Third Reading in Second House"
1886387,2025-04-08,Senate,17,"Motion to Read a Third Time and Pass - Adopted Roll Call 529"
1886387,2025-04-09,House,18,"Ready to Enroll"
1886387,2025-04-09,House,19,"Ready to Enroll"
1886387,2025-04-09,House,20,Enrolled
1886387,2025-04-09,Senate,21,"Signature Requested"
1886387,2025-04-09,House,22,"Delivered to Governor"
1886387,2025-04-22,House,23,Enacted
1886387,2025-04-22,House,24,Enacted
1886388,2024-08-19,House,1,Prefiled
1886388,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Public Safety and Homeland Security"
1886388,2025-02-04,House,3,"Pending House Public Safety and Homeland Security"
1886486,2024-08-23,Senate,1,Prefiled
1886486,2025-02-04,Senate,2,"Read for the first time and referred to the Senate Committee on Judiciary"
1886486,2025-02-04,Senate,3,"Pending Senate Judiciary"
1886486,2025-04-02,Senate,4,"Judiciary 1st Amendment EJSB5CC-1"
1886486,2025-04-02,Senate,5,"Reported Out of Committee House of Origin"
1886486,2025-04-03,Senate,6,"Read for the Second Time and placed on the Calendar"
1886486,2025-05-06,Senate,7,"Currently Indefinitely Postponed"
1886487,2024-08-23,Senate,1,Prefiled
1886487,2025-02-04,Senate,2,"Read for the first time and referred to the Senate Committee on Healthcare"
1886487,2025-02-04,Senate,3,"Pending Senate Healthcare"
1886487,2025-02-19,Senate,4,"Reported Out of Committee House of Origin"
1886487,2025-02-20,Senate,5,"Read for the Second Time and placed on the Calendar"
1886487,2025-05-06,Senate,6,"Currently Indefinitely Postponed"
1886577,2024-08-29,House,1,Prefiled
1886577,2025-02-04,House,2,"Read for the first time and referred to the House Committee on Ways and Means General Fund"
1886577,2025-02-04,House,3,"Pending House Ways and Means General Fund"
1886577,2025-02-12,House,4,"Reported Out of Committee House of Origin"
1886577,2025-02-12,House,5,"Read for the Second Time and placed on the Calendar"
1886577,2025-02-20,House,6,"Third Reading in House of Origin"
1886577,2025-02-20,House,7,"Motion to Read a Third Time and Pass - Adopted Roll Call 189"
