bill_id,date,chamber,sequence,action
1916858,2025-01-13,House,4,"House First Readers"
1916858,2025-01-13,House,5,"House Read and Adopted"
1916863,2025-01-13,House,1,"House Hopper"
1916863,2025-01-14,House,2,"House First Readers"
1916863,2025-01-15,House,3,"House Second Readers"
1916868,2025-01-13,House,1,"House Hopper"
1916868,2025-01-14,House,2,"House First Readers"
1916868,2025-01-15,House,3,"House Second Readers"
1916868,2025-02-10,House,4,"House Withdrawn, Recommitted"
1916868,2025-03-06,House,5,"House Committee Favorably Reported By Substitute"
1916868,2025-04-04,House,6,"House Withdrawn, Recommitted"
1916873,2025-01-13,House,1,"House Hopper"
1916873,2025-01-14,House,2,"House First Readers"
1916873,2025-01-15,House,3,"House Second Readers"
1916877,2025-01-13,House,1,"House Hopper"
1916877,2025-01-14,House,2,"House First Readers"
1916877,2025-01-15,House,3,"House Second Readers"
1916881,2025-01-13,House,1,"House Hopper"
1916881,2025-01-14,House,2,"House First Readers"
1916881,2025-01-15,House,3,"House Second Readers"
1916886,2025-01-13,House,1,"House Hopper"
1916886,2025-01-14,House,2,"House First Readers"
1916886,2025-01-15,House,3,"House Second Readers"
1916890,2025-01-13,House,1,"House Hopper"
1916890,2025-01-14,House,2,"House First Readers"
1916890,2025-01-15,House,3,"House Second Readers"
1916890,2025-02-28,House,4,"House Committee Favorably Reported By Substitute"
1916890,2025-04-04,House,5,"House Withdrawn, Recommitted"
1916896,2025-01-09,House,1,"House Hopper"
1916896,2025-01-13,House,2,"House First Readers"
1916896,2025-01-13,House,3,"House Read and Adopted"
1916900,2025-01-13,House,1,"House Hopper"
1916900,2025-01-14,House,2,"House First Readers"
1916900,2025-01-15,House,3,"House Second Readers"
1916904,2025-01-09,House,1,"House Hopper"
1916904,2025-01-13,House,2,"House First Readers"
1916904,2025-01-13,House,3,"House Read and Adopted"
1916904,2025-01-14,Senate,4,"Senate Read and Adopted"
1916904,2025-01-14,Senate,5,"Senate Transmitted House"
1916909,2025-01-13,House,1,"House Hopper"
1916909,2025-01-14,House,2,"House First Readers"
1916909,2025-01-15,House,3,"House Second Readers"
1916909,2025-02-06,House,4,"House Committee Favorably Reported"
1916909,2025-02-12,House,5,"House Third Readers"
1916909,2025-02-12,House,6,"House Passed/Adopted"
1916909,2025-02-13,Senate,7,"Senate Read and Referred"
1916909,2025-02-19,Senate,8,"Senate Committee Favorably Reported"
1916909,2025-02-20,Senate,9,"Senate Read Second Time"
1916909,2025-03-10,Senate,10,"Senate Third Read"
1916909,2025-03-10,Senate,11,"Senate Passed/Adopted"
1916909,2025-04-07,House,12,"House Sent to Governor"
1916913,2025-01-13,House,1,"House Hopper"
1916913,2025-01-14,House,2,"House First Readers"
1916913,2025-01-15,House,3,"House Second Readers"
1919069,2025-01-14,House,1,"House Hopper"
1919069,2025-01-15,House,2,"House First Readers"
1919069,2025-01-16,House,3,"House Second Readers"
1919072,2025-01-14,House,1,"House Hopper"
1919072,2025-01-14,House,2,"House First Readers"
1919072,2025-01-14,House,3,"House Read and Adopted"
1919077,2025-01-14,House,1,"House Hopper"
1919077,2025-01-15,House,2,"House First Readers"
1919077,2025-01-16,House,3,"House Second Readers"
1919082,2025-01-14,House,1,"House Hopper"
1919082,2025-01-15,House,2,"House First Readers"
1919082,2025-01-16,House,3,"House Second Readers"
1919082,2025-02-13,House,4,"House Committee Favorably Reported By Substitute"
1919082,2025-02-21,House,5,"House Third Readers"
1919082,2025-02-21,House,6,"House Passed/Adopted By Substitute"
1919082,2025-02-24,Senate,7,"Senate Read and Referred"
1919082,2025-03-18,Senate,8,"Senate Committee Favorably Reported By Substitute"
1919082,2025-03-20,Senate,9,"Senate Read Second Time"
1919082,2025-03-21,Senate,10,"Senate Third Read"
1919082,2025-03-21,Senate,11,"Senate Passed/Adopted By Substitute"
1919082,2025-03-27,House,12,"House Agreed Senate Amend or Sub As Amended"
1919082,2025-03-31,Senate,13,"Senate Agreed House Amend or Sub"
1919082,2025-04-01,House,14,"House Sent to Governor"
1919082,2025-04-01,House,15,"House Date Signed by Governor"
1919082,2025-04-01,,16,"Act 4"
1919086,2025-01-14,House,1,"House Hopper"
1919086,2025-01-15,House,2,"House First Readers"
1919086,2025-01-16,House,3,"House Second Readers"
1919086,2025-03-06,House,4,"House Committee Favorably Reported"
1919086,2025-04-04,House,5,"House Withdrawn, Recommitted"
1919091,2025-01-14,House,1,"House Hopper"
1919091,2025-01-14,House,2,"House First Readers"
1919091,2025-01-14,House,3,"House Read and Adopted"
1919096,2025-01-14,Senate,1,"Senate Hopper"
1919096,2025-01-15,Senate,2,"Senate Read and Adopted"
1919100,2025-01-14,House,1,"House Hopper"
1919100,2025-01-15,House,2,"House First Readers"
1919100,2025-01-16,House,3,"House Second Readers"
1919105,2025-01-14,House,1,"House Hopper"
1919105,2025-01-15,House,2,"House First Readers"
1919105,2025-01-16,House,3,"House Second Readers"
1919110,2025-01-14,House,1,"House Hopper"
1919110,2025-01-14,House,2,"House First Readers"
1919110,2025-01-14,House,3,"House Read and Adopted"
1919116,2025-01-14,House,1,"House Hopper"
1919116,2025-01-14,House,2,"House First Readers"
1919116,2025-01-14,House,3,"House Read and Adopted"
1919119,2025-01-14,House,1,"House Hopper"
1919119,2025-01-15,House,2,"House First Readers"
1919119,2025-01-16,House,3,"House Second Readers"
1919119,2025-02-06,House,4,"House Withdrawn, Recommitted"
1919119,2025-02-13,House,5,"House Committee Favorably Reported By Substitute"
1919119,2025-02-20,House,6,"House Third Readers"
1919119,2025-02-20,House,7,"House Passed/Adopted By Substitute"
1919119,2025-02-21,Senate,8,"Senate Read and Referred"
1919119,2025-03-13,Senate,9,"Senate Committee Favorably Reported"
1919119,2025-03-18,Senate,10,"Senate Read Second Time"
1919124,2025-01-14,House,1,"House Hopper"
1919124,2025-01-14,House,2,"House First Readers"
1919124,2025-01-14,House,3,"House Read and Adopted"
1919129,2025-01-14,House,1,"House Hopper"
1919129,2025-01-15,House,2,"House First Readers"
1919129,2025-01-16,House,3,"House Second Readers"
1919129,2025-02-13,House,4,"House Committee Favorably Reported By Substitute"
1919129,2025-02-20,House,5,"House Withdrawn, Recommitted"
1919129,2025-02-27,House,6,"House Committee Favorably Reported By Substitute"
1919129,2025-03-06,House,7,"House Third Readers"
1919129,2025-03-06,House,8,"House Passed/Adopted By Substitute"
1919129,2025-03-10,Senate,9,"Senate Read and Referred"
1919129,2025-03-27,Senate,10,"Senate Committee Favorably Reported"
1919129,2025-03-27,Senate,11,"Senate Read Second Time"
1919134,2025-01-14,House,1,"House Hopper"
1919134,2025-01-14,House,2,"House First Readers"
1919134,2025-01-14,House,3,"House Read and Adopted"
1919140,2025-01-14,House,1,"House Hopper"
1919140,2025-01-15,House,2,"House First Readers"
1919140,2025-01-16,House,3,"House Second Readers"
1919140,2025-02-19,House,4,"House Committee Favorably Reported"
1919140,2025-03-06,House,5,"House Third Readers"
1919140,2025-03-06,House,6,"House Passed/Adopted"
1919140,2025-03-10,Senate,7,"Senate Read and Referred"
1919140,2025-03-27,Senate,8,"Senate Committee Favorably Reported By Substitute"
1919140,2025-03-27,Senate,9,"Senate Read Second Time"
1919144,2025-01-14,House,1,"House Hopper"
1919144,2025-01-15,House,2,"House First Readers"
1919144,2025-01-16,House,3,"House Second Readers"
1919144,2025-02-26,House,4,"House Committee Favorably Reported By Substitute"
1919144,2025-03-06,House,5,"House Third Readers"
1919144,2025-03-06,House,6,"House Passed/Adopted By Substitute"
1919144,2025-03-10,Senate,7,"Senate Read and Referred"
1919144,2025-03-21,Senate,8,"Senate Committee Favorably Reported By Substitute"
1919144,2025-03-25,Senate,9,"Senate Read Second Time"
1919144,2025-04-02,Senate,10,"Senate Third Read"
1919144,2025-04-02,Senate,11,"Senate Passed/Adopted By Substitute"
1919144,2025-04-04,House,12,"House Agreed Senate Amend or Sub As Amended"
1919150,2025-01-14,Senate,1,"Senate Hopper"
1919150,2025-01-15,Senate,2,"Senate Read and Referred"
1919150,2025-02-10,Senate,3,"Senate Committee Favorably Reported By Substitute"
1919150,2025-02-11,Senate,4,"Senate Read Second Time"
1919150,2025-03-04,Senate,5,"Senate Third Read"
1919150,2025-03-04,Senate,6,"Senate Passed/Adopted By Substitute"
1919150,2025-03-06,House,7,"House First Readers"
1919150,2025-03-10,House,8,"House Second Readers"
1919150,2025-03-11,House,9,"House Withdrawn, Recommitted"
1919150,2025-03-20,House,10,"House Committee Favorably Reported By Substitute"
1919150,2025-03-27,House,11,"House Third Readers"
1919150,2025-03-27,House,12,"House Passed/Adopted By Substitute"
1919153,2025-01-14,House,1,"House Hopper"
1919153,2025-01-15,House,2,"House First Readers"
1919153,2025-01-16,House,3,"House Second Readers"
1919153,2025-02-28,House,4,"House Committee Favorably Reported"
1919153,2025-03-04,House,5,"House Third Readers"
1919153,2025-03-04,House,6,"House Passed/Adopted"
1919153,2025-03-06,Senate,7,"Senate Read and Referred"
1919153,2025-03-27,Senate,8,"Senate Committee Favorably Reported By Substitute"
1919153,2025-03-27,Senate,9,"Senate Read Second Time"
1919153,2025-04-02,Senate,10,"Senate Third Read"
1919153,2025-04-02,Senate,11,"Senate Passed/Adopted By Substitute"
1919153,2025-04-04,House,12,"House Agreed Senate Amend or Sub"
1919153,2025-04-09,House,13,"House Sent to Governor"
1919158,2025-01-14,Senate,1,"Senate Hopper"
1919158,2025-01-15,Senate,2,"Senate Read and Referred"
1919158,2025-02-06,Senate,3,"Senate Committee Favorably Reported"
1919158,2025-02-10,Senate,4,"Senate Read Second Time"
1919164,2025-01-14,House,1,"House Hopper"
1919164,2025-01-15,House,2,"House First Readers"
1919164,2025-01-16,House,3,"House Second Readers"
1919167,2025-01-14,House,1,"House Hopper"
1919167,2025-01-15,House,2,"House First Readers"
1919167,2025-01-16,House,3,"House Second Readers"
1919173,2025-01-14,House,1,"House Hopper"
1919173,2025-01-15,House,2,"House First Readers"
1919173,2025-01-16,House,3,"House Second Readers"
1919177,2025-01-14,House,1,"House Hopper"
1919177,2025-01-15,House,2,"House First Readers"
1919177,2025-01-16,House,3,"House Second Readers"
1919181,2025-01-14,House,1,"House Hopper"
1919181,2025-01-15,House,2,"House First Readers"
1919181,2025-01-16,House,3,"House Second Readers"
1919187,2025-01-14,House,1,"House Hopper"
1919187,2025-01-15,House,2,"House First Readers"
1919187,2025-01-16,House,3,"House Second Readers"
1919187,2025-02-12,House,4,"House Committee Favorably Reported"
1919187,2025-02-20,House,5,"House Third Readers"
1919187,2025-02-20,House,6,"House Passed/Adopted"
1919187,2025-02-21,Senate,7,"Senate Read and Referred"
1919187,2025-03-20,Senate,8,"Senate Committee Favorably Reported By Substitute"
1919187,2025-03-21,Senate,9,"Senate Read Second Time"
1919187,2025-03-25,Senate,10,"Senate Third Read"
1919187,2025-03-25,Senate,11,"Senate Passed/Adopted By Substitute"
1919187,2025-03-27,House,12,"House Agreed Senate Amend or Sub"
1919187,2025-04-07,House,13,"House Sent to Governor"
1919191,2025-01-14,House,1,"House Hopper"
1919191,2025-01-15,House,2,"House First Readers"
1919191,2025-01-16,House,3,"House Second Readers"
1919191,2025-02-11,House,4,"House Committee Favorably Reported By Substitute"
1919191,2025-02-24,House,5,"House Third Readers"
1919191,2025-02-24,House,6,"House Passed/Adopted By Substitute"
1919191,2025-02-26,Senate,7,"Senate Read and Referred"
1919191,2025-03-13,Senate,8,"Senate Committee Favorably Reported"
1919191,2025-03-18,Senate,9,"Senate Read Second Time"
1919197,2025-01-14,House,1,"House Hopper"
1919197,2025-01-14,House,2,"House First Readers"
