bill_id,date,chamber,sequence,action
1907338,2025-03-27,House,8,"House Second Reading Laid Over Daily - No Amendments"
1907338,2025-04-03,House,9,"House Second Reading Special Order - Passed with Amendments - Committee"
1907338,2025-04-04,House,10,"House Third Reading Laid Over to 04/06/2025 - No Amendments"
1907338,2025-04-06,House,11,"House Third Reading Laid Over Daily - No Amendments"
1907338,2025-04-11,House,12,"House Third Reading Passed - No Amendments"
1907338,2025-04-16,Senate,13,"Senate Considered House Amendments - Result was to Concur - Repass"
1907338,2025-04-29,Senate,14,"Signed by the President of the Senate"
1907338,2025-04-29,House,15,"Signed by the Speaker of the House"
1907338,2025-04-29,,16,"Sent to the Governor"
1907362,2025-01-08,Senate,1,"Signed by the President of the Senate"
1907362,2025-01-08,Senate,2,"Introduced In Senate - Assigned to"
1907362,2025-01-08,Senate,3,"Senate Third Reading Passed - No Amendments"
1907362,2025-01-08,House,4,"Introduced In House - Assigned to"
1907362,2025-01-08,House,5,"House Third Reading Passed - No Amendments"
1907362,2025-01-09,House,6,"Signed by the Speaker of the House"
1907387,2025-01-08,Senate,1,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs"
1907387,2025-01-28,Senate,2,"Senate Committee on State, Veterans, & Military Affairs Refer Amended to Senate Committee of the Whole"
1907387,2025-01-31,Senate,3,"Senate Second Reading Laid Over to 02/07/2025 - No Amendments"
1907387,2025-02-07,Senate,4,"Senate Second Reading Laid Over to 02/13/2025 - No Amendments"
1907387,2025-02-13,Senate,5,"Senate Second Reading Laid Over Daily - No Amendments"
1907387,2025-02-14,Senate,6,"Senate Second Reading Passed with Amendments - Committee, Floor"
1907387,2025-02-18,Senate,7,"Senate Third Reading Passed with Amendments - Floor"
1907387,2025-02-19,House,8,"Introduced In House - Assigned to Judiciary"
1907387,2025-03-11,House,9,"House Committee on Judiciary Refer Amended to Finance"
1907387,2025-03-14,House,10,"House Committee on Finance Refer Amended to Appropriations"
1907387,2025-03-18,House,11,"House Committee on Appropriations Refer Amended to House Committee of the Whole"
1907387,2025-03-20,House,12,"House Second Reading Laid Over Daily - No Amendments"
1907387,2025-03-21,House,13,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
1907387,2025-03-24,House,14,"House Third Reading Passed - No Amendments"
1907387,2025-03-28,Senate,15,"Senate Considered House Amendments - Result was to Concur - Repass"
1907387,2025-04-02,Senate,16,"Signed by the President of the Senate"
1907387,2025-04-02,House,17,"Signed by the Speaker of the House"
1907387,2025-04-03,,18,"Sent to the Governor"
1907387,2025-04-10,,19,"Governor Signed"
1907407,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Business, Labor, & Technology"
1907407,2025-01-21,Senate,2,"Senate Committee on Business, Labor, & Technology Refer Unamended to Appropriations"
1907407,2025-02-04,Senate,3,"Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole"
1907407,2025-02-06,Senate,4,"Senate Second Reading Laid Over to 02/13/2025 - No Amendments"
1907407,2025-02-13,Senate,5,"Senate Second Reading Passed with Amendments - Committee"
1907407,2025-02-14,Senate,6,"Senate Third Reading Laid Over to 02/18/2025 - No Amendments"
1907407,2025-02-18,Senate,7,"Senate Third Reading Passed - No Amendments"
1907407,2025-02-19,House,8,"Introduced In House - Assigned to Business Affairs & Labor"
1907407,2025-03-13,House,9,"House Committee on Business Affairs & Labor Refer Unamended to Appropriations"
1907407,2025-04-04,House,10,"House Committee on Appropriations Refer Unamended to House Committee of the Whole"
1907407,2025-04-08,House,11,"House Second Reading Laid Over Daily - No Amendments"
1907407,2025-05-05,House,12,"House Second Reading Special Order - Passed - No Amendments"
1907407,2025-05-06,House,13,"House Third Reading Passed - No Amendments"
1907428,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Business, Labor, & Technology"
1907428,2025-02-11,Senate,2,"Senate Committee on Business, Labor, & Technology Refer Amended to Senate Committee of the Whole"
1907428,2025-02-14,Senate,3,"Senate Second Reading Laid Over to 02/18/2025 - No Amendments"
1907428,2025-02-18,Senate,4,"Senate Second Reading Laid Over Daily - No Amendments"
1907428,2025-02-19,Senate,5,"Senate Second Reading Passed with Amendments - Committee, Floor"
1907428,2025-02-20,Senate,6,"Senate Third Reading Passed - No Amendments"
1907428,2025-02-20,House,7,"Introduced In House - Assigned to Health & Human Services"
1907428,2025-03-11,House,8,"House Committee on Health & Human Services Refer Unamended to House Committee of the Whole"
1907428,2025-03-12,House,9,"House Second Reading Special Order - Passed with Amendments - Floor"
1907428,2025-03-13,House,10,"House Third Reading Passed - No Amendments"
1907428,2025-03-18,Senate,11,"Senate Considered House Amendments - Result was to Concur - Repass"
1907428,2025-03-20,Senate,12,"Signed by the President of the Senate"
1907428,2025-03-20,House,13,"Signed by the Speaker of the House"
1907428,2025-03-20,,14,"Sent to the Governor"
1907428,2025-03-26,,15,"Governor Signed"
1907452,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Local Government & Housing"
1907452,2025-02-06,Senate,2,"Senate Committee on Local Government & Housing Refer Amended to Appropriations"
1907452,2025-03-26,Senate,3,"Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole"
1907452,2025-03-28,Senate,4,"Senate Second Reading Passed with Amendments - Committee, Floor"
1907452,2025-03-31,Senate,5,"Senate Third Reading Passed - No Amendments"
1907452,2025-03-31,House,6,"Introduced In House - Assigned to Transportation, Housing & Local Government"
1907452,2025-04-08,House,7,"House Committee on Transportation, Housing & Local Government Refer Amended to Appropriations"
1907452,2025-04-17,House,8,"House Committee on Appropriations Refer Amended to House Committee of the Whole"
1907452,2025-04-17,House,9,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
1907452,2025-04-21,House,10,"House Third Reading Passed with Amendments - Floor"
1907452,2025-04-23,Senate,11,"Senate Considered House Amendments - Result was to Concur - Repass"
1907452,2025-05-06,Senate,12,"Signed by the President of the Senate"
1907452,2025-05-06,,13,"Sent to the Governor"
1907452,2025-05-06,House,14,"Signed by the Speaker of the House"
1907452,2025-05-08,,15,"Governor Signed"
1907474,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Judiciary"
1907474,2025-03-17,Senate,2,"Senate Committee on Judiciary Refer Amended - Consent Calendar to Senate Committee of the Whole"
1907474,2025-03-20,Senate,3,"Senate Second Reading Laid Over Daily - No Amendments"
1907474,2025-03-21,Senate,4,"Senate Second Reading Passed with Amendments - Committee, Floor"
1907474,2025-03-24,Senate,5,"Senate Third Reading Laid Over Daily - No Amendments"
1907474,2025-03-25,Senate,6,"Senate Third Reading Passed - No Amendments"
1907474,2025-03-25,House,7,"Introduced In House - Assigned to Judiciary"
1907474,2025-04-01,House,8,"House Committee on Judiciary Refer Unamended to House Committee of the Whole"
1907474,2025-04-04,House,9,"House Second Reading Laid Over to 04/06/2025 - No Amendments"
1907474,2025-04-06,House,10,"House Second Reading Laid Over Daily - No Amendments"
1907474,2025-04-11,House,11,"House Second Reading Special Order - Passed - No Amendments"
1907474,2025-04-14,House,12,"House Third Reading Passed - No Amendments"
1907474,2025-04-24,Senate,13,"Signed by the President of the Senate"
1907474,2025-04-25,House,14,"Signed by the Speaker of the House"
1907474,2025-04-25,,15,"Sent to the Governor"
1907474,2025-05-05,,16,"Governor Signed"
1907495,2025-01-08,House,1,"Introduced In House - Assigned to"
1907495,2025-01-09,House,2,"House Third Reading Passed - No Amendments"
1907495,2025-01-10,House,3,"Signed by the Speaker of the House"
1907514,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Health & Human Services"
1907514,2025-01-29,Senate,2,"Senate Committee on Health & Human Services Refer Unamended to Senate Committee of the Whole"
1907514,2025-02-03,Senate,3,"Senate Second Reading Laid Over Daily - No Amendments"
1907514,2025-02-04,Senate,4,"Senate Second Reading Passed with Amendments - Floor"
1907514,2025-02-05,Senate,5,"Senate Third Reading Passed with Amendments - Floor"
1907514,2025-02-06,House,6,"Introduced In House - Assigned to Health & Human Services"
1907514,2025-02-12,House,7,"House Committee on Health & Human Services Refer Unamended to House Committee of the Whole"
1907514,2025-02-14,House,8,"House Second Reading Special Order - Passed - No Amendments"
1907514,2025-02-18,House,9,"House Third Reading Passed - No Amendments"
1907514,2025-03-04,Senate,10,"Signed by the President of the Senate"
1907514,2025-03-04,House,11,"Signed by the Speaker of the House"
1907514,2025-03-04,,12,"Sent to the Governor"
1907514,2025-03-14,,13,"Governor Signed"
1907534,2025-01-08,House,1,"Introduced In House - Assigned to"
1907534,2025-01-08,House,2,"House Third Reading Passed - No Amendments"
1907534,2025-01-09,Senate,3,"Senate Third Reading Passed - No Amendments"
1907534,2025-01-09,Senate,4,"Introduced In Senate - Assigned to"
1907534,2025-01-10,House,5,"Signed by the Speaker of the House"
1907534,2025-01-14,Senate,6,"Signed by the President of the Senate"
1907547,2025-01-08,House,1,"Introduced In House - Assigned to Transportation, Housing & Local Government"
1907547,2025-02-11,House,2,"House Committee on Transportation, Housing & Local Government Refer Amended to House Committee of the Whole"
1907547,2025-02-14,House,3,"House Second Reading Laid Over Daily - No Amendments"
1907547,2025-02-18,House,4,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
1907547,2025-02-19,House,5,"House Third Reading Laid Over Daily - No Amendments"
1907547,2025-02-27,House,6,"House Third Reading Passed - No Amendments"
1907547,2025-03-03,Senate,7,"Introduced In Senate - Assigned to Local Government & Housing"
1907547,2025-03-13,Senate,8,"Senate Committee on Local Government & Housing Refer Amended to Senate Committee of the Whole"
1907547,2025-03-18,Senate,9,"Senate Second Reading Passed with Amendments - Committee"
1907547,2025-03-19,Senate,10,"Senate Third Reading Passed - No Amendments"
1907547,2025-03-20,Senate,11,"House Considered Senate Amendments - Result was to Laid Over Daily"
1907547,2025-03-28,Senate,12,"House Considered Senate Amendments - Result was to Not Concur - Request Conference Committee"
1907547,2025-04-08,,13,"First Conference Committee Result was to Adopt Rerevised w/ Amendments"
1907547,2025-04-09,Senate,14,"Senate Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass"
1907547,2025-04-15,House,15,"House Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass"
1907547,2025-05-01,House,16,"Signed by the Speaker of the House"
1907547,2025-05-01,Senate,17,"Signed by the President of the Senate"
1907547,2025-05-02,,18,"Sent to the Governor"
1907549,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Education"
1907549,2025-02-05,Senate,2,"Senate Committee on Education Refer Amended to Appropriations"
1907549,2025-04-11,Senate,3,"Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole"
1907549,2025-04-15,Senate,4,"Senate Second Reading Passed with Amendments - Committee, Floor"
1907549,2025-04-16,Senate,5,"Senate Third Reading Laid Over Daily - No Amendments"
1907549,2025-04-17,Senate,6,"Senate Third Reading Passed - No Amendments"
1907549,2025-04-17,House,7,"Introduced In House - Assigned to Education"
1907549,2025-04-24,House,8,"House Committee on Education Refer Amended to Finance"
1907549,2025-04-29,House,9,"House Committee on Finance Refer Unamended to Appropriations"
1907549,2025-05-03,House,10,"House Committee on Appropriations Refer Amended to House Committee of the Whole"
1907549,2025-05-03,House,11,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
1907549,2025-05-05,House,12,"House Third Reading Passed - No Amendments"
1907549,2025-05-06,Senate,13,"Senate Considered House Amendments - Result was to Concur - Repass"
1907549,2025-05-08,Senate,14,"Signed by the President of the Senate"
1907549,2025-05-08,House,15,"Signed by the Speaker of the House"
1907549,2025-05-08,,16,"Sent to the Governor"
1907553,2025-01-08,House,1,"Introduced In House - Assigned to Finance"
1907553,2025-02-03,House,2,"House Committee on Finance Refer Amended to Appropriations"
1907555,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Business, Labor, & Technology"
1907555,2025-02-25,Senate,2,"Senate Committee on Business, Labor, & Technology Refer Amended to Appropriations"
1907555,2025-03-14,Senate,3,"Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole"
1907555,2025-03-18,Senate,4,"Senate Second Reading Passed with Amendments - Committee, Floor"
1907555,2025-03-19,Senate,5,"Senate Third Reading Passed - No Amendments"
1907555,2025-03-19,House,6,"Introduced In House - Assigned to Business Affairs & Labor"
1907555,2025-04-02,House,7,"House Committee on Business Affairs & Labor Refer Amended to House Committee of the Whole"
1907555,2025-04-07,House,8,"House Second Reading Laid Over Daily - No Amendments"
1907555,2025-04-11,House,9,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
1907555,2025-04-14,House,10,"House Third Reading Passed - No Amendments"
1907555,2025-04-16,Senate,11,"Senate Considered House Amendments - Result was to Concur - Repass"
1907555,2025-04-24,Senate,12,"Signed by the President of the Senate"
1907555,2025-04-25,House,13,"Signed by the Speaker of the House"
1907555,2025-04-25,,14,"Sent to the Governor"
1907555,2025-04-30,,15,"Governor Signed"
1907558,2025-01-08,House,1,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs"
1907558,2025-01-27,House,2,"House Committee on State, Civic, Military, & Veterans Affairs Refer Amended to Appropriations"
1907558,2025-03-14,House,3,"House Committee on Appropriations Refer Unamended to House Committee of the Whole"
1907558,2025-03-18,House,4,"House Second Reading Laid Over Daily - No Amendments"
1907558,2025-04-04,House,5,"House Second Reading Laid Over to 04/06/2025 - No Amendments"
1907558,2025-04-06,House,6,"House Second Reading Laid Over Daily - No Amendments"
1907558,2025-04-11,House,7,"House Second Reading Special Order - Passed with Amendments - Committee"
1907558,2025-04-14,House,8,"House Third Reading Passed - No Amendments"
1907558,2025-04-15,Senate,9,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs"
1907558,2025-04-22,Senate,10,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Senate Committee of the Whole"
1907558,2025-04-25,Senate,11,"Senate Second Reading Lost - No Amendments"
1907561,2025-01-08,House,1,"Introduced In House - Assigned to Judiciary"
1907561,2025-01-21,House,2,"House Committee on Judiciary Refer Amended to House Committee of the Whole"
1907561,2025-01-24,House,3,"House Second Reading Special Order - Passed with Amendments - Committee"
1907561,2025-01-27,House,4,"House Third Reading Passed - No Amendments"
1907561,2025-01-29,Senate,5,"Introduced In Senate - Assigned to Judiciary"
1907561,2025-02-10,Senate,6,"Senate Committee on Judiciary Lay Over Unamended - Amendment(s) Failed"
1907561,2025-02-10,Senate,7,"Senate Committee on Judiciary Refer Unamended to Senate Committee of the Whole"
1907561,2025-02-13,Senate,8,"Senate Second Reading Laid Over Daily - No Amendments"
1907561,2025-02-14,Senate,9,"Senate Second Reading Passed - No Amendments"
1907561,2025-02-18,Senate,10,"Senate Third Reading Passed - No Amendments"
1907561,2025-03-05,House,11,"Signed by the Speaker of the House"
1907561,2025-03-06,Senate,12,"Signed by the President of the Senate"
1907561,2025-03-07,,13,"Sent to the Governor"
1907561,2025-03-14,,14,"Governor Signed"
1907566,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Agriculture & Natural Resources"
1907566,2025-01-30,Senate,2,"Senate Committee on Agriculture & Natural Resources Refer Unamended to Senate Committee of the Whole"
1907566,2025-02-04,Senate,3,"Senate Second Reading Laid Over to 02/06/2025 - No Amendments"
1907566,2025-02-06,Senate,4,"Senate Second Reading Laid Over to 02/11/2025 - No Amendments"
1907566,2025-02-11,Senate,5,"Senate Second Reading Passed with Amendments - Floor"
1907566,2025-02-12,Senate,6,"Senate Third Reading Passed - No Amendments"
1907566,2025-02-13,House,7,"Introduced In House - Assigned to Agriculture, Water & Natural Resources"
1907566,2025-03-03,House,8,"House Committee on Agriculture, Water & Natural Resources Refer Amended to House Committee of the Whole"
1907566,2025-03-05,House,9,"House Second Reading Special Order - Laid Over Daily - No Amendments"
1907566,2025-03-10,House,10,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
1907566,2025-03-11,House,11,"House Third Reading Passed - No Amendments"
1907566,2025-03-12,Senate,12,"Senate Considered House Amendments - Result was to Concur - Repass"
1907566,2025-03-19,Senate,13,"Signed by the President of the Senate"
1907566,2025-03-19,House,14,"Signed by the Speaker of the House"
1907566,2025-03-19,,15,"Sent to the Governor"
1907569,2025-01-08,House,1,"Introduced In House - Assigned to Education"
1907569,2025-02-13,House,2,"House Committee on Education Refer Amended to House Committee of the Whole"
1907569,2025-02-18,House,3,"House Second Reading Special Order - Passed with Amendments - Committee"
1907569,2025-02-19,House,4,"House Third Reading Passed - No Amendments"
1907569,2025-02-20,Senate,5,"Introduced In Senate - Assigned to Education"
1907569,2025-03-12,Senate,6,"Senate Committee on Education Refer Amended - Consent Calendar to Senate Committee of the Whole"
1907569,2025-03-17,Senate,7,"Senate Second Reading Passed with Amendments - Committee"
1907569,2025-03-18,Senate,8,"Senate Third Reading Passed - No Amendments"
1907569,2025-03-19,Senate,9,"House Considered Senate Amendments - Result was to Laid Over Daily"
1907569,2025-03-28,Senate,10,"House Considered Senate Amendments - Result was to Concur - Repass"
1907569,2025-04-07,House,11,"Signed by the Speaker of the House"
1907569,2025-04-08,Senate,12,"Signed by the President of the Senate"
1907569,2025-04-08,,13,"Sent to the Governor"
1907569,2025-04-17,,14,"Governor Signed"
1907574,2025-01-08,House,1,"Introduced In House - Assigned to Agriculture, Water & Natural Resources"
1907574,2025-02-03,House,2,"House Committee on Agriculture, Water & Natural Resources Refer Unamended to House Committee of the Whole"
1907574,2025-02-05,House,3,"House Second Reading Special Order - Passed - No Amendments"
1907574,2025-02-06,House,4,"House Third Reading Passed - No Amendments"
1907574,2025-02-11,Senate,5,"Introduced In Senate - Assigned to Agriculture & Natural Resources"
1907574,2025-02-26,Senate,6,"Senate Committee on Agriculture & Natural Resources Refer Unamended - Consent Calendar to Senate Committee of the Whole"
1907574,2025-02-28,Senate,7,"Senate Second Reading Passed - No Amendments"
1907574,2025-03-03,Senate,8,"Senate Third Reading Passed - No Amendments"
1907574,2025-03-12,House,9,"Signed by the Speaker of the House"
1907574,2025-03-13,Senate,10,"Signed by the President of the Senate"
1907574,2025-03-13,,11,"Sent to the Governor"
1907574,2025-03-20,,12,"Governor Signed"
1907576,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Judiciary"
1907576,2025-02-10,Senate,2,"Senate Committee on Judiciary Postpone Indefinitely"
1907581,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Finance"
1907581,2025-01-28,Senate,2,"Senate Committee on Finance Refer Amended to Senate Committee of the Whole"
1907581,2025-01-31,Senate,3,"Senate Second Reading Laid Over Daily - No Amendments"
1907581,2025-02-03,Senate,4,"Senate Second Reading Laid Over to 02/05/2025 - No Amendments"
1907581,2025-02-05,Senate,5,"Senate Second Reading Passed with Amendments - Committee, Floor"
1907581,2025-02-06,Senate,6,"Senate Third Reading Passed - No Amendments"
1907581,2025-02-06,House,7,"Introduced In House - Assigned to Finance"
1907581,2025-03-10,House,8,"House Committee on Finance Refer Amended to House Committee of the Whole"
1907581,2025-03-12,House,9,"House Second Reading Special Order - Passed with Amendments - Committee"
1907581,2025-03-13,House,10,"House Third Reading Passed - No Amendments"
1907581,2025-03-17,Senate,11,"Senate Considered House Amendments - Result was to Concur - Repass"
1907581,2025-03-20,Senate,12,"Signed by the President of the Senate"
1907581,2025-03-20,House,13,"Signed by the Speaker of the House"
1907581,2025-03-20,,14,"Sent to the Governor"
1907581,2025-03-26,,15,"Governor Signed"
1907585,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Finance"
1907585,2025-01-28,Senate,2,"Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole"
1907585,2025-01-31,Senate,3,"Senate Second Reading Passed - No Amendments"
1907585,2025-02-03,Senate,4,"Senate Third Reading Passed - No Amendments"
1907585,2025-02-03,House,5,"Introduced In House - Assigned to Finance"
1907585,2025-02-20,House,6,"House Committee on Finance Refer Unamended to House Committee of the Whole"
1907585,2025-02-24,House,7,"House Second Reading Laid Over Daily - No Amendments"
1907585,2025-02-26,House,8,"House Second Reading Special Order - Passed - No Amendments"
1907585,2025-02-27,House,9,"House Third Reading Passed - No Amendments"
1907585,2025-03-04,Senate,10,"Signed by the President of the Senate"
1907585,2025-03-04,House,11,"Signed by the Speaker of the House"
1907585,2025-03-04,,12,"Sent to the Governor"
1907585,2025-03-14,,13,"Governor Signed"
1907590,2025-01-08,Senate,1,"Introduced In Senate - Assigned to Transportation & Energy"
1907590,2025-03-05,Senate,2,"Senate Committee on Transportation & Energy Refer Amended to Finance"
1907590,2025-03-11,Senate,3,"Senate Committee on Finance Refer Unamended to Appropriations"
1907590,2025-04-22,Senate,4,"Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole"
1907590,2025-04-24,Senate,5,"Senate Second Reading Passed with Amendments - Committee, Floor"
1907590,2025-04-25,Senate,6,"Senate Third Reading Passed - No Amendments"
1907590,2025-04-28,House,7,"Introduced In House - Assigned to Finance"
1907590,2025-04-29,House,8,"House Committee on Finance Refer Unamended to Appropriations"
1907595,2025-01-08,House,1,"Introduced In House - Assigned to Health & Human Services"
1907595,2025-01-29,House,2,"House Committee on Health & Human Services Refer Amended to House Committee of the Whole"
1907595,2025-01-31,House,3,"House Second Reading Laid Over Daily - No Amendments"
1907595,2025-02-07,House,4,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
1907595,2025-02-10,House,5,"House Third Reading Passed - No Amendments"
1907595,2025-02-12,Senate,6,"Introduced In Senate - Assigned to Health & Human Services"
1907595,2025-02-20,Senate,7,"Senate Committee on Health & Human Services Refer Amended - Consent Calendar to Senate Committee of the Whole"
1907595,2025-02-25,Senate,8,"Senate Second Reading Passed with Amendments - Committee"
1907595,2025-02-26,Senate,9,"Senate Third Reading Passed - No Amendments"
1907595,2025-02-27,Senate,10,"House Considered Senate Amendments - Result was to Laid Over Daily"
1907595,2025-02-28,Senate,11,"House Considered Senate Amendments - Result was to Concur - Repass"
1907595,2025-03-12,House,12,"Signed by the Speaker of the House"
1907595,2025-03-13,Senate,13,"Signed by the President of the Senate"
1907595,2025-03-13,,14,"Sent to the Governor"
1907595,2025-03-20,,15,"Governor Signed"
1907598,2025-01-08,House,1,"Introduced In House - Assigned to Judiciary"
1907598,2025-01-22,House,2,"House Committee on Judiciary Refer Amended to Appropriations"
1907598,2025-04-04,House,3,"House Committee on Appropriations Refer Amended to House Committee of the Whole"
1907598,2025-04-08,House,4,"House Second Reading Laid Over Daily - No Amendments"
1907598,2025-04-15,House,5,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
1907598,2025-04-16,House,6,"House Third Reading Passed - No Amendments"
1907598,2025-04-21,Senate,7,"Introduced In Senate - Assigned to Judiciary"
1907598,2025-04-23,Senate,8,"Senate Committee on Judiciary Refer Amended to Appropriations"
1907598,2025-04-29,Senate,9,"Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole"
1907598,2025-04-29,Senate,10,"Senate Second Reading Special Order - Passed with Amendments - Committee"
1907598,2025-04-30,Senate,11,"Senate Third Reading Passed - No Amendments"
1907598,2025-05-01,Senate,12,"House Considered Senate Amendments - Result was to Concur - Repass"
1907601,2025-01-08,House,1,"Introduced In House - Assigned to Agriculture, Water & Natural Resources"
1907601,2025-01-27,House,2,"House Committee on Agriculture, Water & Natural Resources Refer Unamended to House Committee of the Whole"
1907601,2025-01-29,House,3,"House Second Reading Laid Over Daily - No Amendments"
1907601,2025-01-30,House,4,"House Second Reading Special Order - Passed - No Amendments"
1907601,2025-01-31,House,5,"House Third Reading Laid Over Daily - No Amendments"
1907601,2025-02-03,House,6,"House Third Reading Passed - No Amendments"
1907601,2025-02-05,Senate,7,"Introduced In Senate - Assigned to Agriculture & Natural Resources"
1907601,2025-02-12,Senate,8,"Senate Committee on Agriculture & Natural Resources Refer Unamended - Consent Calendar to Senate Committee of the Whole"
1907601,2025-02-18,Senate,9,"Senate Second Reading Passed - No Amendments"
1907601,2025-02-19,Senate,10,"Senate Third Reading Passed - No Amendments"
1907601,2025-03-05,House,11,"Signed by the Speaker of the House"
