bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1905045,2174,HB05011,1,Introduced,2025-01-08,"An Act Exempting Veterans From The Passport To The Parks Fee When Registering A Motor Vehicle.","To exempt veterans from the Passport to the Parks motor vehicle registration fee.",1344,"Joint Environment",2025-01-08,"Referred to Joint Committee on Environment",https://legiscan.com/CT/bill/HB05011/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05011&which_year=2025
1905135,2174,HB05012,1,Introduced,2025-01-08,"An Act Prohibiting The Practice Of Shark Finning.","To prohibit the practice of shark finning.",0,,2025-03-06,"File Number 50",https://legiscan.com/CT/bill/HB05012/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05012&which_year=2025
1905146,2174,HB05013,1,Introduced,2025-01-08,"An Act Adding Certain Plants To The Invasive Plants List.","To prohibit the sale, use and distribution of certain invasive plants in the state.",0,,2025-03-19,"File Number 137",https://legiscan.com/CT/bill/HB05013/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05013&which_year=2025
1904812,2174,HB05014,1,Introduced,2025-01-08,"An Act Adding Oyster Shells To The State's List Of Recyclable Materials.","To provide for the recycling and reuse of oyster shells as a means to seed more Connecticut oyster beds.",1344,"Joint Environment",2025-01-08,"Referred to Joint Committee on Environment",https://legiscan.com/CT/bill/HB05014/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05014&which_year=2025
1905091,2174,HB05015,2,Engrossed,2025-05-08,"An Act Authorizing Spin-off Companies For Employees Of The Connecticut Agricultural Experiment Station.","To place employees of the Connecticut Agricultural Experiment Station on the same footing as similar employees of The University of Connecticut when it comes to spin-off companies from inventions or discoveries made by such employees.",0,,2025-05-08,"House Passed as Amended by House Amendment Schedule A",https://legiscan.com/CT/bill/HB05015/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05015&which_year=2025
1905252,2174,HB05016,1,Introduced,2025-01-08,"An Act Concerning The Use Of Certain Rodenticides.","To protect the health of birds of prey and other rodent predator animals.",1344,"Joint Environment",2025-01-08,"Referred to Joint Committee on Environment",https://legiscan.com/CT/bill/HB05016/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05016&which_year=2025
1905225,2174,HB05017,1,Introduced,2025-01-08,"An Act Concerning Participation In The Tire Stewardship Program By Tire Retailers.","To require tire retailers to participate in the tire stewardship program.",0,,2025-03-19,"File Number 138",https://legiscan.com/CT/bill/HB05017/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05017&which_year=2025
1904947,2174,HB05018,1,Introduced,2025-01-08,"An Act Limiting The Passport To The Parks Fee To One Registered Motor Vehicle Per Household.","To limit the Passport to the Parks Fee to one registered motor vehicle per household.",1344,"Joint Environment",2025-01-08,"Referred to Joint Committee on Environment",https://legiscan.com/CT/bill/HB05018/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05018&which_year=2025
1905084,2174,HB05019,1,Introduced,2025-01-08,"An Act Establishing Extended Producer Responsibility For Consumer Batteries.","To establish an extended producer responsibility program for consumer batteries sold and distributed in the state.",0,,2025-04-28,"Tabled for the Calendar, House",https://legiscan.com/CT/bill/HB05019/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05019&which_year=2025
1905036,2174,HB05020,1,Introduced,2025-01-08,"An Act Concerning The Processing Of Rabbits For Consumption By Local Consumers And Retail Food Establishments.","To provide for the in-state processing of rabbits for local consumers and retail food establishments.",1344,"Joint Environment",2025-01-08,"Referred to Joint Committee on Environment",https://legiscan.com/CT/bill/HB05020/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05020&which_year=2025
1904924,2174,HB05021,1,Introduced,2025-01-08,"An Act Authorizing A Limited Black Bear Hunting Season.","To manage the black bear population and protect residents of the state.",1344,"Joint Environment",2025-01-08,"Referred to Joint Committee on Environment",https://legiscan.com/CT/bill/HB05021/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05021&which_year=2025
1904900,2174,HB05022,1,Introduced,2025-01-08,"An Act Authorizing Sunday Hunting On Private And Public Property By Shotgun Or Rifle.","To authorize Sunday hunting on private and public property by shotgun or rifle.",1344,"Joint Environment",2025-01-08,"Referred to Joint Committee on Environment",https://legiscan.com/CT/bill/HB05022/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05022&which_year=2025
1904870,2174,HB05023,1,Introduced,2025-01-08,"An Act Creating A Quantum Ct Advisory Panel.","To create an advisory panel for the public-private partnership known as Quantum CT that is composed of representatives of both urban and rural communities.",1349,"Joint Higher Education and Employment Advancement",2025-02-14,"Change of Reference, Senate to Committee on Higher Education and Employment Advancement",https://legiscan.com/CT/bill/HB05023/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05023&which_year=2025
1905014,2174,HB05024,1,Introduced,2025-01-08,"An Act Concerning An Exemption From The Personal Income Tax For Overtime Income.","To exempt from the personal income tax the amount of any overtime income earned by an employee.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05024/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05024&which_year=2025
1904806,2174,HB05025,1,Introduced,2025-01-08,"An Act Eliminating The Highway Use Tax.","To eliminate the highway use tax.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05025/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05025&which_year=2025
1904820,2174,HB05026,1,Introduced,2025-01-08,"An Act Exempting All Aircraft From The Sales And Use Taxes.","To provide a uniform sales and use taxes exemption to all aircraft.",1346,"Joint Finance, Revenue and Bonding",2025-02-20,"Public Hearing 02/26",https://legiscan.com/CT/bill/HB05026/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05026&which_year=2025
1905183,2174,HB05027,1,Introduced,2025-01-08,"An Act Eliminating The Highway Use Tax.","To eliminate the highway use tax.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05027/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05027&which_year=2025
1905174,2174,HB05028,1,Introduced,2025-01-08,"An Act Establishing A Personal Income Tax Deduction For Stipends Paid To Certain Volunteer Firefighters Or Volunteer Ambulance Members.","To establish a personal income tax deduction for any stipend paid to certain volunteer firefighters or volunteer ambulance members by a municipality, volunteer fire department or volunteer ambulance association.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05028/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05028&which_year=2025
1904851,2174,HB05029,1,Introduced,2025-01-08,"An Act Eliminating The Highway Use Tax.","To eliminate the highway use tax.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05029/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05029&which_year=2025
1905026,2174,HB05030,1,Introduced,2025-01-08,"An Act Establishing A Personal Income Tax Deduction For Long-term Care Insurance Premium Payments.","To establish a personal income tax deduction for premiums paid for long-term care insurance.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05030/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05030&which_year=2025
1905134,2174,HB05031,1,Introduced,2025-01-08,"An Act Establishing A Personal Income Tax Deduction For Full-time Home Health Care Costs.","To establish a personal income tax deduction of up to sixty thousand dollars for the cost of full-time home health care, including, but not limited to, the cost of medical supplies and in-home services.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05031/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05031&which_year=2025
1905261,2174,HB05032,1,Introduced,2025-01-08,"An Act Establishing A Credit Against The Personal Income Tax For Interest Paid On Student Loans.","To establish a credit against the personal income tax for interest paid on student loans by the taxpayer.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05032/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05032&which_year=2025
1904813,2174,HB05033,1,Introduced,2025-01-08,"An Act Concerning The Sales Price Threshold Of Motor Vehicles Subject To A Higher Sales And Use Taxes Rate.","To increase to more than seventy-five thousand dollars the sales price threshold for a motor vehicle subject to the seven and three-fourths per cent sales and use taxes rate.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05033/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05033&which_year=2025
1904930,2174,HB05034,1,Introduced,2025-01-08,"An Act Establishing A Personal Income Tax Deduction For Stipends Paid To Certain Volunteer Emergency Personnel.","To establish a personal income tax deduction, not exceeding two thousand dollars, for any stipend paid to certain volunteer emergency personnel by a municipality, volunteer fire department or volunteer ambulance association.",1346,"Joint Finance, Revenue and Bonding",2025-01-08,"Referred to Joint Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05034/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05034&which_year=2025
1904871,2174,HB05035,1,Introduced,2025-01-08,"An Act Prohibiting The Use, Sale And Distribution Of Products Containing High Fructose Corn Syrup In State Government Buildings And Offices, Correctional Institutions And Public Schools And Institutions Of Higher Education.","To foster healthier communities, improve public health outcomes and reduce long-term health care costs.",1347,"Joint General Law",2025-01-08,"Referred to Joint Committee on General Law",https://legiscan.com/CT/bill/HB05035/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05035&which_year=2025
1904835,2174,HB05036,1,Introduced,2025-01-08,"An Act Concerning Investigations Of Intimate Partner Violence By Institutions Of Higher Education.","To require an institution of higher education to allow victims of intimate partner violence to participate in any investigation or administrative hearing conducted by such institution in cases where the accused is a student or employee of such institution, but the victim is not.",1349,"Joint Higher Education and Employment Advancement",2025-01-08,"Referred to Joint Committee on Higher Education and Employment Advancement",https://legiscan.com/CT/bill/HB05036/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05036&which_year=2025
1905158,2174,HB05037,1,Introduced,2025-01-08,"An Act Concerning The Establishment Of The Connecticut Connect 700 Program To Expand State Government Employment Opportunities For Persons With Disabilities.","To establish the Connecticut Connect 700 program to expand work opportunities for persons with disabilities in state government, reduce state government employment turnover and foster workforce inclusiveness and economic self-sufficiency.",1351,"Joint Human Services",2025-02-14,"Public Hearing 02/20",https://legiscan.com/CT/bill/HB05037/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05037&which_year=2025
1904961,2174,HB05038,1,Introduced,2025-01-08,"An Act Expanding A Medical Weight Loss Program For State Employees To Husky Health Plan Members.","To improve health outcomes for at-risk populations and reduce long-term state health costs associated with obesity.",1351,"Joint Human Services",2025-01-08,"Referred to Joint Committee on Human Services",https://legiscan.com/CT/bill/HB05038/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05038&which_year=2025
1905027,2174,HB05039,1,Introduced,2025-01-08,"An Act Concerning Inclusion Of Certain Mobile Homes In The Calculation Of The Ten Per Cent Threshold For The Affordable Housing Appeals Procedure Exemption.","To include certain mobile manufactured homes in the calculation of the ten per cent threshold for the affordable housing appeals procedure exemption.",1350,"Joint Housing",2025-01-08,"Referred to Joint Committee on Housing",https://legiscan.com/CT/bill/HB05039/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05039&which_year=2025
1905260,2174,HB05040,1,Introduced,2025-01-08,"An Act Increasing The Income Limits Of The Connecticut Housing Finance Authority's First-time Home Buyer Assistance Programs For Certain Individuals.","To increase the income limits of the Connecticut Housing Finance Authority's first-time homebuyer assistance programs for individuals employed in certain professions.",1350,"Joint Housing",2025-01-08,"Referred to Joint Committee on Housing",https://legiscan.com/CT/bill/HB05040/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05040&which_year=2025
1904999,2174,HB05041,1,Introduced,2025-01-08,"An Act Concerning The Calculation Of The Ten Per Cent Threshold For The Affordable Housing Appeals Procedure.","To include dwelling units that meet certain income requirements in the calculation of the ten per cent threshold for the affordable housing appeals procedure.",1350,"Joint Housing",2025-01-08,"Referred to Joint Committee on Housing",https://legiscan.com/CT/bill/HB05041/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05041&which_year=2025
1905161,2174,HB05042,1,Introduced,2025-01-08,"An Act Expanding The Definition Of Municipality For Purposes Of The Affordable Housing Land Use Appeals Procedure.","To expand the definition of municipality to include any village for purposes of the affordable housing land use appeals procedure.",1350,"Joint Housing",2025-01-08,"Referred to Joint Committee on Housing",https://legiscan.com/CT/bill/HB05042/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05042&which_year=2025
1905233,2174,HB05043,1,Introduced,2025-01-08,"An Act Establishing An Exemption From The Affordable Housing Appeals Procedure For Municipalities With Aquifers.","To create an exemption from the affordable housing appeals procedure for a municipality in which an aquifer protection area is located.",1350,"Joint Housing",2025-01-08,"Referred to Joint Committee on Housing",https://legiscan.com/CT/bill/HB05043/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05043&which_year=2025
1905210,2174,HB05044,1,Introduced,2025-01-08,"An Act Including Current Construction In The Calculation Of The Ten Per Cent Threshold For The Affordable Housing Appeals Procedure Exemption.","To include mobile manufactured homes and affordable housing developments under construction in the calculation of the ten per cent threshold for exemption from the affordable housing appeals procedure.",1350,"Joint Housing",2025-01-08,"Referred to Joint Committee on Housing",https://legiscan.com/CT/bill/HB05044/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05044&which_year=2025
1905222,2174,HB05045,1,Introduced,2025-01-08,"An Act Concerning Unlawful Dissemination Of Intimate Images That Are Digitally Altered Or Created Through The Use Of Artificial Intelligence.","To criminalize the nonconsensual creation and dissemination of ""deep fake"" pornography.",1354,"Joint Judiciary",2025-01-08,"Referred to Joint Committee on Judiciary",https://legiscan.com/CT/bill/HB05045/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05045&which_year=2025
1905187,2174,HB05046,1,Introduced,2025-01-08,"An Act Concerning The Hiring Ratio For Certain Skilled Trades.","To build a stronger and well-trained workforce to meet the growing need for resiliency, efficiency and infrastructure.",1355,"Joint Labor and Public Employees",2025-01-08,"Referred to Joint Committee on Labor and Public Employees",https://legiscan.com/CT/bill/HB05046/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05046&which_year=2025
1905038,2174,HB05047,1,Introduced,2025-01-08,"An Act Creating A Task Force To Study Artificial Intelligence And The State Workforce.","To study the practicality and use of increased artificial intelligence by the state and automation of the size and scope of the state workforce.",1355,"Joint Labor and Public Employees",2025-01-08,"Referred to Joint Committee on Labor and Public Employees",https://legiscan.com/CT/bill/HB05047/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05047&which_year=2025
1905159,2174,HB05048,1,Introduced,2025-01-08,"An Act Requiring A Study Of The Effect Of Artificial Intelligence On The Trades Industry.","To study the effect of artificial intelligence on the trades industry.",1355,"Joint Labor and Public Employees",2025-01-08,"Referred to Joint Committee on Labor and Public Employees",https://legiscan.com/CT/bill/HB05048/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05048&which_year=2025
1905149,2174,HB05049,1,Introduced,2025-01-08,"An Act Increasing The Penalty For Violation Of Certain Municipal Regulations And Ordinances.","To increase the maximum penalty for violation of certain municipal regulations and ordinances to one thousand dollars and adjust such amount for inflation annually.",1357,"Joint Planning and Development",2025-01-08,"Referred to Joint Committee on Planning and Development",https://legiscan.com/CT/bill/HB05049/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05049&which_year=2025
1904811,2174,HB05050,1,Introduced,2025-01-08,"An Act Concerning The Online Publication Of Municipal Budgets And Information Concerning Municipal Finances.","To require the Office of Policy and Management to establish a program of assistance to municipalities publishing certain budgetary and financial information online, and guidelines for best practices in such publication.",1357,"Joint Planning and Development",2025-01-30,"Public Hearing 02/03",https://legiscan.com/CT/bill/HB05050/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05050&which_year=2025
1904956,2174,HB05051,1,Introduced,2025-01-08,"An Act Prohibiting The Regulation Of Firearms By Municipalities.","To preempt the regulation of firearms by municipalities.",1354,"Joint Judiciary",2025-01-22,"Change of Reference, Senate to Committee on Judiciary",https://legiscan.com/CT/bill/HB05051/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05051&which_year=2025
1904872,2174,HB05052,1,Introduced,2025-01-08,"An Act Concerning Property Tax Exemptions For Farm Machinery.","To increase the maximum assessed value of farm machinery exempt from local property taxation.",1346,"Joint Finance, Revenue and Bonding",2025-01-22,"Change of Reference, Senate to Committee on Finance, Revenue and Bonding",https://legiscan.com/CT/bill/HB05052/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05052&which_year=2025
1905037,2174,HB05053,1,Introduced,2025-01-08,"An Act Concerning The Deadline For Property Tax Assessment Appeals.","To change the deadline by which a property tax assessment appeal may be made to a board of assessment appeals.",1357,"Joint Planning and Development",2025-01-08,"Referred to Joint Committee on Planning and Development",https://legiscan.com/CT/bill/HB05053/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05053&which_year=2025
1904953,2174,HB05054,1,Introduced,2025-01-08,"An Act Prohibiting The Use Of Eminent Domain For Certain Commercial Purposes.","To prohibit state and municipal governments from exercising the use of eminent domain for certain commercial purposes.",1357,"Joint Planning and Development",2025-01-08,"Referred to Joint Committee on Planning and Development",https://legiscan.com/CT/bill/HB05054/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05054&which_year=2025
1905277,2174,HB05055,1,Introduced,2025-01-08,"An Act Concerning Vaccines For Animals.","To allow veterinarians to make decisions that are in the best interest of an animal's health and to prevent animals from being overvaccinated.",1359,"Joint Public Health",2025-01-08,"Referred to Joint Committee on Public Health",https://legiscan.com/CT/bill/HB05055/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05055&which_year=2025
1904889,2174,HB05056,1,Introduced,2025-01-08,"An Act Allowing Each Municipality The Option To Assign Its Own Primary Service Area Responder.","To provide municipalities with greater flexibility in providing emergency medical services to their residents.",1359,"Joint Public Health",2025-01-08,"Referred to Joint Committee on Public Health",https://legiscan.com/CT/bill/HB05056/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05056&which_year=2025
1905116,2174,HB05057,1,Introduced,2025-01-08,"An Act Requiring The Department Of Emergency Services And Public Protection To Develop A Plan Regarding Technologies Of Unknown Origin.","To require the Department of Emergency Services and Public Protection to develop a plan for investigating and addressing technologies of unknown origin.",1360,"Joint Public Safety and Security",2025-01-08,"Referred to Joint Committee on Public Safety and Security",https://legiscan.com/CT/bill/HB05057/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05057&which_year=2025
1905061,2174,HB05058,1,Introduced,2025-01-08,"An Act Naming A Commuter Lot In The Town Of Griswold In Honor Of Franklin Delano Stephen Everett.","To name a commuter lot in the town of Griswold in honor of Franklin Delano Stephen Everett in recognition of his enthusiasm, friendship with the trucking community and positive impact on the town of Griswold.",1362,"Joint Transportation",2025-01-08,"Referred to Joint Committee on Transportation",https://legiscan.com/CT/bill/HB05058/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05058&which_year=2025
1904838,2174,HB05059,1,Introduced,2025-01-08,"An Act Concerning Penalties For Speeding And Reckless Driving.","To increase penalties for speeding and reckless driving.",1362,"Joint Transportation",2025-01-08,"Referred to Joint Committee on Transportation",https://legiscan.com/CT/bill/HB05059/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05059&which_year=2025
1904822,2174,HB05060,1,Introduced,2025-01-08,"An Act Concerning Funding For The Greater Bridgeport Transit.","To ensure the Greater Bridgeport Transit receives funding that is proportional to its ridership and service area.",1362,"Joint Transportation",2025-01-08,"Referred to Joint Committee on Transportation",https://legiscan.com/CT/bill/HB05060/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05060&which_year=2025
1905138,2174,HB05061,1,Introduced,2025-01-08,"An Act Establishing A New Commuter Rail Line To Bradley International Airport.","To establish a new commuter rail line to connect Hartford Union Station to Bradley International Airport and enhance the accessibility and competitiveness of Bradley International Airport.",1362,"Joint Transportation",2025-01-08,"Referred to Joint Committee on Transportation",https://legiscan.com/CT/bill/HB05061/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05061&which_year=2025
1905013,2174,HB05062,1,Introduced,2025-01-08,"An Act Increasing Penalties For Speeding And Reckless Driving.","To improve public safety by increasing penalties for speeding and reckless driving.",1362,"Joint Transportation",2025-01-08,"Referred to Joint Committee on Transportation",https://legiscan.com/CT/bill/HB05062/2025,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05062&which_year=2025
