bill_id,date,chamber,sequence,action
1904832,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904833,2025-01-08,Senate,1,"Referred to Joint Committee on Education"
1904834,2025-01-08,Senate,1,"Referred to Joint Committee on Energy and Technology"
1904835,2025-01-08,House,1,"Referred to Joint Committee on Higher Education and Employment Advancement"
1904836,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904837,2025-01-08,Senate,1,"Referred to Joint Committee on Government Administration and Elections"
1904838,2025-01-08,House,1,"Referred to Joint Committee on Transportation"
1904839,2025-01-08,House,1,"Referred to Joint Committee on Commerce"
1904839,2025-01-23,House,2,"Reserved for Subject Matter Public Hearing"
1904839,2025-02-06,House,3,"Public Hearing 02/11"
1904839,2025-02-20,House,4,"Vote to Draft"
1904839,2025-03-13,House,5,"Drafted by Committee"
1904839,2025-03-14,House,6,"Referred to Joint Committee on Commerce"
1904839,2025-03-18,House,7,"Joint Favorable"
1904839,2025-03-18,House,8,"Filed with Legislative Commissioners' Office"
1904839,2025-03-28,House,9,"Referred to Office of Legislative Research and Office of Fiscal Analysis 04/02/25 5:00 PM"
1904839,2025-04-03,House,10,"Reported Out of Legislative Commissioners' Office"
1904839,2025-04-03,House,11,"Favorable Report, Tabled for the Calendar, House"
1904839,2025-04-03,House,12,"House Calendar Number 308"
1904839,2025-04-03,House,13,"File Number 500"
1904839,2025-05-08,House,14,"House Passed"
1904840,2025-01-08,Senate,1,"Referred to Joint Committee on Judiciary"
1904843,2025-01-08,Senate,1,"Referred to Joint Committee on Planning and Development"
1904844,2025-01-08,Senate,1,"Referred to Joint Committee on Public Health"
1904845,2025-01-08,Senate,1,"Referred to Joint Committee on Energy and Technology"
1904846,2025-01-08,Senate,1,"Referred to Joint Committee on Housing"
1904846,2025-01-23,Senate,2,"Reserved for Subject Matter Public Hearing"
1904846,2025-02-07,Senate,3,"Public Hearing 02/13"
1904846,2025-02-20,Senate,4,"Vote to Draft"
1904846,2025-03-04,Senate,5,"Drafted by Committee"
1904846,2025-03-05,Senate,6,"Referred to Joint Committee on Housing"
1904846,2025-03-06,Senate,7,"Joint Favorable"
1904846,2025-03-10,Senate,8,"Filed with Legislative Commissioners' Office"
1904846,2025-03-20,Senate,9,"Referred to Office of Legislative Research and Office of Fiscal Analysis 03/25/25 5:00 PM"
1904846,2025-03-26,Senate,10,"Reported Out of Legislative Commissioners' Office"
1904846,2025-03-26,Senate,11,"Favorable Report, Tabled for the Calendar, Senate"
1904846,2025-03-26,Senate,12,"Senate Calendar Number 172"
1904846,2025-03-26,Senate,13,"File Number 251"
1904846,2025-05-01,Senate,14,"Referred by Senate to Committee on Finance, Revenue and Bonding"
1904846,2025-05-05,Senate,15,"Joint Favorable"
1904846,2025-05-06,Senate,16,"Filed with Legislative Commissioners' Office"
1904846,2025-05-06,Senate,17,"Reported Out of Legislative Commissioners' Office"
1904846,2025-05-06,Senate,18,"No New File by Committee on Finance, Revenue and Bonding"
1904846,2025-05-06,Senate,19,"Favorable Report, Tabled for the Calendar, Senate"
1904846,2025-05-08,Senate,20,"Referred by Senate to Committee on Appropriations"
1904846,2025-05-08,Senate,21,"Immediate Transmittal"
1904847,2025-01-08,House,1,"Referred to Joint Committee on Housing"
1904847,2025-01-23,House,2,"Reserved for Subject Matter Public Hearing"
1904847,2025-02-07,House,3,"Public Hearing 02/13"
1904847,2025-02-20,House,4,"Vote to Draft"
1904847,2025-03-04,House,5,"Drafted by Committee"
1904847,2025-03-05,House,6,"Referred to Joint Committee on Housing"
1904847,2025-03-06,House,7,"Joint Favorable"
1904847,2025-03-10,House,8,"Filed with Legislative Commissioners' Office"
1904847,2025-03-18,House,9,"Referred to Office of Legislative Research and Office of Fiscal Analysis 03/24/25 5:00 PM"
1904847,2025-03-25,House,10,"Reported Out of Legislative Commissioners' Office"
1904847,2025-03-25,House,11,"Favorable Report, Tabled for the Calendar, House"
1904847,2025-03-25,House,12,"House Calendar Number 151"
1904847,2025-03-25,House,13,"File Number 222"
1904847,2025-04-29,House,14,"Referred by House to Committee on Finance, Revenue and Bonding"
1904847,2025-05-05,House,15,"Joint Favorable"
1904847,2025-05-06,House,16,"Filed with Legislative Commissioners' Office"
1904847,2025-05-06,House,17,"Reported Out of Legislative Commissioners' Office"
1904847,2025-05-06,House,18,"No New File by Committee on Finance, Revenue and Bonding"
1904847,2025-05-06,House,19,"Tabled for the Calendar, House"
1904848,2025-01-08,Senate,1,"Referred to Joint Committee on Government Administration and Elections"
1904848,2025-02-14,Senate,2,"Vote to Draft"
1904848,2025-03-06,Senate,3,"Drafted by Committee"
1904848,2025-03-07,Senate,4,"Referred to Joint Committee on Government Administration and Elections"
1904848,2025-03-10,Senate,5,"Public Hearing 03/14"
1904849,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904851,2025-01-08,House,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904852,2025-01-08,Senate,1,"Referred to Joint Committee on Insurance and Real Estate"
1904853,2025-01-08,Senate,1,"Referred to Joint Committee on Planning and Development"
1904856,2025-01-08,Senate,1,"Referred to Joint Committee on Public Health"
1904857,2025-01-08,Senate,1,"Referred to Joint Committee on Appropriations"
1904857,2025-02-18,Senate,2,"Reserved for Subject Matter Public Hearing"
1904857,2025-03-19,Senate,3,"Public Hearing 03/28"
1904858,2025-01-08,Senate,1,"Referred to Joint Committee on General Law"
1904859,2025-01-08,Senate,1,"Referred to Joint Committee on Government Administration and Elections"
1904859,2025-02-14,Senate,2,"Vote to Draft"
1904859,2025-03-06,Senate,3,"Drafted by Committee"
1904859,2025-03-07,Senate,4,"Referred to Joint Committee on Government Administration and Elections"
1904860,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904860,2025-01-24,Senate,2,"Vote to Draft"
1904860,2025-02-07,Senate,3,"Drafted by Committee"
1904860,2025-02-10,Senate,4,"Referred to Joint Committee on Environment"
1904860,2025-02-11,Senate,5,"Public Hearing 02/19"
1904861,2025-01-08,Senate,1,"Referred to Joint Committee on Government Administration and Elections"
1904862,2025-01-08,Senate,1,"Referred to Joint Committee on Planning and Development"
1904863,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904863,2025-02-10,Senate,2,"Vote to Draft"
1904863,2025-02-21,Senate,3,"Drafted by Committee"
1904863,2025-02-24,Senate,4,"Referred to Joint Committee on Environment"
1904863,2025-02-25,Senate,5,"Public Hearing 03/03"
1904863,2025-03-14,Senate,6,"Joint Favorable Substitute"
1904863,2025-03-17,Senate,7,"Filed with Legislative Commissioners' Office"
1904863,2025-03-27,Senate,8,"Referred to Office of Legislative Research and Office of Fiscal Analysis 04/01/25 5:00 PM"
1904863,2025-04-02,Senate,9,"Reported Out of Legislative Commissioners' Office"
1904863,2025-04-02,Senate,10,"Favorable Report, Tabled for the Calendar, Senate"
1904863,2025-04-02,Senate,11,"Senate Calendar Number 240"
1904863,2025-04-02,Senate,12,"File Number 418"
1904863,2025-04-23,Senate,13,"Referred by Senate to Committee on Judiciary"
1904863,2025-04-25,Senate,14,"Joint Favorable"
1904863,2025-04-28,Senate,15,"Filed with Legislative Commissioners' Office"
1904863,2025-04-28,Senate,16,"Reported Out of Legislative Commissioners' Office"
1904863,2025-04-28,Senate,17,"No New File by Committee on Judiciary"
1904863,2025-04-28,Senate,18,"Favorable Report, Tabled for the Calendar, Senate"
1904863,2025-05-01,Senate,19,"Referred by Senate to Committee on Appropriations"
1904863,2025-05-05,Senate,20,"Joint Favorable"
1904863,2025-05-06,Senate,21,"Filed with Legislative Commissioners' Office"
1904863,2025-05-07,Senate,22,"Reported Out of Legislative Commissioners' Office"
1904863,2025-05-07,Senate,23,"No New File by Committee on Appropriations"
1904863,2025-05-07,Senate,24,"Favorable Report, Tabled for the Calendar, Senate"
1904863,2025-05-08,Senate,25,"Referred by Senate to Committee on Finance, Revenue and Bonding"
1904863,2025-05-08,Senate,26,"Immediate Transmittal"
1904864,2025-01-08,Senate,1,"Referred to Joint Committee on Housing"
1904865,2025-01-08,House,1,"Referred to Joint Committee on Banking"
1904866,2025-01-08,Senate,1,"Referred to Joint Committee on Labor and Public Employees"
1904869,2025-01-08,Senate,1,"Referred to Joint Committee on Transportation"
1904870,2025-01-08,House,1,"Referred to Joint Committee on Energy and Technology"
1904870,2025-01-23,House,2,"Change of Reference Higher Education and Employment Advancement"
1904870,2025-02-14,House,3,"Change of Reference, House to Committee on Higher Education and Employment Advancement"
1904870,2025-02-14,House,4,"Change of Reference, Senate to Committee on Higher Education and Employment Advancement"
1904871,2025-01-08,House,1,"Referred to Joint Committee on General Law"
1904872,2025-01-08,House,1,"Referred to Joint Committee on Planning and Development"
1904872,2025-01-17,House,2,"Change of Reference Finance, Revenue and Bonding"
1904872,2025-01-22,House,3,"Change of Reference, House to Committee on Finance, Revenue and Bonding"
1904872,2025-01-22,House,4,"Change of Reference, Senate to Committee on Finance, Revenue and Bonding"
1904874,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904875,2025-01-08,Senate,1,"Referred to Joint Committee on Public Safety and Security"
1904876,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904876,2025-01-24,Senate,2,"Change of Reference Finance, Revenue and Bonding"
1904876,2025-01-27,Senate,3,"Change of Reference, Senate to Committee on Finance, Revenue and Bonding"
1904876,2025-01-27,Senate,4,"Change of Reference, House to Committee on Finance, Revenue and Bonding"
1904877,2025-01-08,Senate,1,"Referred to Joint Committee on Public Health"
1904878,2025-01-08,Senate,1,"Referred to Joint Committee on Human Services"
1904880,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904882,2025-01-08,Senate,1,"Referred to Joint Committee on Public Safety and Security"
1904883,2025-01-08,Senate,1,"Referred to Joint Committee on Energy and Technology"
1904884,2025-01-08,Senate,1,"Referred to Joint Committee on Planning and Development"
1904885,2025-01-08,House,1,"Referred to Joint Committee on Transportation"
1904885,2025-01-22,House,2,"Change of Reference Commerce"
1904885,2025-01-23,House,3,"Change of Reference, House to Committee on Commerce"
1904885,2025-01-30,House,4,"Vote to Draft"
1904885,2025-03-05,House,5,"Drafted by Committee"
1904885,2025-03-06,House,6,"Referred to Joint Committee on Commerce"
1904885,2025-03-07,House,7,"Public Hearing 03/11"
1904885,2025-03-20,House,8,"House Favorable Substitute"
1904885,2025-03-20,House,9,"Filed with Legislative Commissioners' Office"
1904885,2025-03-31,House,10,"Referred to Office of Legislative Research and Office of Fiscal Analysis 04/07/25 12:00 PM"
1904885,2025-04-07,House,11,"Reported Out of Legislative Commissioners' Office"
1904885,2025-04-07,House,12,"Favorable Report, Tabled for the Calendar, House"
1904885,2025-04-07,House,13,"House Calendar Number 357"
1904885,2025-04-07,House,14,"File Number 566"
1904886,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904887,2025-01-08,House,1,"Referred to Joint Committee on Government Administration and Elections"
1904888,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904889,2025-01-08,House,1,"Referred to Joint Committee on Public Health"
1904890,2025-01-08,House,1,"Referred to Joint Committee on Appropriations"
1904891,2025-01-08,Senate,1,"Referred to Joint Committee on Human Services"
1904893,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904895,2025-01-08,Senate,1,"Referred to Joint Committee on Transportation"
1904897,2025-01-08,Senate,1,"Referred to Joint Committee on Public Safety and Security"
1904898,2025-01-08,Senate,1,"Referred to Joint Committee on Public Health"
1904899,2025-01-08,Senate,1,"Referred to Joint Committee on Energy and Technology"
1904900,2025-01-08,House,1,"Referred to Joint Committee on Environment"
1904901,2025-01-08,Senate,1,"Referred to Joint Committee on General Law"
1904901,2025-01-22,Senate,2,"Vote to Draft"
1904901,2025-03-05,Senate,3,"Drafted by Committee"
1904901,2025-03-06,Senate,4,"Referred to Joint Committee on General Law"
1904901,2025-03-07,Senate,5,"Public Hearing 03/12"
1904901,2025-03-21,Senate,6,"Joint Favorable Substitute"
1904901,2025-03-24,Senate,7,"Filed with Legislative Commissioners' Office"
1904901,2025-04-02,Senate,8,"Referred to Office of Legislative Research and Office of Fiscal Analysis 04/07/25 5:00 PM"
1904901,2025-04-08,Senate,9,"Reported Out of Legislative Commissioners' Office"
1904901,2025-04-08,Senate,10,"Favorable Report, Tabled for the Calendar, Senate"
1904901,2025-04-08,Senate,11,"Senate Calendar Number 313"
1904901,2025-04-08,Senate,12,"File Number 570"
1904901,2025-04-23,Senate,13,"Referred by Senate to Committee on Judiciary"
1904901,2025-04-25,Senate,14,"Joint Favorable"
1904901,2025-04-28,Senate,15,"Filed with Legislative Commissioners' Office"
1904901,2025-04-28,Senate,16,"Reported Out of Legislative Commissioners' Office"
1904901,2025-04-28,Senate,17,"No New File by Committee on Judiciary"
1904901,2025-04-28,Senate,18,"Favorable Report, Tabled for the Calendar, Senate"
1904901,2025-05-01,Senate,19,"Referred by Senate to Committee on Appropriations"
1904901,2025-05-05,Senate,20,"Joint Favorable"
1904901,2025-05-06,Senate,21,"Filed with Legislative Commissioners' Office"
1904901,2025-05-06,Senate,22,"Reported Out of Legislative Commissioners' Office"
1904901,2025-05-07,Senate,23,"No New File by Committee on Appropriations"
1904901,2025-05-07,Senate,24,"Favorable Report, Tabled for the Calendar, Senate"
1904902,2025-01-08,Senate,1,"Referred to Joint Committee on Appropriations"
1904902,2025-02-18,Senate,2,"Reserved for Subject Matter Public Hearing"
1904902,2025-03-19,Senate,3,"Public Hearing 03/28"
1904903,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904905,2025-01-08,Senate,1,"Referred to Joint Committee on Energy and Technology"
1904907,2025-01-08,Senate,1,"Referred to Joint Committee on Human Services"
1904908,2025-01-08,Senate,1,"Referred to Joint Committee on Labor and Public Employees"
1904908,2025-01-14,Senate,2,"Vote to Draft"
1904908,2025-02-05,Senate,3,"Drafted by Committee"
1904908,2025-02-06,Senate,4,"Referred to Joint Committee on Labor and Public Employees"
1904908,2025-02-07,Senate,5,"Public Hearing 02/13"
1904908,2025-03-06,Senate,6,"Joint Favorable"
1904908,2025-03-07,Senate,7,"Filed with Legislative Commissioners' Office"
1904908,2025-03-17,Senate,8,"Referred to Office of Legislative Research and Office of Fiscal Analysis 03/24/25 12:00 PM"
1904908,2025-03-24,Senate,9,"Reported Out of Legislative Commissioners' Office"
1904908,2025-03-24,Senate,10,"Favorable Report, Tabled for the Calendar, Senate"
1904908,2025-03-24,Senate,11,"Senate Calendar Number 142"
1904908,2025-03-24,Senate,12,"File Number 177"
1904908,2025-04-23,Senate,13,"Referred by Senate to Committee on Judiciary"
1904908,2025-04-25,Senate,14,"Joint Favorable"
1904908,2025-04-28,Senate,15,"Filed with Legislative Commissioners' Office"
1904908,2025-04-28,Senate,16,"Reported Out of Legislative Commissioners' Office"
1904908,2025-04-28,Senate,17,"No New File by Committee on Judiciary"
1904908,2025-04-28,Senate,18,"Favorable Report, Tabled for the Calendar, Senate"
1904908,2025-05-01,Senate,19,"Referred by Senate to Committee on Appropriations"
1904908,2025-05-05,Senate,20,"Joint Favorable"
1904908,2025-05-06,Senate,21,"Filed with Legislative Commissioners' Office"
1904908,2025-05-07,Senate,22,"Reported Out of Legislative Commissioners' Office"
1904908,2025-05-07,Senate,23,"No New File by Committee on Appropriations"
1904908,2025-05-07,Senate,24,"Favorable Report, Tabled for the Calendar, Senate"
1904909,2025-01-08,Senate,1,"Referred to Joint Committee on Judiciary"
1904910,2025-01-08,Senate,1,"Referred to Joint Committee on Public Health"
1904911,2025-01-08,Senate,1,"Referred to Joint Committee on Education"
1904912,2025-01-08,Senate,1,"Referred to Joint Committee on Judiciary"
1904913,2025-01-08,Senate,1,"Referred to Joint Committee on Appropriations"
1904914,2025-01-08,Senate,1,"Referred to Joint Committee on Judiciary"
1904915,2025-01-08,Senate,1,"Referred to Joint Committee on Appropriations"
1904917,2025-01-08,Senate,1,"Referred to Joint Committee on Labor and Public Employees"
1904920,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904920,2025-01-17,Senate,2,"Vote to Draft"
1904920,2025-01-23,Senate,3,"Drafted by Committee"
1904920,2025-01-24,Senate,4,"Referred to Joint Committee on Environment"
1904920,2025-01-27,Senate,5,"Public Hearing 01/31"
1904920,2025-03-24,Senate,6,"Joint Favorable Substitute"
1904920,2025-03-27,Senate,7,"Filed with Legislative Commissioners' Office"
1904920,2025-04-07,Senate,8,"Referred to Office of Legislative Research and Office of Fiscal Analysis 04/14/25 12:00 PM"
1904920,2025-04-14,Senate,9,"Reported Out of Legislative Commissioners' Office"
1904920,2025-04-14,Senate,10,"Favorable Report, Tabled for the Calendar, Senate"
1904920,2025-04-14,Senate,11,"Senate Calendar Number 354"
1904920,2025-04-14,Senate,12,"File Number 665"
1904921,2025-01-08,Senate,1,"Referred to Joint Committee on Planning and Development"
1904922,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904923,2025-01-08,Senate,1,"Referred to Joint Committee on Government Administration and Elections"
1904924,2025-01-08,House,1,"Referred to Joint Committee on Environment"
1904925,2025-01-08,Senate,1,"Referred to Joint Committee on Transportation"
1904926,2025-01-08,Senate,1,"Referred to Joint Committee on Public Safety and Security"
1904927,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904928,2025-01-08,Senate,1,"Referred to Joint Committee on Transportation"
1904930,2025-01-08,House,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904931,2025-01-08,Senate,1,"Referred to Joint Committee on Appropriations"
1904933,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904934,2025-01-08,Senate,1,"Referred to Joint Committee on Appropriations"
1904935,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904936,2025-01-08,Senate,1,"Referred to Joint Committee on General Law"
1904937,2025-01-08,Senate,1,"Referred to Joint Committee on Judiciary"
1904938,2025-01-08,Senate,1,"Referred to Joint Committee on Public Health"
1904939,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904941,2025-01-08,Senate,1,"Referred to Joint Committee on Aging"
1904941,2025-01-21,Senate,2,"Vote to Draft"
1904941,2025-02-18,Senate,3,"Drafted by Committee"
1904941,2025-02-19,Senate,4,"Referred to Joint Committee on Aging"
1904941,2025-02-24,Senate,5,"Public Hearing 02/28"
1904941,2025-03-06,Senate,6,"Joint Favorable"
1904941,2025-03-10,Senate,7,"Filed with Legislative Commissioners' Office"
1904941,2025-03-18,Senate,8,"Referred to Office of Legislative Research and Office of Fiscal Analysis 03/24/25 5:00 PM"
1904941,2025-03-25,Senate,9,"Reported Out of Legislative Commissioners' Office"
1904941,2025-03-25,Senate,10,"Favorable Report, Tabled for the Calendar, Senate"
1904941,2025-03-25,Senate,11,"Senate Calendar Number 150"
1904941,2025-03-25,Senate,12,"File Number 200"
1904943,2025-01-08,Senate,1,"Referred to Joint Committee on Planning and Development"
1904943,2025-01-17,Senate,2,"Change of Reference Housing"
1904943,2025-01-22,Senate,3,"Change of Reference, Senate to Committee on Housing"
1904943,2025-01-22,Senate,4,"Change of Reference, House to Committee on Housing"
1904944,2025-01-08,Senate,1,"Referred to Joint Committee on Higher Education and Employment Advancement"
1904946,2025-01-08,Senate,1,"Referred to Joint Committee on Government Administration and Elections"
1904947,2025-01-08,House,1,"Referred to Joint Committee on Environment"
1904948,2025-01-08,Senate,1,"Referred to Joint Committee on Appropriations"
1904949,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904950,2025-01-08,Senate,1,"Referred to Joint Committee on Education"
1904951,2025-01-08,Senate,1,"Referred to Joint Committee on Government Administration and Elections"
1904952,2025-01-08,Senate,1,"Referred to Joint Committee on Education"
1904953,2025-01-08,House,1,"Referred to Joint Committee on Planning and Development"
1904955,2025-01-08,Senate,1,"Referred to Joint Committee on General Law"
1904956,2025-01-08,House,1,"Referred to Joint Committee on Planning and Development"
1904956,2025-01-17,House,2,"Change of Reference Judiciary"
1904956,2025-01-22,House,3,"Change of Reference, House to Committee on Judiciary"
1904956,2025-01-22,House,4,"Change of Reference, Senate to Committee on Judiciary"
1904957,2025-01-08,Senate,1,"Referred to Joint Committee on Planning and Development"
1904957,2025-01-17,Senate,2,"Change of Reference Finance, Revenue and Bonding"
1904957,2025-01-22,Senate,3,"Change of Reference, Senate to Committee on Finance, Revenue and Bonding"
1904957,2025-01-22,Senate,4,"Change of Reference, House to Committee on Finance, Revenue and Bonding"
1904959,2025-01-08,Senate,1,"Referred to Joint Committee on Insurance and Real Estate"
1904960,2025-01-08,Senate,1,"Referred to Joint Committee on Human Services"
1904961,2025-01-08,House,1,"Referred to Joint Committee on Human Services"
1904962,2025-01-08,Senate,1,"Referred to Joint Committee on Transportation"
1904964,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904964,2025-01-17,Senate,2,"Vote to Draft"
1904964,2025-01-23,Senate,3,"Drafted by Committee"
1904964,2025-01-24,Senate,4,"Referred to Joint Committee on Environment"
1904964,2025-01-27,Senate,5,"Public Hearing 01/31"
1904964,2025-03-14,Senate,6,"Joint Favorable"
1904964,2025-03-17,Senate,7,"Filed with Legislative Commissioners' Office"
1904964,2025-03-26,Senate,8,"Referred to Office of Legislative Research and Office of Fiscal Analysis 03/31/25 5:00 PM"
1904964,2025-04-01,Senate,9,"Reported Out of Legislative Commissioners' Office"
1904964,2025-04-01,Senate,10,"Favorable Report, Tabled for the Calendar, Senate"
1904964,2025-04-01,Senate,11,"Senate Calendar Number 219"
1904964,2025-04-01,Senate,12,"File Number 368"
1904964,2025-05-08,Senate,13,"Senate Adopted Senate Amendment Schedule A 8040"
1904964,2025-05-08,Senate,14,"Senate Passed as Amended by Senate Amendment Schedule A"
1904964,2025-05-09,House,15,"Favorable Report, Tabled for the Calendar, House"
1904964,2025-05-09,House,16,"House Calendar Number 570"
1904965,2025-01-08,Senate,1,"Referred to Joint Committee on General Law"
1904966,2025-01-08,Senate,1,"Referred to Joint Committee on Transportation"
1904968,2025-01-08,Senate,1,"Referred to Joint Committee on Judiciary"
1904969,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904970,2025-01-08,Senate,1,"Referred to Joint Committee on Education"
1904972,2025-01-08,Senate,1,"Referred to Joint Committee on Education"
1904973,2025-01-08,Senate,1,"Referred to Joint Committee on Energy and Technology"
1904974,2025-01-08,Senate,1,"Referred to Joint Committee on General Law"
1904975,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904976,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904977,2025-01-08,Senate,1,"Referred to Joint Committee on Government Administration and Elections"
1904978,2025-01-08,Senate,1,"Referred to Joint Committee on Judiciary"
1904979,2025-01-08,Senate,1,"Referred to Joint Committee on Environment"
1904979,2025-02-10,Senate,2,"Vote to Draft"
1904979,2025-02-21,Senate,3,"Drafted by Committee"
1904979,2025-02-24,Senate,4,"Referred to Joint Committee on Environment"
1904979,2025-02-25,Senate,5,"Public Hearing 03/03"
1904981,2025-01-08,Senate,1,"Referred to Joint Committee on Transportation"
1904982,2025-01-08,Senate,1,"Referred to Joint Committee on Insurance and Real Estate"
1904983,2025-01-08,Senate,1,"Referred to Joint Committee on Judiciary"
1904985,2025-01-08,Senate,1,"Referred to Joint Committee on Housing"
1904987,2025-01-08,Senate,1,"Referred to Joint Committee on Appropriations"
1904988,2025-01-08,Senate,1,"Referred to Joint Committee on Finance, Revenue and Bonding"
1904989,2025-01-08,Senate,1,"Referred to Joint Committee on Human Services"
1904989,2025-01-21,Senate,2,"Vote to Draft"
1904989,2025-03-05,Senate,3,"Drafted by Committee"
1904989,2025-03-06,Senate,4,"Referred to Joint Committee on Human Services"
1904989,2025-03-07,Senate,5,"Public Hearing 03/11"
1904989,2025-03-14,Senate,6,"Joint Favorable Substitute"
1904989,2025-03-17,Senate,7,"Filed with Legislative Commissioners' Office"
1904989,2025-03-27,Senate,8,"Referred to Office of Legislative Research and Office of Fiscal Analysis 04/01/25 5:00 PM"
1904989,2025-04-02,Senate,9,"Reported Out of Legislative Commissioners' Office"
1904989,2025-04-02,Senate,10,"Favorable Report, Tabled for the Calendar, Senate"
1904989,2025-04-02,Senate,11,"Senate Calendar Number 242"
1904989,2025-04-02,Senate,12,"File Number 420"
1904989,2025-05-01,Senate,13,"Referred by Senate to Committee on Judiciary"
1904989,2025-05-06,Senate,14,"Joint Favorable"
1904989,2025-05-06,Senate,15,"Filed with Legislative Commissioners' Office"
1904989,2025-05-07,Senate,16,"Reported Out of Legislative Commissioners' Office"
1904989,2025-05-07,Senate,17,"No New File by Committee on Judiciary"
1904989,2025-05-07,Senate,18,"Favorable Report, Tabled for the Calendar, Senate"
1904989,2025-05-08,Senate,19,"Referred by Senate to Committee on Appropriations"
1904989,2025-05-08,Senate,20,"Immediate Transmittal"
