bill_id,date,chamber,sequence,action
1893484,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1893484,2025-01-15,Senate,5,"Senate read second time"
1893484,2025-01-29,Senate,6,"Senate ED Committee action: Do Pass, voting: (4-2-1-0)"
1893484,2025-02-03,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (4-3-0-0)"
1893484,2025-02-03,Senate,8,"Senate consent calendar"
1893484,2025-02-11,Senate,9,"Senate majority caucus: Do pass"
1893484,2025-02-11,Senate,10,"Senate minority caucus: Do pass"
1893484,2025-02-20,Senate,11,"Senate Committee of the Whole action: Do Pass"
1893484,2025-02-20,Senate,12,"Senate third reading PASSED voting: (17-12-1-0)"
1893484,2025-02-20,House,13,"Transmit to House"
1893484,2025-03-10,House,14,"Introduced in House and read first time"
1893484,2025-03-10,House,15,"Assigned to House GOV Committee"
1893484,2025-03-10,House,16,"Assigned to House RO Committee"
1893484,2025-03-10,House,17,"Assigned to House RULES Committee"
1893484,2025-03-11,House,18,"House read second time"
1893484,2025-03-12,House,19,"House GOV Committee action: Withdrawn, voting: (0-0-0-0-0-0)"
1893484,2025-03-25,House,20,"House RO Committee action: Do Pass, voting: (3-2-0-0-0-0)"
1893484,2025-04-14,House,21,"House RULES Committee action: constitutional and in proper form, voting: (5-3-0-0-0-0)"
1893484,2025-04-14,House,22,"House consent calendar"
1893484,2025-04-16,House,23,"House majority caucus: Do pass"
1893484,2025-04-16,House,24,"House minority caucus: Do pass"
1893484,2025-04-21,House,25,"House Committee of the Whole action: Do Pass"
1893484,2025-05-01,House,26,"House third reading PASSED voting: (31-27-2-0)"
1893484,2025-05-01,Senate,27,"Transmit to Senate"
1893484,2025-05-06,,28,"Transmitted to Governor"
1895706,2024-12-10,Senate,1,Prefile
1895706,2025-03-27,Senate,2,"Introduced in Senate and read first time"
1895706,2025-03-27,Senate,3,"Assigned to Senate JUDE Committee"
1895706,2025-03-27,Senate,4,"Assigned to Senate RULES Committee"
1895706,2025-03-31,Senate,5,"Senate read second time"
1895798,2024-12-10,House,1,Prefile
1895798,2025-01-16,House,2,"Introduced in House and read first time"
1895798,2025-01-16,House,3,"Assigned to House JUD Committee"
1895798,2025-01-16,House,4,"Assigned to House RULES Committee"
1895798,2025-01-21,House,5,"House read second time"
1895803,2024-12-10,Senate,1,Prefile
1895803,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1895803,2025-01-14,Senate,3,"Assigned to Senate FIN Committee"
1895803,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1895803,2025-01-15,Senate,5,"Senate read second time"
1895803,2025-02-03,Senate,6,"Senate FIN Committee action: Do Pass, voting: (5-1-1-0)"
1895803,2025-02-10,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1895803,2025-02-10,Senate,8,"Senate consent calendar"
1895803,2025-02-11,Senate,9,"Senate majority caucus: Do pass"
1895803,2025-02-11,Senate,10,"Senate minority caucus: Do pass"
1895803,2025-02-27,Senate,11,"Senate Committee of the Whole action: Do Pass Amended"
1895803,2025-03-17,Senate,12,"Senate third reading PASSED voting: (24-1-4-0)"
1895803,2025-03-17,House,13,"Transmit to House"
1895803,2025-03-19,House,14,"Introduced in House and read first time"
1895803,2025-03-19,House,15,"Assigned to House WM Committee"
1895803,2025-03-19,House,16,"Assigned to House RULES Committee"
1895803,2025-03-20,House,17,"House read second time"
1895809,2024-12-10,Senate,1,Prefile
1895809,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1895809,2025-01-14,Senate,3,"Assigned to Senate APPROP Committee"
1895809,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1895809,2025-01-15,Senate,5,"Senate read second time"
1895809,2025-01-21,Senate,6,"Senate APPROP Committee action: Do Pass, voting: (9-0-1-0)"
1895809,2025-01-27,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1895809,2025-01-27,Senate,8,"Senate consent calendar"
1895809,2025-01-28,Senate,9,"Senate majority caucus: Do pass"
1895809,2025-01-28,Senate,10,"Senate minority caucus: Do pass"
1895809,2025-02-03,Senate,11,"Senate third reading PASSED voting: (26-4-0-0)"
1895809,2025-02-03,House,12,"Transmit to House"
1895809,2025-02-26,House,13,"Introduced in House and read first time"
1895809,2025-02-26,House,14,"Assigned to House NREW Committee"
1895809,2025-02-26,House,15,"Assigned to House RULES Committee"
1895809,2025-02-27,House,16,"House read second time"
1895809,2025-03-11,House,17,"House NREW Committee action: Do Pass, voting: (8-1-0-1-0-0)"
1895809,2025-03-24,House,18,"House RULES Committee action: constitutional and in proper form, voting: (8-0-0-0-0-0)"
1895809,2025-03-24,House,19,"House consent calendar"
1895809,2025-03-25,House,20,"House majority caucus: Do pass"
1895809,2025-03-25,House,21,"House minority caucus: Do pass"
1895809,2025-04-14,House,22,"House third reading PASSED voting: (52-4-4-0)"
1895809,2025-04-14,Senate,23,"Transmit to Senate"
1895809,2025-04-15,Senate,24,"Transmitted to Governor"
1895809,2025-04-18,Senate,25,"Governor Signed"
1895809,2025-04-18,Senate,26,"Chapter 56"
1895816,2024-12-10,Senate,1,Prefile
1895816,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1895816,2025-01-14,Senate,3,"Assigned to Senate RAGE Committee"
1895816,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1895816,2025-01-15,Senate,5,"Senate read second time"
1895816,2025-01-22,Senate,6,"Senate RAGE Committee action: Held, voting: (0-0-0-0)"
1895821,2024-12-10,Senate,1,Prefile
1895821,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1895821,2025-01-14,Senate,3,"Assigned to Senate JUDE Committee"
1895821,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1895821,2025-01-15,Senate,5,"Senate read second time"
1895821,2025-02-19,Senate,6,"Senate JUDE Committee action: Do Pass Amended, voting: (6-1-0-0)"
1895821,2025-02-24,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1895821,2025-02-24,Senate,8,"Senate minority caucus: Do pass"
1895821,2025-02-26,Senate,9,"Senate majority caucus: Do pass"
1895821,2025-02-27,Senate,10,"Senate Committee of the Whole action: Do Pass Amended"
1895821,2025-03-03,Senate,11,"Senate third reading PASSED voting: (29-0-1-0)"
1895821,2025-03-03,House,12,"Transmit to House"
1895821,2025-03-10,House,13,"Introduced in House and read first time"
1895821,2025-03-10,House,14,"Assigned to House JUD Committee"
1895821,2025-03-10,House,15,"Assigned to House RULES Committee"
1895821,2025-03-11,House,16,"House read second time"
1895821,2025-03-19,House,17,"House JUD Committee action: Do Pass, voting: (9-0-0-0-0-0)"
1895821,2025-03-24,House,18,"House RULES Committee action: constitutional and in proper form, voting: (8-0-0-0-0-0)"
1895821,2025-03-24,House,19,"House consent calendar"
1895821,2025-03-25,House,20,"House majority caucus: Do pass"
1895821,2025-03-25,House,21,"House minority caucus: Do pass"
1895821,2025-04-15,House,22,"House third reading PASSED voting: (52-0-8-0)"
1895821,2025-04-15,Senate,23,"Transmit to Senate"
1895821,2025-04-16,Senate,24,"Transmitted to Governor"
1895821,2025-04-18,Senate,25,"Governor Signed"
1895821,2025-04-18,Senate,26,"Chapter 55"
1895824,2024-12-10,Senate,1,Prefile
1895824,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1895824,2025-01-14,Senate,3,"Assigned to Senate JUDE Committee"
1895824,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1895824,2025-01-15,Senate,5,"Senate read second time"
1896125,2024-12-11,Senate,1,Prefile
1896125,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896125,2025-01-14,Senate,3,"Assigned to Senate APPROP Committee"
1896125,2025-01-14,Senate,4,"Assigned to Senate PS Committee"
1896125,2025-01-14,Senate,5,"Assigned to Senate RULES Committee"
1896125,2025-01-15,Senate,6,"Senate read second time"
1896125,2025-01-29,Senate,7,"Senate PS Committee action: Do Pass Amended, voting: (6-1-0-0)"
1896125,2025-02-18,Senate,8,"Senate APPROP Committee action: Do Pass Amended, voting: (6-3-1-0)"
1896125,2025-02-24,Senate,9,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1896125,2025-02-24,Senate,10,"Senate majority caucus: Do pass"
1896125,2025-02-24,Senate,11,"Senate minority caucus: Do pass"
1896125,2025-02-26,Senate,12,"Senate Committee of the Whole action: Do Pass Amended"
1896125,2025-02-27,Senate,13,"Senate third reading PASSED voting: (18-11-1-0)"
1896125,2025-02-28,House,14,"Transmit to House"
1896125,2025-03-05,House,15,"Introduced in House and read first time"
1896125,2025-03-05,House,16,"Assigned to House PSLE Committee"
1896125,2025-03-05,House,17,"Assigned to House APPROP Committee"
1896125,2025-03-05,House,18,"Assigned to House RULES Committee"
1896125,2025-03-06,House,19,"House read second time"
1896125,2025-03-10,House,20,"House PSLE Committee action: Do Pass, voting: (7-2-5-1-0-0)"
1896223,2024-12-11,Senate,1,Prefile
1896223,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896223,2025-01-14,Senate,3,"Assigned to Senate JUDE Committee"
1896223,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896223,2025-01-15,Senate,5,"Senate JUDE Committee action: Do Pass Amended, voting: (4-3-0-0)"
1896223,2025-01-15,Senate,6,"Senate read second time"
1896223,2025-01-27,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1896223,2025-01-28,Senate,8,"Senate majority caucus: Do pass"
1896223,2025-01-28,Senate,9,"Senate minority caucus: Do pass"
1896223,2025-02-12,Senate,10,"Senate Committee of the Whole action: Retained"
1896223,2025-02-13,Senate,11,"Senate Committee of the Whole action: Do Pass Amended"
1896223,2025-02-13,Senate,12,"Senate motion to amend"
1896527,2024-12-12,Senate,1,Prefile
1896527,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896527,2025-01-14,Senate,3,"Assigned to Senate GOV Committee"
1896527,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896527,2025-01-15,Senate,5,"Senate read second time"
1896601,2024-12-12,Senate,1,Prefile
1896601,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896601,2025-01-14,Senate,3,"Assigned to Senate GOV Committee"
1896601,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896601,2025-01-15,Senate,5,"Senate GOV Committee action: Do Pass, voting: (4-3-0-0)"
1896601,2025-01-15,Senate,6,"Senate read second time"
1896601,2025-01-27,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1896601,2025-01-27,Senate,8,"Senate consent calendar"
1896601,2025-01-28,Senate,9,"Senate majority caucus: Do pass"
1896601,2025-01-28,Senate,10,"Senate minority caucus: Do pass"
1896601,2025-01-29,Senate,11,"Senate Committee of the Whole action: Do Pass"
1896601,2025-02-03,Senate,12,"Senate third reading PASSED voting: (17-12-1-0)"
1896601,2025-02-03,House,13,"Transmit to House"
1896601,2025-02-26,House,14,"Introduced in House and read first time"
1896601,2025-02-26,House,15,"Assigned to House GOV Committee"
1896601,2025-02-26,House,16,"Assigned to House JUD Committee"
1896601,2025-02-26,House,17,"Assigned to House RULES Committee"
1896601,2025-02-27,House,18,"House read second time"
1896601,2025-03-05,House,19,"House GOV Committee action: Withdrawn, voting: (0-0-0-0-0-0)"
1896601,2025-03-19,House,20,"House JUD Committee action: do pass amended/strike-everything, voting: (5-2-1-1-0-0)"
1896601,2025-03-24,House,21,"House RULES Committee action: constitutional and in proper form, voting: (8-0-0-0-0-0)"
1896601,2025-03-25,House,22,"House majority caucus: Do pass"
1896601,2025-03-25,House,23,"House minority caucus: Do pass"
1896601,2025-03-26,House,24,"House Committee of the Whole action: Do Pass Amended"
1896601,2025-03-31,House,25,"House third reading FAILED voting: (26-30-4-0)"
1896875,2024-12-16,House,1,Prefile
1896875,2025-01-13,House,2,"Introduced in House and read first time"
1896875,2025-01-13,House,3,"Assigned to House WM Committee"
1896875,2025-01-13,House,4,"Assigned to House RULES Committee"
1896875,2025-01-15,House,5,"House read second time"
1896973,2024-12-16,Senate,1,Prefile
1896973,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896973,2025-01-14,Senate,3,"Assigned to Senate JUDE Committee"
1896973,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896973,2025-01-15,Senate,5,"Senate read second time"
1896973,2025-01-29,Senate,6,"Senate JUDE Committee action: Do Pass, voting: (4-3-0-0)"
1896973,2025-02-03,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1896973,2025-02-03,Senate,8,"Senate consent calendar"
1896973,2025-02-04,Senate,9,"Senate minority caucus: Do pass"
1896973,2025-02-04,Senate,10,"Senate majority caucus: Do pass"
1896973,2025-02-12,Senate,11,"Senate Committee of the Whole action: Do Pass"
1896973,2025-02-27,Senate,12,"Senate third reading PASSED voting: (17-11-2-0)"
1896973,2025-02-27,House,13,"Transmit to House"
1896973,2025-03-03,House,14,"Introduced in House and read first time"
1896973,2025-03-03,House,15,"Assigned to House JUD Committee"
1896973,2025-03-03,House,16,"Assigned to House RULES Committee"
1896973,2025-03-04,House,17,"House read second time"
1896973,2025-03-12,House,18,"House JUD Committee action: Do Pass, voting: (6-3-0-0-0-0)"
1896973,2025-03-17,House,19,"House RULES Committee action: constitutional and in proper form, voting: (8-0-0-0-0-0)"
1896973,2025-03-17,House,20,"House consent calendar"
1896973,2025-03-18,House,21,"House majority caucus: Do pass"
1896973,2025-03-18,House,22,"House minority caucus: Do pass"
1896973,2025-03-26,House,23,"House Committee of the Whole action: Do Pass"
1896973,2025-03-26,House,24,"House motion to amend"
1896973,2025-05-01,House,25,"House third reading PASSED voting: (31-27-2-0)"
1896973,2025-05-01,Senate,26,"Transmit to Senate"
1896973,2025-05-06,,27,"Transmitted to Governor"
1896978,2024-12-16,Senate,1,Prefile
1896978,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896978,2025-01-14,Senate,3,"Assigned to Senate PS Committee"
1896978,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896978,2025-01-15,Senate,5,"Senate read second time"
1896978,2025-02-05,Senate,6,"Senate PS Committee action: Do Pass, voting: (4-3-0-0)"
1896978,2025-02-10,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1896978,2025-02-10,Senate,8,"Senate consent calendar"
1896978,2025-02-11,Senate,9,"Senate majority caucus: Do pass"
1896978,2025-02-11,Senate,10,"Senate minority caucus: Do pass"
1896978,2025-02-20,Senate,11,"Senate Committee of the Whole action: Do Pass"
1896978,2025-02-20,Senate,12,"Senate third reading PASSED voting: (17-12-1-0)"
1896978,2025-02-20,House,13,"Transmit to House"
1896978,2025-02-26,House,14,"Introduced in House and read first time"
1896978,2025-02-26,House,15,"Assigned to House GOV Committee"
1896978,2025-02-26,House,16,"Assigned to House RULES Committee"
1896978,2025-02-27,House,17,"House read second time"
1896982,2024-12-16,Senate,1,Prefile
1896982,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896982,2025-01-14,Senate,3,"Assigned to Senate GOV Committee"
1896982,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896982,2025-01-15,Senate,5,"Senate GOV Committee action: Do Pass, voting: (4-2-1-0)"
1896982,2025-01-15,Senate,6,"Senate read second time"
1896982,2025-01-27,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1896982,2025-01-27,Senate,8,"Senate consent calendar"
1896982,2025-01-28,Senate,9,"Senate majority caucus: Do pass"
1896982,2025-01-28,Senate,10,"Senate minority caucus: Do pass"
1896982,2025-01-29,Senate,11,"Senate Committee of the Whole action: Do Pass"
1896982,2025-02-03,Senate,12,"Senate third reading PASSED voting: (17-12-1-0)"
1896982,2025-02-03,House,13,"Transmit to House"
1896982,2025-02-26,House,14,"Introduced in House and read first time"
1896982,2025-02-26,House,15,"Assigned to House GOV Committee"
1896982,2025-02-26,House,16,"Assigned to House RULES Committee"
1896982,2025-02-27,House,17,"House read second time"
1896986,2024-12-16,Senate,1,Prefile
1896986,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896986,2025-01-14,Senate,3,"Assigned to Senate FIN Committee"
1896986,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896986,2025-01-15,Senate,5,"Senate read second time"
1896986,2025-01-27,Senate,6,"Senate FIN Committee action: Do Pass, voting: (5-2-0-0)"
1896986,2025-02-03,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1896986,2025-02-03,Senate,8,"Senate consent calendar"
1896986,2025-02-04,Senate,9,"Senate minority caucus: Do pass"
1896986,2025-02-04,Senate,10,"Senate majority caucus: Do pass"
1896986,2025-02-12,Senate,11,"Senate third reading PASSED voting: (18-10-2-0)"
1896986,2025-02-12,House,12,"Transmit to House"
1896986,2025-02-26,House,13,"Introduced in House and read first time"
1896986,2025-02-26,House,14,"Assigned to House WM Committee"
1896986,2025-02-26,House,15,"Assigned to House RULES Committee"
1896986,2025-02-27,House,16,"House read second time"
1896990,2024-12-16,Senate,1,Prefile
1896990,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896990,2025-01-14,Senate,3,"Assigned to Senate NR Committee"
1896990,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896990,2025-01-15,Senate,5,"Senate read second time"
1896996,2024-12-16,Senate,1,Prefile
1896996,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1896996,2025-01-14,Senate,3,"Assigned to Senate JUDE Committee"
1896996,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1896996,2025-01-15,Senate,5,"Senate read second time"
1896996,2025-01-29,Senate,6,"Senate JUDE Committee action: Do Pass, voting: (7-0-0-0)"
1896996,2025-02-03,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1896996,2025-02-03,Senate,8,"Senate consent calendar"
1896996,2025-02-04,Senate,9,"Senate minority caucus: Do pass"
1896996,2025-02-04,Senate,10,"Senate majority caucus: Do pass"
1896996,2025-02-12,Senate,11,"Senate third reading PASSED voting: (28-0-2-0)"
1896996,2025-02-12,House,12,"Transmit to House"
1896996,2025-03-13,House,13,"Introduced in House and read first time"
1896996,2025-03-13,House,14,"Assigned to House JUD Committee"
1896996,2025-03-13,House,15,"Assigned to House RULES Committee"
1896996,2025-03-17,House,16,"House read second time"
1896996,2025-03-26,House,17,"House JUD Committee action: Do Pass, voting: (7-0-0-2-0-0)"
1896996,2025-04-01,House,18,"House RULES Committee action: constitutional and in proper form, voting: (7-0-0-1-0-0)"
1896996,2025-04-01,House,19,"House consent calendar"
1896996,2025-04-02,House,20,"House majority caucus: Do pass"
1896996,2025-04-02,House,21,"House minority caucus: Do pass"
1896996,2025-04-07,House,22,"House Committee of the Whole action: Do Pass"
1896996,2025-04-15,House,23,"House miscellaneous motion: Motion by Representative Carbone that pursuant to House Rule 12(P), SB1022 be calendared for an Additional Committee of the Whole for purposes of further amending. Motion passed v/v."
1896996,2025-04-15,House,24,"House additional Committee of the Whole action: Do Pass Amended"
1896996,2025-04-17,House,25,"House third reading PASSED voting: (32-23-5-0)"
1896996,2025-04-17,Senate,26,"Transmit to Senate"
1896996,2025-04-22,Senate,27,"Senate Conference Committee recommended"
1896996,2025-04-22,Senate,28,"Senate minority caucus: Conference"
1896996,2025-04-29,Senate,29,"Senate concurs"
1896996,2025-04-29,Senate,30,"Senate final reading PASSED, voting: (27-0-3-0)"
1896996,2025-04-29,Senate,31,"Transmitted to Governor"
1896996,2025-05-02,Senate,32,"Governor Signed"
1896996,2025-05-02,Senate,33,"Chapter 94"
1897002,2024-12-16,Senate,1,Prefile
1897002,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1897002,2025-01-14,Senate,3,"Assigned to Senate PS Committee"
1897002,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1897002,2025-01-15,Senate,5,"Senate read second time"
1897002,2025-02-12,Senate,6,"Senate PS Committee action: Do Pass, voting: (4-3-0-0)"
1897002,2025-02-17,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1897002,2025-02-17,Senate,8,"Senate consent calendar"
1897002,2025-02-24,Senate,9,"Senate majority caucus: Do pass"
1897002,2025-02-24,Senate,10,"Senate minority caucus: Do pass"
1897002,2025-02-26,Senate,11,"Senate Committee of the Whole action: Do Pass"
1897002,2025-03-05,Senate,12,"Senate third reading PASSED voting: (16-13-1-0)"
1897002,2025-03-05,House,13,"Transmit to House"
1897002,2025-03-12,House,14,"Introduced in House and read first time"
1897002,2025-03-12,House,15,"Assigned to House TI Committee"
1897002,2025-03-12,House,16,"Assigned to House GOV Committee"
1897002,2025-03-12,House,17,"Assigned to House RULES Committee"
1897002,2025-03-13,House,18,"House read second time"
1897002,2025-03-19,House,19,"House TI Committee action: Do Pass, voting: (4-1-1-1-0-0)"
1897005,2024-12-16,Senate,1,Prefile
1897005,2025-01-14,Senate,2,"Introduced in Senate and read first time"
1897005,2025-01-14,Senate,3,"Assigned to Senate FIN Committee"
1897005,2025-01-14,Senate,4,"Assigned to Senate RULES Committee"
1897005,2025-01-15,Senate,5,"Senate read second time"
1897005,2025-01-27,Senate,6,"Senate FIN Committee action: Do Pass, voting: (4-3-0-0)"
1897005,2025-02-03,Senate,7,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1897005,2025-02-03,Senate,8,"Senate consent calendar"
1897005,2025-02-04,Senate,9,"Senate minority caucus: Do pass"
1897005,2025-02-04,Senate,10,"Senate majority caucus: Do pass"
1897005,2025-02-12,Senate,11,"Senate Committee of the Whole action: Do Pass"
1897005,2025-02-27,Senate,12,"Senate third reading PASSED voting: (17-11-2-0)"
1897005,2025-02-27,House,13,"Transmit to House"
1897005,2025-03-06,House,14,"Introduced in House and read first time"
1897005,2025-03-06,House,15,"Assigned to House COM Committee"
1897005,2025-03-06,House,16,"Assigned to House RULES Committee"
1897005,2025-03-10,House,17,"House read second time"
1897005,2025-03-18,House,18,"House COM Committee action: Do Pass, voting: (6-4-0-0-0-0)"
